A;154;20030619 09:10;PDANN;
B;154;1718195;1;20030619 09:10;;;117;ARMIDALE ST;SOUTH GRAFTON;2460;512.2;M;20020130;20030313;390000;A;R;RESIDENCE;;AD;;0;9469267;
C;154;1718195;1;20030619 09:10;2//24818;
D;154;1718195;1;20030619 09:10;P;;;;;;
D;154;1718195;1;20030619 09:10;V;;;;;;
D;154;1718195;1;20030619 09:10;V;;;;;;
B;154;1718234;2;20030619 09:10;;;21;ARMIDALE ST;SOUTH GRAFTON;2460;689.2;M;20030123;20030313;68000;A;V;VACANT LAND;;AD;;0;9471982;
C;154;1718234;2;20030619 09:10;13//664171;
D;154;1718234;2;20030619 09:10;P;;;;;;
D;154;1718234;2;20030619 09:10;P;;;;;;
D;154;1718234;2;20030619 09:10;V;;;;;;
B;154;1718457;3;20030619 09:10;;;229;BACON ST;GRAFTON;2460;1161;M;20030213;20030314;125000;A;R;RESIDENCE;;AA;;0;9463322;
C;154;1718457;3;20030619 09:10;2//735414;
D;154;1718457;3;20030619 09:10;P;;;;;;
D;154;1718457;3;20030619 09:10;P;;;;;;
D;154;1718457;3;20030619 09:10;V;;;;;;
B;154;1718937;4;20030619 09:10;;;97;BENT ST;SOUTH GRAFTON;2460;935.8;M;20020813;20030217;350000;B;3;;;CD;;0;9452761;
C;154;1718937;4;20030619 09:10;271//751385 454//820647;
D;154;1718937;4;20030619 09:10;P;;;;;;
D;154;1718937;4;20030619 09:10;V;;;;;;
B;154;1719051;5;20030619 09:10;;;49;BLANCH PDE;SOUTH GRAFTON;2460;733.5;M;20021206;20030320;162500;A;R;RESIDENCE;;AE;;0;9476847;
C;154;1719051;5;20030619 09:10;92//234311;
D;154;1719051;5;20030619 09:10;P;;;;;;
D;154;1719051;5;20030619 09:10;P;;;;;;
D;154;1719051;5;20030619 09:10;V;;;;;;
D;154;1719051;5;20030619 09:10;V;;;;;;
B;154;1719071;6;20030619 09:10;;;14;BLANCH PDE;SOUTH GRAFTON;2460;733.5;M;20030304;20030317;138000;A;R;RESIDENCE;;AE;;0;9470190;
C;154;1719071;6;20030619 09:10;40//221525;
D;154;1719071;6;20030619 09:10;P;;;;;;
D;154;1719071;6;20030619 09:10;P;;;;;;
D;154;1719071;6;20030619 09:10;V;;;;;;
B;154;1719104;7;20030619 09:10;;;49;BLIGH ST;SOUTH GRAFTON;2460;754.5;M;20030207;20030321;50000;A;V;VACANT LAND;;AD;;0;9477463;
