A;148;20011109 12:41;CDIXON;
B;148;1642588;1;20011109 12:41;;2;15;BARWEN ST;EAST BALLINA;2478;;;20010814;20010827;212000;;R;RESIDENCE;2;;;;7910320;
C;148;1642588;1;20011109 12:41;2//43097;
D;148;1642588;1;20011109 12:41;P;;;;;;
D;148;1642588;1;20011109 12:41;P;;;;;;
D;148;1642588;1;20011109 12:41;V;;;;;;
B;148;1642741;2;20011109 12:41;;6;13;BEACHFRONT PDE;EAST BALLINA;2478;;;20010803;20010830;241400;;R;RESIDENCE;6;;;;7958387;
C;148;1642741;2;20011109 12:41;6//SP 53486;
D;148;1642741;2;20011109 12:41;P;;;;;;
D;148;1642741;2;20011109 12:41;P;;;;;;
D;148;1642741;2;20011109 12:41;V;;;;;;
B;148;1642947;3;20011109 12:41;;;;BONITO PL;BALLINA;2478;291.5;M;20010822;20010919;106000;A;R;RESIDENCE;;AK;AC;;7976685;
C;148;1642947;3;20011109 12:41;78//852971;
D;148;1642947;3;20011109 12:41;P;;;;;;
D;148;1642947;3;20011109 12:41;V;;;;;;
D;148;1642947;3;20011109 12:41;V;;;;;;
B;148;1643054;4;20011109 12:41;;;19;BRUNSWICK ST;BALLINA;2478;790.4;M;20010804;20010831;148000;A;R;RESIDENCE;;BG;AC;;7969199;
C;148;1643054;4;20011109 12:41;11/53/2636;
D;148;1643054;4;20011109 12:41;P;;;;;;
D;148;1643054;4;20011109 12:41;V;;;;;;
D;148;1643054;4;20011109 12:41;V;;;;;;
B;148;1643100;5;20011109 12:41;;1;10;BURNET ST;BALLINA;2478;;;20010711;20010810;130000;;R;RESIDENCE;1;;;;7895862;
C;148;1643100;5;20011109 12:41;1//34815;
D;148;1643100;5;20011109 12:41;P;;;;;;
D;148;1643100;5;20011109 12:41;V;;;;;;
B;148;1643415;6;20011109 12:41;;2;56;WESTLAND DR;BALLINA;2478;;;20010829;20010925;187000;;R;RESIDENCE;2;;;;7976978;
C;148;1643415;6;20011109 12:41;2//SP 45234;
D;148;1643415;6;20011109 12:41;P;;;;;;
D;148;1643415;6;20011109 12:41;P;;;;;;
D;148;1643415;6;20011109 12:41;V;;;;;;
B;148;1643503;7;20011109 12:41;;5;55;CATHERINE CRES;BALLINA;2478;;;20010710;20010822;148000;;V;VACANT LAND;5;;;;7918604;
C;148;1643503;7;20011109 12:41;5//33276;
D;148;1643503;7;20011109 12:41;P;;;;;;
D;148;1643503;7;20011109 12:41;V;;;;;;
B;148;1643685;8;20011109 12:41;;;83;CHERRY ST;BALLINA;2478;1029;M;20010116;20010218;200000;A;R;RESIDENCE;;BG;AC;;7937358;
C;148;1643685;8;20011109 12:41;1//879369;
D;148;1643685;8;20011109 12:41;P;;;;;;
D;148;1643685;8;20011109 12:41;P;;;;;;
D;148;1643685;8;20011109 12:41;V;;;;;;
B;148;1643743;9;20011109 12:41;;36;136;CHERRY ST;BALLINA;2478;;;20010828;20010917;135000;;R;RESIDENCE;36;;;;7962755;
C;148;1643743;9;20011109 12:41;36//43294;
D;148;1643743;9;20011109 12:41;P;;;;;;
D;148;1643743;9;20011109 12:41;V;;;;;;
D;148;1643743;9;20011109 12:41;V;;;;;;
B;148;1643743;10;20011109 12:41;;42;136;CHERRY ST;BALLINA;2478;;;20010803;20010917;161000;;R;RESIDENCE;42;;;;7967728;
C;148;1643743;10;20011109 12:41;42//44419;
D;148;1643743;10;20011109 12:41;P;;;;;;
D;148;1643743;10;20011109 12:41;P;;;;;;
D;148;1643743;10;20011109 12:41;V;;;;;;
B;148;1643861;11;20011109 12:41;;;125;CHICKIBA DR;EAST BALLINA;2478;757.6;M;20010712;20010824;245000;A;R;RESIDENCE;;AP;AC;;7911772;
C;148;1643861;11;20011109 12:41;74//719511;
D;148;1643861;11;20011109 12:41;P;;;;;;
D;148;1643861;11;20011109 12:41;P;;;;;;
D;148;1643861;11;20011109 12:41;V;;;;;;
B;148;1643960;12;20011109 12:41;;1;;CLAIRE CCT;BALLINA;2478;;;20010727;20010822;173000;;R;RESIDENCE;1;;;;7915592;
C;148;1643960;12;20011109 12:41;1//SP 53544;
D;148;1643960;12;20011109 12:41;P;;;;;;
D;148;1643960;12;20011109 12:41;V;;;;;;
B;148;1643982;13;20011109 12:41;;2;4;CLAVAN CT;BALLINA;2478;;;20010726;20010817;156000;;R;RESIDENCE;2;;;;7947820;
C;148;1643982;13;20011109 12:41;2//SP 42947;
D;148;1643982;13;20011109 12:41;P;;;;;;
D;148;1643982;13;20011109 12:41;V;;;;;;
B;148;1644263;14;20011109 12:41;;1;13;CRANE ST;BALLINA;2478;;;20010717;20010828;170000;;R;RESIDENCE;1;;;;7930089;
C;148;1644263;14;20011109 12:41;1//SP 64575;
D;148;1644263;14;20011109 12:41;P;;;;;;
D;148;1644263;14;20011109 12:41;P;;;;;;
D;148;1644263;14;20011109 12:41;V;;;;;;
B;148;1644320;15;20011109 12:41;;;10;CURLEW CT;EAST BALLINA;2478;867.3;M;20010612;20010717;200000;A;R;RESIDENCE;;AQ;;;7812277;
C;148;1644320;15;20011109 12:41;195//851318;
D;148;1644320;15;20011109 12:41;P;;;;;;
D;148;1644320;15;20011109 12:41;P;;;;;;
D;148;1644320;15;20011109 12:41;V;;;;;;
D;148;1644320;15;20011109 12:41;V;;;;;;
B;148;1644528;16;20011109 12:41;;;;EYLES DR;EAST BALLINA;2478;888.9;M;20010807;20010907;250000;A;R;RESIDENCE;;AR;AC;;7956685;
C;148;1644528;16;20011109 12:41;7//259120;
D;148;1644528;16;20011109 12:41;P;;;;;;
D;148;1644528;16;20011109 12:41;P;;;;;;
D;148;1644528;16;20011109 12:41;V;;;;;;
B;148;1644544;17;20011109 12:41;;;;EYLES DR;EAST BALLINA;2478;799.2;M;20010822;20010920;310000;A;R;RESIDENCE;;AR;AC;;7966438;
C;148;1644544;17;20011109 12:41;57//604604;
D;148;1644544;17;20011109 12:41;P;;;;;;
D;148;1644544;17;20011109 12:41;P;;;;;;
D;148;1644544;17;20011109 12:41;V;;;;;;
D;148;1644544;17;20011109 12:41;V;;;;;;
B;148;1644614;18;20011109 12:41;;;;EYLES DR;EAST BALLINA;2478;727;M;20010713;20010817;198000;A;R;RESIDENCE;;AT;AC;;7949845;
C;148;1644614;18;20011109 12:41;130//262288;
D;148;1644614;18;20011109 12:41;P;;;;;;
D;148;1644614;18;20011109 12:41;V;;;;;;
D;148;1644614;18;20011109 12:41;V;;;;;;
B;148;1644624;19;20011109 12:41;;;68;EYLES DR;EAST BALLINA;2478;822.8;M;20010811;20010910;180000;A;V;VACANT LAND;;AT;AV;;7943991;
C;148;1644624;19;20011109 12:41;120//262288;
D;148;1644624;19;20011109 12:41;P;;;;;;
D;148;1644624;19;20011109 12:41;P;;;;;;
D;148;1644624;19;20011109 12:41;V;;;;;;
B;148;1644632;20;20011109 12:41;;13;42;EYLES DR;EAST BALLINA;2478;;;20010804;20010831;113000;;R;RESIDENCE;13;;;;7917694;
C;148;1644632;20;20011109 12:41;13//42291;
D;148;1644632;20;20011109 12:41;P;;;;;;
D;148;1644632;20;20011109 12:41;V;;;;;;
B;148;1644681;21;20011109 12:41;;14;10;FAWCETT ST;BALLINA;2478;;;20010724;20010822;295000;;R;RESIDENCE;14;;;;7965297;
C;148;1644681;21;20011109 12:41;14//SP 61394;
D;148;1644681;21;20011109 12:41;P;;;;;;
D;148;1644681;21;20011109 12:41;P;;;;;;
D;148;1644681;21;20011109 12:41;V;;;;;;
D;148;1644681;21;20011109 12:41;V;;;;;;
B;148;1644725;22;20011109 12:41;;2;68;FENWICK DR;EAST BALLINA;2478;;;20010726;20010903;170000;;R;RESIDENCE;2;;;;7929273;
C;148;1644725;22;20011109 12:41;2//SP 34125;
D;148;1644725;22;20011109 12:41;P;;;;;;
D;148;1644725;22;20011109 12:41;V;;;;;;
B;148;1644928;23;20011109 12:41;;;90;FOX ST;BALLINA;2478;524.8;M;20010628;20010831;172000;A;R;RESIDENCE;;AJ;AC;;7929994;
C;148;1644928;23;20011109 12:41;3//221289;
D;148;1644928;23;20011109 12:41;P;;;;;;
D;148;1644928;23;20011109 12:41;P;;;;;;
D;148;1644928;23;20011109 12:41;V;;;;;;
B;148;1645148;24;20011109 12:41;;2;3;HELEN CT;BALLINA;2478;;;20010711;20010801;105000;;R;RESIDENCE;2;;;;7894176;
C;148;1645148;24;20011109 12:41;2//15741;
D;148;1645148;24;20011109 12:41;P;;;;;;
D;148;1645148;24;20011109 12:41;V;;;;;;
B;148;1645331;25;20011109 12:41;;;;HORIZON DR;BALLINA;2478;780.1;M;20010806;20010831;252000;A;R;RESIDENCE;;AC;AC;;7918585;
C;148;1645331;25;20011109 12:41;159//877246;
D;148;1645331;25;20011109 12:41;P;;;;;;
D;148;1645331;25;20011109 12:41;P;;;;;;
D;148;1645331;25;20011109 12:41;V;;;;;;
D;148;1645331;25;20011109 12:41;V;;;;;;
B;148;1645336;26;20011109 12:41;;;;HORIZON DR;BALLINA;2478;607.4;M;20010705;20010813;260000;A;R;RESIDENCE;;AC;AC;;7914484;
C;148;1645336;26;20011109 12:41;140//868142;
D;148;1645336;26;20011109 12:41;P;;;;;;
D;148;1645336;26;20011109 12:41;P;;;;;;
D;148;1645336;26;20011109 12:41;V;;;;;;
B;148;1645380;27;20011109 12:41;;;;HOWARD CRES;BALLINA;2478;613.8;M;20010824;20010921;166600;A;R;RESIDENCE;;AC;AC;;7966929;
C;148;1645380;27;20011109 12:41;22//248882;
D;148;1645380;27;20011109 12:41;P;;;;;;
D;148;1645380;27;20011109 12:41;V;;;;;;
D;148;1645380;27;20011109 12:41;V;;;;;;
B;148;1645410;28;20011109 12:41;;;12;JAMESON AVE;EAST BALLINA;2478;639.3;M;20010824;20010921;235000;A;R;RESIDENCE;;AV;;;7975630;
C;148;1645410;28;20011109 12:41;6//253174;
D;148;1645410;28;20011109 12:41;P;;;;;;
D;148;1645410;28;20011109 12:41;P;;;;;;
D;148;1645410;28;20011109 12:41;V;;;;;;
B;148;1645593;29;20011109 12:41;;;81;KALINGA ST;BALLINA;2478;620.7;M;20010612;20010702;220000;I;3;COMMERCIAL;;FC;IW;;7942829;
C;148;1645593;29;20011109 12:41;3//570444;
D;148;1645593;29;20011109 12:41;P;;;;;;
D;148;1645593;29;20011109 12:41;P;;;;;;
D;148;1645593;29;20011109 12:41;P;;;;;;
D;148;1645593;29;20011109 12:41;P;;;;;;
D;148;1645593;29;20011109 12:41;V;;;;;;
D;148;1645593;29;20011109 12:41;V;;;;;;
B;148;1645926;30;20011109 12:41;;5;;LINKS AVE;EAST BALLINA;2478;;;20010620;20010824;125000;;R;RESIDENCE;5;;;;7899620;
C;148;1645926;30;20011109 12:41;5//32023;
D;148;1645926;30;20011109 12:41;P;;;;;;
D;148;1645926;30;20011109 12:41;V;;;;;;
D;148;1645926;30;20011109 12:41;V;;;;;;
B;148;1645926;31;20011109 12:41;;9;;LINKS AVE;EAST BALLINA;2478;;;20010802;20010905;126000;;R;RESIDENCE;9;;;;7929193;
C;148;1645926;31;20011109 12:41;9//32023;
D;148;1645926;31;20011109 12:41;P;;;;;;
D;148;1645926;31;20011109 12:41;V;;;;;;
B;148;1645976;32;20011109 12:41;;16;;MAINSAIL PL HOUSE NO: 2/10;BALLINA;2478;;;20010712;20010814;197500;;R;RESIDENCE;16;;;;7956559;
C;148;1645976;32;20011109 12:41;16//35335;
D;148;1645976;32;20011109 12:41;P;;;;;;
D;148;1645976;32;20011109 12:41;P;;;;;;
D;148;1645976;32;20011109 12:41;V;;;;;;
D;148;1645976;32;20011109 12:41;V;;;;;;
B;148;1646001;33;20011109 12:41;;3;;MANLY ST;EAST BALLINA;2478;;;20010810;20010914;115000;;R;RESIDENCE;3;;;;7957302;
C;148;1646001;33;20011109 12:41;3//20867;
D;148;1646001;33;20011109 12:41;P;;;;;;
D;148;1646001;33;20011109 12:41;V;;;;;;
B;148;1646098;34;20011109 12:41;;;14;MARSH AVE;BALLINA;2478;505.9;M;20010803;20010831;168000;A;R;RESIDENCE;;AJ;AC;;7981897;
C;148;1646098;34;20011109 12:41;21//230062;
D;148;1646098;34;20011109 12:41;P;;;;;;
D;148;1646098;34;20011109 12:41;P;;;;;;
D;148;1646098;34;20011109 12:41;V;;;;;;
B;148;1646388;35;20011109 12:41;;;78;MOON ST;BALLINA;2478;2959;M;20010622;20010803;218500;A;R;RESIDENCE;;AJ;AC;;7960956;
C;148;1646388;35;20011109 12:41;1//329468;
D;148;1646388;35;20011109 12:41;P;;;;;;
D;148;1646388;35;20011109 12:41;P;;;;;;
D;148;1646388;35;20011109 12:41;V;;;;;;
B;148;1646425;36;20011109 12:41;;;7;MULLOWAY PL;BALLINA;2478;580.4;M;20010628;20010730;58500;A;V;VACANT LAND;;AK;AV;;7877554;
C;148;1646425;36;20011109 12:41;124//1010847;
D;148;1646425;36;20011109 12:41;P;;;;;;
D;148;1646425;36;20011109 12:41;V;;;;;;
B;148;1646430;37;20011109 12:41;;;12;MULLOWAY PL;BALLINA;2478;621.7;M;20010731;20010815;78000;A;V;VACANT LAND;;AK;AV;;7904626;
C;148;1646430;37;20011109 12:41;119//1010847;
D;148;1646430;37;20011109 12:41;P;;;;;;
D;148;1646430;37;20011109 12:41;P;;;;;;
D;148;1646430;37;20011109 12:41;V;;;;;;
B;148;1646431;38;20011109 12:41;;;10;MULLOWAY PL;BALLINA;2478;637.5;M;20010817;20010918;60000;A;V;VACANT LAND;;AK;;;7970079;
C;148;1646431;38;20011109 12:41;118//1010847;
D;148;1646431;38;20011109 12:41;P;;;;;;
D;148;1646431;38;20011109 12:41;V;;;;;;
B;148;1646549;39;20011109 12:41;;;13;NEWPORT ST;EAST BALLINA;2478;515.2;M;20010804;20010925;186000;A;R;RESIDENCE;;BS;AC;;7976968;
C;148;1646549;39;20011109 12:41;11//809924;
D;148;1646549;39;20011109 12:41;P;;;;;;
D;148;1646549;39;20011109 12:41;V;;;;;;
