A;074;20010822 13:12;CDIXON;
B;074;561682;1;20010822 13:12;;;26;BANNA AVE;GRIFFITH;2680;8094;M;20010215;20010418;725000;I;3;INDUSTRIAL ;;CA;;;7622065;
C;074;561682;1;20010822 13:12;927//751709;
D;074;561682;1;20010822 13:12;P;;;;;;
D;074;561682;1;20010822 13:12;V;;;;;;
B;074;561898;2;20010822 13:12;;;52;BENEREMBAH ST;GRIFFITH;2680;474.2;M;20010320;20010418;127000;B;R;;;BA;;;7637693;
C;074;561898;2;20010822 13:12;19/23/758476;
D;074;561898;2;20010822 13:12;P;;;;;;
D;074;561898;2;20010822 13:12;P;;;;;;
D;074;561898;2;20010822 13:12;V;;;;;;
B;074;562088;3;20010822 13:12;;;74;BLUMER AVE;GRIFFITH;2680;833;M;20010316;20010412;190000;A;R;;;AA;;;7575422;
C;074;562088;3;20010822 13:12;1/176/758476;
D;074;562088;3;20010822 13:12;P;;;;;;
D;074;562088;3;20010822 13:12;P;;;;;;
D;074;562088;3;20010822 13:12;V;;;;;;
B;074;562329;4;20010822 13:12;;;3;BRINGAN ST;GRIFFITH;2680;1012;M;20010430;20010430;0;A;R;;;AB;;;7597517;
C;074;562329;4;20010822 13:12;23/87/758476;
D;074;562329;4;20010822 13:12;P;;;;;;
B;074;562329;5;20010822 13:12;;;3;BRINGAN ST;GRIFFITH;2680;1012;M;20010418;20010521;110000;A;R;;;AB;;;7648950;
C;074;562329;5;20010822 13:12;23/87/758476;
D;074;562329;5;20010822 13:12;P;;;;;;
D;074;562329;5;20010822 13:12;P;;;;;;
D;074;562329;5;20010822 13:12;V;;;;;;
B;074;562355;6;20010822 13:12;;;28;BUGNO CRES;GRIFFITH;2680;945.1;M;20010412;20010502;347000;A;R;;;AA;;;7603589;
C;074;562355;6;20010822 13:12;63//731928;
D;074;562355;6;20010822 13:12;P;;;;;;
D;074;562355;6;20010822 13:12;P;;;;;;
D;074;562355;6;20010822 13:12;V;;;;;;
D;074;562355;6;20010822 13:12;V;;;;;;
B;074;562484;7;20010822 13:12;;;14;CARINYA ST;GRIFFITH;2680;954.8;M;20010405;20010517;155000;A;R;;;AA;;;7636465;
C;074;562484;7;20010822 13:12;5/104/758476;
D;074;562484;7;20010822 13:12;P;;;;;;
D;074;562484;7;20010822 13:12;V;;;;;;
B;074;562525;8;20010822 13:12;;;26;CARRATHOOL ST;GRIFFITH;2680;758.8;M;20010117;20010214;177000;A;R;;;AA;;;7604987;
C;074;562525;8;20010822 13:12;26/47/758476;
D;074;562525;8;20010822 13:12;P;;;;;;
