A;RTSALEDATA;216;20250303 01:07;VALNET;
B;216;2826401;1;20250303 01:07;;2;575;GREAT WESTERN HWY;FAULCONBRIDGE;2776;99;M;20250217;20250221;800000;;3;COMMERCIAL;2;;;0;AU841547;
C;216;2826401;1;20250303 01:07;2/SP68928;
D;216;2826401;1;20250303 01:07;P;;;;;;
D;216;2826401;1;20250303 01:07;V;;;;;;
B;216;3002099;2;20250303 01:07;;;223;HAT HILL RD;BLACKHEATH;2785;923.2;M;20250111;20250224;825000;C4;R;RESIDENCE;;BLH;;0;AU845968;
C;216;3002099;2;20250303 01:07;1/302143;
D;216;3002099;2;20250303 01:07;P;;;;;;
D;216;3002099;2;20250303 01:07;P;;;;;;
D;216;3002099;2;20250303 01:07;V;;;;;;
B;216;4584870;3;20250303 01:07;;;1 A;MAXWELL PL;BLAXLAND;2774;464;M;20241213;20250221;1550000;R2;R;RESIDENCE;;BAX;;0;AU842940;
C;216;4584870;3;20250303 01:07;1/1309785;
D;216;4584870;3;20250303 01:07;P;;;;;;
D;216;4584870;3;20250303 01:07;P;;;;;;
D;216;4584870;3;20250303 01:07;V;;;;;;
B;216;2253675;4;20250303 01:07;;;54;CLEAR VIEW PDE;HAZELBROOK;2779;3412;M;20250113;20250224;1250000;C4;R;RESIDENCE;;HZL;;0;AU845199;
C;216;2253675;4;20250303 01:07;1/785017;
D;216;2253675;4;20250303 01:07;P;;;;;;
D;216;2253675;4;20250303 01:07;P;;;;;;
D;216;2253675;4;20250303 01:07;V;;;;;;
B;216;2251623;5;20250303 01:07;;;14;COX ST;GLENBROOK;2773;695.5;M;20241115;20250221;1190000;C4;R;RESIDENCE;;GBL;;0;AU843306;
C;216;2251623;5;20250303 01:07;1/243077;
D;216;2251623;5;20250303 01:07;P;;;;;;
D;216;2251623;5;20250303 01:07;V;;;;;;
D;216;2251623;5;20250303 01:07;V;;;;;;
B;216;2254232;6;20250303 01:07;;;23;HAZEL AVE;HAZELBROOK;2779;1707;M;20250110;20250221;965500;C4;R;RESIDENCE;;HZL;;0;AU843639;
C;216;2254232;6;20250303 01:07;17/228163;
D;216;2254232;6;20250303 01:07;P;;;;;;
D;216;2254232;6;20250303 01:07;V;;;;;;
D;216;2254232;6;20250303 01:07;V;;;;;;
B;216;2254472;7;20250303 01:07;;;23;LIGGINS RD;HAZELBROOK;2779;784.1;M;20250217;20250221;765000;C4;R;RESIDENCE;;HZL;;0;AU841133;
C;216;2254472;7;20250303 01:07;70/25324;
D;216;2254472;7;20250303 01:07;P;;;;;;
D;216;2254472;7;20250303 01:07;V;;;;;;
B;216;2274904;8;20250303 01:07;;;59;BUENA VISTA RD;WINMALEE;2777;1113;M;20250114;20250221;1875000;C4;R;RESIDENCE;;WEL;;0;AU842937;
C;216;2274904;8;20250303 01:07;118/218262;
D;216;2274904;8;20250303 01:07;P;;;;;;
D;216;2274904;8;20250303 01:07;V;;;;;;
D;216;2274904;8;20250303 01:07;V;;;;;;
B;216;2249406;9;20250303 01:07;;;65;HAY ST;BULLABURRA;2784;1374;M;20250112;20250224;770000;C4;R;RESIDENCE;;BUL;;0;AU845069;
C;216;2249406;9;20250303 01:07;342/17015;
D;216;2249406;9;20250303 01:07;P;;;;;;
D;216;2249406;9;20250303 01:07;V;;;;;;
B;216;2268477;10;20250303 01:07;;;25;HUNTLEY GRANGE RD;SPRINGWOOD;2777;1037;M;20250221;20250225;667500;C4;R;RESIDENCE;;SWE;;0;AU849614;
C;216;2268477;10;20250303 01:07;42/27035;
D;216;2268477;10;20250303 01:07;P;;;;;;
D;216;2268477;10;20250303 01:07;V;;;;;;
D;216;2268477;10;20250303 01:07;V;;;;;;
B;216;2255811;11;20250303 01:07;;;46;FREELANDER AVE;KATOOMBA;2780;306.6;M;20250117;20250221;785000;R2;R;RESIDENCE;;KAT;;0;AU842108;
C;216;2255811;11;20250303 01:07;A/394432;
D;216;2255811;11;20250303 01:07;P;;;;;;
D;216;2255811;11;20250303 01:07;P;;;;;;
D;216;2255811;11;20250303 01:07;V;;;;;;
D;216;2255811;11;20250303 01:07;V;;;;;;
B;216;2248116;12;20250303 01:07;;;93;OLD BATHURST RD;BLAXLAND;2774;701.9;M;20250113;20250224;1045000;R2;R;RESIDENCE;;BAX;;0;AU845066;
C;216;2248116;12;20250303 01:07;6/30398;
D;216;2248116;12;20250303 01:07;P;;;;;;
D;216;2248116;12;20250303 01:07;P;;;;;;
D;216;2248116;12;20250303 01:07;V;;;;;;
D;216;2248116;12;20250303 01:07;V;;;;;;
B;216;2278977;13;20250303 01:07;;;25;SIXTH AVE;KATOOMBA;2780;809.4;M;20250131;20250221;850000;C4;R;RESIDENCE;;YOS;;0;AU841571;
C;216;2278977;13;20250303 01:07;12/V/5786;
D;216;2278977;13;20250303 01:07;P;;;;;;
D;216;2278977;13;20250303 01:07;P;;;;;;
D;216;2278977;13;20250303 01:07;V;;;;;;
Z;66;13;13;38;
