A;249;20020603 10:50;PTHIRLWELL;
B;249;2662467;1;20020603 10:50;;;;PSH BELOKA PSH PORS;DALGETY;2628;48.56;H;20011127;20020108;320000;R;R;RESIDENCE;;DA;;;8551829;
C;249;2662467;1;20020603 10:50;150//756672;
D;249;2662467;1;20020603 10:50;P;;;;;;
D;249;2662467;1;20020603 10:50;P;;;;;;
D;249;2662467;1;20020603 10:50;V;;;;;;
B;249;2662476;2;20020603 10:50;;;;PSH BELOKA DP'S;DALGETY;2628;2;H;20020301;20020405;88000;R;V;VACANT LAND;;RM;;;8624434;
C;249;2662476;2;20020603 10:50;2//884244;
D;249;2662476;2;20020603 10:50;P;;;;;;
D;249;2662476;2;20020603 10:50;P;;;;;;
D;249;2662476;2;20020603 10:50;V;;;;;;
D;249;2662476;2;20020603 10:50;V;;;;;;
B;249;2662656;3;20020603 10:50;;;14;COSGROVE ST;ADAMINABY;2630;873;M;20020131;20020225;60000;A;R;RESIDENCE;;AA;;;8436910;
C;249;2662656;3;20020603 10:50;9/2/758006 Suburban Holding 60/13 LEASE OVER PROPERTY;
D;249;2662656;3;20020603 10:50;P;;;;;;
D;249;2662656;3;20020603 10:50;P;;;;;;
D;249;2662656;3;20020603 10:50;V;;;;;;
B;249;2662990;4;20020603 10:50;;;;PSH BULGUNDARA PSH PORS;DALGETY;2628;55.11;H;20020305;20020419;95000;R;3;FARM;;DA;;;8606270;
C;249;2662990;4;20020603 10:50;1//134941 28, 41, 99//756680;
D;249;2662990;4;20020603 10:50;P;;;;;;
D;249;2662990;4;20020603 10:50;V;;;;;;
D;249;2662990;4;20020603 10:50;V;;;;;;
B;249;2662998;5;20020603 10:50;;;;PSH BULGUNDARA PSH PORS;DALGETY;2628;105.2;H;20020222;20020405;205000;P;R;RESIDENCE;;PJ;;;8547262;
C;249;2662998;5;20020603 10:50;47, 78, 79//756680;
D;249;2662998;5;20020603 10:50;P;;;;;;
D;249;2662998;5;20020603 10:50;P;;;;;;
D;249;2662998;5;20020603 10:50;V;;;;;;
D;249;2662998;5;20020603 10:50;V;;;;;;
B;249;2663185;6;20020603 10:50;;;;PSH CLYDE PSH PORS;JINDABYNE;2627;209.4;H;20010907;20020306;700000;R;R;RESIDENCE;;RQ;;;8563194;
C;249;2663185;6;20020603 10:50;2//548207 69//756686 50, 51//756690 402//841251;
D;249;2663185;6;20020603 10:50;P;;;;;;
D;249;2663185;6;20020603 10:50;V;;;;;;
B;249;2663197;7;20020603 10:50;;;;PSH CLYDE PSH PORS;JINDABYNE;2627;198.6;H;20010907;20020306;700000;R;R;RESIDENCE;;RQ;;;8563194;
C;249;2663197;7;20020603 10:50;113, 114//756686;
D;249;2663197;7;20020603 10:50;P;;;;;;
D;249;2663197;7;20020603 10:50;V;;;;;;
B;249;2663562;8;20020603 10:50;;;29;CANDELBARK CCT;JINDABYNE;2627;819.3;M;20020305;20020411;225000;A;R;RESIDENCE;;AN;;;8624497;
C;249;2663562;8;20020603 10:50;109//811787;
D;249;2663562;8;20020603 10:50;P;;;;;;
D;249;2663562;8;20020603 10:50;P;;;;;;
D;249;2663562;8;20020603 10:50;V;;;;;;
D;249;2663562;8;20020603 10:50;V;;;;;;
B;249;2663580;9;20020603 10:50;;40;2;CLYDE ST;JINDABYNE;2627;;;20020508;20020508;75000;;3;MOTEL;40;;;;8580642;
C;249;2663580;9;20020603 10:50;40//18797;
D;249;2663580;9;20020603 10:50;P;;;;;;
D;249;2663580;9;20020603 10:50;V;;;;;;
B;249;2663696;10;20020603 10:50;;3;36;CLYDE ST;JINDABYNE;2627;;;20020430;20020524;116000;;R;RESIDENCE;3;;;;8631320;
C;249;2663696;10;20020603 10:50;3//16892;
D;249;2663696;10;20020603 10:50;P;;;;;;
D;249;2663696;10;20020603 10:50;P;;;;;;
D;249;2663696;10;20020603 10:50;V;;;;;;
B;249;2663718;11;20020603 10:50;;14;35;CLYDE ST;JINDABYNE;2627;;;20020404;20020510;165000;;R;RESIDENCE;14;;;;8635962;
C;249;2663718;11;20020603 10:50;14//16350;
D;249;2663718;11;20020603 10:50;P;;;;;;
D;249;2663718;11;20020603 10:50;P;;;;;;
D;249;2663718;11;20020603 10:50;V;;;;;;
B;249;2663871;12;20020603 10:50;;4;14;COBODAH ST;JINDABYNE;2627;;;19960701;19960701;70000;;R;RESIDENCE;4;;;;8583737;
C;249;2663871;12;20020603 10:50;4//15673;
D;249;2663871;12;20020603 10:50;P;;;;;;
B;249;2663871;13;20020603 10:50;;4;14;COBODAH ST;JINDABYNE;2627;;;20020409;20020508;158000;;R;RESIDENCE;4;;;;8583738;
C;249;2663871;13;20020603 10:50;4//15673;
D;249;2663871;13;20020603 10:50;P;;;;;;
D;249;2663871;13;20020603 10:50;V;;;;;;
B;249;2663951;14;20020603 10:50;;1;39;GIPPSLAND ST;JINDABYNE;2627;;;20020410;20020422;112000;;R;RESIDENCE;1;;;;8580229;
C;249;2663951;14;20020603 10:50;1//34501;
D;249;2663951;14;20020603 10:50;P;;;;;;
D;249;2663951;14;20020603 10:50;P;;;;;;
D;249;2663951;14;20020603 10:50;V;;;;;;
D;249;2663951;14;20020603 10:50;V;;;;;;
