A;RTSALEDATA;231;20250317 01:15;VALNET;
B;231;2609322;1;20250317 01:15;;;103;MAIN ST;WEST WYALONG;2671;309.8;M;20241115;20250312;242000;E1;R;RESIDENCE;;BWW;;0;AU885465;
C;231;2609322;1;20250317 01:15;1/165546;
D;231;2609322;1;20250317 01:15;P;;;;;;
D;231;2609322;1;20250317 01:15;V;;;;;;
B;231;2609498;2;20250317 01:15;;;82;MONASH ST;WEST WYALONG;2671;746.7;M;20250123;20250306;385000;R1;R;RESIDENCE;;WWN;;0;AU872764;
C;231;2609498;2;20250317 01:15;23/629217;
D;231;2609498;2;20250317 01:15;P;;;;;;
D;231;2609498;2;20250317 01:15;P;;;;;;
D;231;2609498;2;20250317 01:15;V;;;;;;
B;231;2609887;3;20250317 01:15;;;146;RAILWAY RD;WEST WYALONG;2671;5333;M;20250220;20250305;286000;E3;3;COMMERCIAL;;BPS;;0;AU870183;
C;231;2609887;3;20250317 01:15;1336/753135;
D;231;2609887;3;20250317 01:15;P;;;;;;
D;231;2609887;3;20250317 01:15;V;;;;;;
B;231;3707215;4;20250317 01:15;;;129;MAIN ST;WEST WYALONG;2671;524.8;M;20250207;20250228;340000;E1;3;SHOP;;BWW;;0;AU859956;
C;231;3707215;4;20250317 01:15;21/1186523;
D;231;3707215;4;20250317 01:15;P;;;;;;
D;231;3707215;4;20250317 01:15;P;;;;;;
D;231;3707215;4;20250317 01:15;V;;;;;;
Z;20;4;4;10;
