A;134;20031117 13:53;PDANN;
B;134;1291838;1;20031117 13:53;;;14;ALMA ST;ASHFIELD;2131;;;20030927;20031103;872000;A;R;RESIDENCE;;ES;;0;AA140079;
C;134;1291838;1;20031117 13:53;2//918327;
D;134;1291838;1;20031117 13:53;P;;;;;;
D;134;1291838;1;20031117 13:53;P;;;;;;
D;134;1291838;1;20031117 13:53;V;;;;;;
B;134;1292546;2;20031117 13:53;;11;38;ALT ST;ASHFIELD;2131;;;20030918;20031014;302000;;R;RESIDENCE;11;;;0;AA120987;
C;134;1292546;2;20031117 13:53;11//SP 351;
D;134;1292546;2;20031117 13:53;P;;;;;;
D;134;1292546;2;20031117 13:53;P;;;;;;
D;134;1292546;2;20031117 13:53;V;;;;;;
D;134;1292546;2;20031117 13:53;V;;;;;;
B;134;1292546;3;20031117 13:53;;11;38;ALT ST;ASHFIELD;2131;;;20030918;20031014;302000;;R;RESIDENCE;24;;;0;AA120987;
C;134;1292546;3;20031117 13:53;24//SP 351;
D;134;1292546;3;20031117 13:53;P;;;;;;
D;134;1292546;3;20031117 13:53;P;;;;;;
D;134;1292546;3;20031117 13:53;V;;;;;;
B;134;1293265;4;20031117 13:53;;7;5;BLACKWOOD AVE;ASHFIELD;2131;;;20030905;20031017;275000;;R;RESIDENCE;7;;;0;AA118256;
C;134;1293265;4;20031117 13:53;7//SP 17241;
D;134;1293265;4;20031117 13:53;P;;;;;;
D;134;1293265;4;20031117 13:53;V;;;;;;
B;134;1294279;5;20031117 13:53;;;59;CARSHALTON ST;CROYDON PARK;2133;;;20030913;20031031;589500;A;R;RESIDENCE;;ES;;0;AA128621;
C;134;1294279;5;20031117 13:53;14/3/501;
D;134;1294279;5;20031117 13:53;P;;;;;;
D;134;1294279;5;20031117 13:53;P;;;;;;
D;134;1294279;5;20031117 13:53;V;;;;;;
B;134;1294304;6;20031117 13:53;;;9 A;CARSHALTON ST;CROYDON;2132;;;20030905;20031003;520000;A;R;RESIDENCE;;ES;;0;AA107241;
C;134;1294304;6;20031117 13:53;B//106441;
D;134;1294304;6;20031117 13:53;P;;;;;;
D;134;1294304;6;20031117 13:53;P;;;;;;
D;134;1294304;6;20031117 13:53;V;;;;;;
B;134;1294412;7;20031117 13:53;;11;15;CECIL ST;ASHFIELD;2131;;;20030906;20031020;296000;;R;RESIDENCE;11;;;0;AA143622;
C;134;1294412;7;20031117 13:53;11//SP 13912;
D;134;1294412;7;20031117 13:53;P;;;;;;
D;134;1294412;7;20031117 13:53;V;;;;;;
B;134;1294591;8;20031117 13:53;;6;10;CECIL ST;ASHFIELD;2131;;;20030906;20031103;468000;;R;RESIDENCE;6;;;0;AA140047;
C;134;1294591;8;20031117 13:53;6//SP 33650;
D;134;1294591;8;20031117 13:53;P;;;;;;
D;134;1294591;8;20031117 13:53;V;;;;;;
B;134;1296701;9;20031117 13:53;;5;33;EDWARD ST;SUMMER HILL;2130;;;20030816;20031024;323000;;R;RESIDENCE;5;;;0;AA104071;
C;134;1296701;9;20031117 13:53;5//SP 45743;
D;134;1296701;9;20031117 13:53;P;;;;;;
D;134;1296701;9;20031117 13:53;V;;;;;;
D;134;1296701;9;20031117 13:53;V;;;;;;
B;134;1296701;10;20031117 13:53;;6;33;EDWARD ST;SUMMER HILL;2130;;;20030818;20031024;285000;;R;RESIDENCE;6;;;0;AA105856;
C;134;1296701;10;20031117 13:53;6//SP 45743;
D;134;1296701;10;20031117 13:53;P;;;;;;
D;134;1296701;10;20031117 13:53;V;;;;;;
D;134;1296701;10;20031117 13:53;V;;;;;;
B;134;1296723;11;20031117 13:53;;1;164;EDWIN ST N;CROYDON;2132;;;20030916;20031028;364000;;R;RESIDENCE;1;;;0;AA116981;
C;134;1296723;11;20031117 13:53;1//SP 8551;
D;134;1296723;11;20031117 13:53;P;;;;;;
D;134;1296723;11;20031117 13:53;V;;;;;;
D;134;1296723;11;20031117 13:53;V;;;;;;
B;134;1296759;12;20031117 13:53;;1;148;EDWIN ST N;CROYDON;2132;;;20030902;20031021;371000;;R;RESIDENCE;11;;;0;AA141553;
C;134;1296759;12;20031117 13:53;11//SP 861;
D;134;1296759;12;20031117 13:53;P;;;;;;
D;134;1296759;12;20031117 13:53;P;;;;;;
D;134;1296759;12;20031117 13:53;P;;;;;;
D;134;1296759;12;20031117 13:53;V;;;;;;
D;134;1296759;12;20031117 13:53;V;;;;;;
B;134;1296759;13;20031117 13:53;;1;148;EDWIN ST N;CROYDON;2132;;;20030902;20031021;371000;;R;RESIDENCE;1;;;0;AA141553;
C;134;1296759;13;20031117 13:53;1//SP 861;
D;134;1296759;13;20031117 13:53;P;;;;;;
D;134;1296759;13;20031117 13:53;P;;;;;;
D;134;1296759;13;20031117 13:53;P;;;;;;
D;134;1296759;13;20031117 13:53;V;;;;;;
D;134;1296759;13;20031117 13:53;V;;;;;;
B;134;1297699;14;20031117 13:53;;8;73;FREDERICK ST;ASHFIELD;2131;;;20030905;20031017;315000;;R;RESIDENCE;8;;;0;AA110736;
C;134;1297699;14;20031117 13:53;8//SP 12880;
D;134;1297699;14;20031117 13:53;P;;;;;;
D;134;1297699;14;20031117 13:53;V;;;;;;
B;134;1298035;15;20031117 13:53;;1;3;GOWER ST;SUMMER HILL;2130;;;20030902;20031014;309000;;R;RESIDENCE;1;;;0;AA126343;
C;134;1298035;15;20031117 13:53;1//SP 6518;
D;134;1298035;15;20031117 13:53;P;;;;;;
D;134;1298035;15;20031117 13:53;V;;;;;;
D;134;1298035;15;20031117 13:53;V;;;;;;
B;134;1300223;16;20031117 13:53;;1;34;JUNCTION RD;SUMMER HILL;2130;;;20030918;20031029;458000;;R;RESIDENCE;1;;;0;AA126246;
C;134;1300223;16;20031117 13:53;1//SP 15055;
D;134;1300223;16;20031117 13:53;P;;;;;;
D;134;1300223;16;20031117 13:53;V;;;;;;
B;134;1301620;17;20031117 13:53;;1;17;LOFTUS ST;ASHFIELD;2131;;;20030823;20031007;336000;;R;RESIDENCE;15;;;0;AA120313;
C;134;1301620;17;20031117 13:53;15//SP 20423;
D;134;1301620;17;20031117 13:53;P;;;;;;
D;134;1301620;17;20031117 13:53;V;;;;;;
D;134;1301620;17;20031117 13:53;V;;;;;;
B;134;1301620;18;20031117 13:53;;1;17;LOFTUS ST;ASHFIELD;2131;;;20030823;20031007;336000;;R;RESIDENCE;1;;;0;AA120313;
C;134;1301620;18;20031117 13:53;1//SP 20423;
D;134;1301620;18;20031117 13:53;P;;;;;;
D;134;1301620;18;20031117 13:53;V;;;;;;
D;134;1301620;18;20031117 13:53;V;;;;;;
B;134;1302091;19;20031117 13:53;;6;101;MILTON ST;ASHFIELD;2131;;;20030910;20031022;270000;;R;RESIDENCE;6;;;0;AA114490;
C;134;1302091;19;20031117 13:53;6//SP 46615;
D;134;1302091;19;20031117 13:53;P;;;;;;
D;134;1302091;19;20031117 13:53;P;;;;;;
D;134;1302091;19;20031117 13:53;V;;;;;;
