A;RTSALEDATA;090;20250505 01:15;VALNET;
B;090;896820;1;20250505 01:15;;1;8;WILLIAM ST;RYDE;2112;;;20250315;20250428;847000;;R;RESIDENCE;1;;;0;AV11095;
C;090;896820;1;20250505 01:15;1/SP62475;
D;090;896820;1;20250505 01:15;P;;;;;;
D;090;896820;1;20250505 01:15;V;;;;;;
D;090;896820;1;20250505 01:15;V;;;;;;
B;090;2983090;2;20250505 01:15;;10;27;STATION ST;WEST RYDE;2114;;;20250324;20250428;625000;;R;RESIDENCE;10;;;0;AV11219;
C;090;2983090;2;20250505 01:15;10/SP69128;
D;090;2983090;2;20250505 01:15;P;;;;;;
D;090;2983090;2;20250505 01:15;V;;;;;;
B;090;4165889;3;20250505 01:15;C05.03;503;5;NETWORK PL;NORTH RYDE;2113;93;M;20250301;20250501;800000;;R;RESIDENCE;69;;;0;AV24411;
C;090;4165889;3;20250505 01:15;69/SP97810;
D;090;4165889;3;20250505 01:15;P;;;;;;
D;090;4165889;3;20250505 01:15;V;;;;;;
D;090;4165889;3;20250505 01:15;V;;;;;;
B;090;887395;4;20250505 01:15;;;9;RICHARDS AVE;EASTWOOD;2122;663.9;M;20250304;20250429;3110000;R2;R;RESIDENCE;;EC2;;0;AV13945;
C;090;887395;4;20250505 01:15;6/13529;
D;090;887395;4;20250505 01:15;P;;;;;;
D;090;887395;4;20250505 01:15;P;;;;;;
D;090;887395;4;20250505 01:15;V;;;;;;
D;090;887395;4;20250505 01:15;V;;;;;;
D;090;887395;4;20250505 01:15;V;;;;;;
B;090;866030;5;20250505 01:15;;;61;COBHAM AVE;MELROSE PARK;2114;464.52;M;20250205;20250430;2550000;R2;R;RESIDENCE;;EQ1;;0;AV18976;
C;090;866030;5;20250505 01:15;5/18316;
D;090;866030;5;20250505 01:15;P;;;;;;
D;090;866030;5;20250505 01:15;V;;;;;;
B;090;858453;6;20250505 01:15;;;33;AEOLUS AVE;RYDE;2112;822;M;20250116;20250501;2700000;R2;R;RESIDENCE;;RWD;;0;AV23507;
C;090;858453;6;20250505 01:15;72/12753;
D;090;858453;6;20250505 01:15;P;;;;;;
D;090;858453;6;20250505 01:15;V;;;;;;
B;090;858519;7;20250505 01:15;;;129;AGINCOURT RD;MARSFIELD;2122;904.2;M;20250430;20250430;2600000;R2;R;RESIDENCE;;EZD;;0;AV17547;
C;090;858519;7;20250505 01:15;2/543151;
D;090;858519;7;20250505 01:15;P;;;;;;
D;090;858519;7;20250505 01:15;V;;;;;;
B;090;869051;8;20250505 01:15;;;7;DEBORAH PL;EASTWOOD;2122;581.7;M;20241220;20250501;2450000;R2;R;RESIDENCE;;EC2;;0;AV25014;
C;090;869051;8;20250505 01:15;6/225956;
D;090;869051;8;20250505 01:15;P;;;;;;
D;090;869051;8;20250505 01:15;V;;;;;;
B;090;894110;9;20250505 01:15;;48;192;VIMIERA RD;MARSFIELD;2122;;;20250319;20250501;732000;;R;RESIDENCE;48;;;0;AV22977;
C;090;894110;9;20250505 01:15;48/SP15746;
D;090;894110;9;20250505 01:15;P;;;;;;
D;090;894110;9;20250505 01:15;V;;;;;;
B;090;866582;10;20250505 01:15;;;18;COONEY ST;NORTH RYDE;2113;474.2;M;20250315;20250428;2967500;R2;R;RESIDENCE;;EA2;;0;AV8526;
C;090;866582;10;20250505 01:15;50/36586;
