A;149;20030501 12:45;PBARBER;
B;149;1660138;11;20030501 12:45;;;1641;CORAMBA RD;MEGAN;2453;3.733;H;20030220;20030320;120000;R;R;RESIDENCE;;RA;RR;;9524835;
C;149;1660138;11;20030501 12:45;1141//624279;
D;149;1660138;11;20030501 12:45;P;;;;;;
D;149;1660138;11;20030501 12:45;V;;;;;;
B;149;1660339;12;20030501 12:45;;;;BOUNDARY ST;DEERVALE;2453;7708;M;20030220;20030402;75000;R;R;RESIDENCE;;RA;RR;;9540611;
C;149;1660339;12;20030501 12:45;53, 54//752833;
D;149;1660339;12;20030501 12:45;P;;;;;;
D;149;1660339;12;20030501 12:45;V;;;;;;
B;149;1661388;13;20030501 12:45;;;119;OSPREY DR;WENONAH HEADLAND;2455;6.771;H;20030113;20030210;600000;R;R;RESIDENCE;;RS;RR;;9537822;
C;149;1661388;13;20030501 12:45;119//835501;
D;149;1661388;13;20030501 12:45;P;;;;;;
D;149;1661388;13;20030501 12:45;P;;;;;;
D;149;1661388;13;20030501 12:45;V;;;;;;
D;149;1661388;13;20030501 12:45;V;;;;;;
B;149;1662224;14;20030501 12:45;;;370;ROSES RD;GLENIFFER;2454;2.023;H;20021202;20030408;275000;R;R;RESIDENCE;;RN;RR;;9536783;
C;149;1662224;14;20030501 12:45;3//563986;
D;149;1662224;14;20030501 12:45;P;;;;;;
D;149;1662224;14;20030501 12:45;P;;;;;;
D;149;1662224;14;20030501 12:45;V;;;;;;
B;149;1662654;15;20030501 12:45;;;25;LYON ST;NORTH BELLINGEN;2454;695.1;M;20030110;20030320;15000;A;R;RESIDENCE;;AC;ACI;;9548154;
C;149;1662654;15;20030501 12:45;32//252939;
D;149;1662654;15;20030501 12:45;P;;;;;;
D;149;1662654;15;20030501 12:45;V;;;;;;
D;149;1662654;15;20030501 12:45;V;;;;;;
B;149;1663663;16;20030501 12:45;;;5;CEDAR CT;BELLINGEN;2454;654.5;M;20030220;20030314;187000;A;R;RESIDENCE;;AC;AC;;9539140;
C;149;1663663;16;20030501 12:45;26//862680;
D;149;1663663;16;20030501 12:45;P;;;;;;
D;149;1663663;16;20030501 12:45;V;;;;;;
B;149;1663873;17;20030501 12:45;;;6;ENDEAVOUR DR;BELLINGEN;2454;2509;M;20030217;20030411;337000;A;R;RESIDENCE;;AB;AC;;9544391;
C;149;1663873;17;20030501 12:45;80//785443;
D;149;1663873;17;20030501 12:45;P;;;;;;
D;149;1663873;17;20030501 12:45;P;;;;;;
D;149;1663873;17;20030501 12:45;V;;;;;;
D;149;1663873;17;20030501 12:45;V;;;;;;
B;149;1664168;18;20030501 12:45;;;15;RAYMOND CL;BELLINGEN;2454;718.7;M;20030211;20030328;250000;A;R;RESIDENCE;;AB;AC;;9533887;
C;149;1664168;18;20030501 12:45;109//792911;
D;149;1664168;18;20030501 12:45;P;;;;;;
D;149;1664168;18;20030501 12:45;P;;;;;;
D;149;1664168;18;20030501 12:45;V;;;;;;
B;149;2781033;19;20030501 12:45;;;422;MARTELLS RD;BRIERFIELD;2454;30.6;H;20030225;20030408;320000;R;3;RURAL;;RP;RF;;9526196;
C;149;2781033;19;20030501 12:45;1//1018569;
D;149;2781033;19;20030501 12:45;P;;;;;;
D;149;2781033;19;20030501 12:45;V;;;;;;
B;149;2976055;20;20030501 12:45;;;LOT1;NORTH BANK ROAD;BELLINGEN;2454;;;20020917;20030411;148500;;R;RESIDENCE;;;AC;;9547077;
C;149;2976055;20;20030501 12:45;1//1048624;
D;149;2976055;20;20030501 12:45;P;;;;;;
D;149;2976055;20;20030501 12:45;V;;;;;;
B;149;2976058;21;20030501 12:45;;4;75;NORTH BANK ROAD;BELLINGEN;2454;;;20020624;20030403;158400;;R;RESIDENCE;;;AC;;9538863;
C;149;2976058;21;20030501 12:45;4//1048624;
D;149;2976058;21;20030501 12:45;P;;;;;;
D;149;2976058;21;20030501 12:45;P;;;;;;
D;149;2976058;21;20030501 12:45;V;;;;;;
B;149;2976059;22;20030501 12:45;;5;75;NORTH BANK ROAD;BELLINGEN;2454;;;20020712;20030403;158400;;R;RESIDENCE;;;;;9523491;
C;149;2976059;22;20030501 12:45;5//1048624;
D;149;2976059;22;20030501 12:45;P;;;;;;
D;149;2976059;22;20030501 12:45;P;;;;;;
D;149;2976059;22;20030501 12:45;V;;;;;;
Z;113;22;22;67;
