A;100;20110801 02:10;VALNET;
C;100;3104632;8;20110801 02:10;2/1070389;
D;100;3104632;8;20110801 02:10;P;;;;;;
D;100;3104632;8;20110801 02:10;P;;;;;;
D;100;3104632;8;20110801 02:10;V;;;;;;
B;100;3589468;9;20110801 02:10;;;97;COLLEGE AVE;FLINDERS;2529;716;M;20110620;20110708;250000;A;V;VACANT LAND;;DJ;;0;AG370257;
C;100;3589468;9;20110801 02:10;401/1152570;
D;100;3589468;9;20110801 02:10;P;;;;;;
D;100;3589468;9;20110801 02:10;P;;;;;;
D;100;3589468;9;20110801 02:10;V;;;;;;
B;100;3589473;10;20110801 02:10;;;;PIONEER DR;FLINDERS;2529;701.4;M;20100825;20110715;200000;A;V;VACANT LAND;;DJ;;0;AG381488;
C;100;3589473;10;20110801 02:10;405/1152570;
D;100;3589473;10;20110801 02:10;P;;;;;;
D;100;3589473;10;20110801 02:10;V;;;;;;
B;100;3589474;11;20110801 02:10;;;;PIONEER DR;FLINDERS;2529;635.1;M;20100825;20110715;200000;A;V;VACANT LAND;;DJ;;0;AG381473;
C;100;3589474;11;20110801 02:10;406/1152570;
D;100;3589474;11;20110801 02:10;P;;;;;;
D;100;3589474;11;20110801 02:10;V;;;;;;
B;100;3589494;12;20110801 02:10;;;;PIONEER DR;FLINDERS;2529;675.2;M;20110325;20110707;250000;A;V;VACANT LAND;;DJ;;0;AG367639;
C;100;3589494;12;20110801 02:10;410/1152570;
D;100;3589494;12;20110801 02:10;P;;;;;;
D;100;3589494;12;20110801 02:10;P;;;;;;
D;100;3589494;12;20110801 02:10;V;;;;;;
B;100;3556571;13;20110801 02:10;;;17;GALLEON AVE;SHELL COVE;2529;403;M;20110308;20110707;235000;A;V;VACANT LAND;;DD;;0;AG370034;
C;100;3556571;13;20110801 02:10;8215/1153225;
D;100;3556571;13;20110801 02:10;P;;;;;;
D;100;3556571;13;20110801 02:10;P;;;;;;
D;100;3556571;13;20110801 02:10;V;;;;;;
B;100;3577619;14;20110801 02:10;;;11;MUIRFIELD AVE;SHELL COVE;2529;546.3;M;20110503;20110630;240000;A;V;VACANT LAND;;DD;;0;AG342730;
C;100;3577619;14;20110801 02:10;6910/1155515;
D;100;3577619;14;20110801 02:10;P;;;;;;
D;100;3577619;14;20110801 02:10;P;;;;;;
D;100;3577619;14;20110801 02:10;V;;;;;;
B;100;3585628;15;20110801 02:10;;;39;TOWNS ST;SHELLHARBOUR;2529;407.6;M;20110211;20110708;465000;A;R;RESIDENCE;;DC;;0;AG381532;
C;100;3585628;15;20110801 02:10;31/1165868;
D;100;3585628;15;20110801 02:10;P;;;;;;
D;100;3585628;15;20110801 02:10;P;;;;;;
D;100;3585628;15;20110801 02:10;V;;;;;;
D;100;3585628;15;20110801 02:10;V;;;;;;
B;100;1040086;16;20110801 02:10;;;8;HUGHES DR;ALBION PARK;2527;605.3;M;20110620;20110718;330000;A;R;RESIDENCE;;CD;;0;AG383787;
C;100;1040086;16;20110801 02:10;27/262341;
D;100;1040086;16;20110801 02:10;P;;;;;;
D;100;1040086;16;20110801 02:10;P;;;;;;
D;100;1040086;16;20110801 02:10;V;;;;;;
B;100;1035219;17;20110801 02:10;;;58;CHURCH ST;ALBION PARK;2527;618.4;M;20110504;20110630;482000;A;R;RESIDENCE;;CD;;0;AG387359;
C;100;1035219;17;20110801 02:10;2308/807587;
D;100;1035219;17;20110801 02:10;P;;;;;;
D;100;1035219;17;20110801 02:10;V;;;;;;
D;100;1035219;17;20110801 02:10;V;;;;;;
B;100;1035522;18;20110801 02:10;;3;11;COLVILLE ST;FLINDERS;2529;;;20110610;20110715;330000;;R;RESIDENCE;3;;;0;AG382245;
C;100;1035522;18;20110801 02:10;3/SP62968;
D;100;1035522;18;20110801 02:10;P;;;;;;
D;100;1035522;18;20110801 02:10;P;;;;;;
D;100;1035522;18;20110801 02:10;V;;;;;;
B;100;1035790;19;20110801 02:10;;;31;COOLIBAH AVE;ALBION PARK RAIL;2527;559.1;M;20110531;20110712;329500;A;R;RESIDENCE;;CA;;0;AG375924;
C;100;1035790;19;20110801 02:10;405/245087;
D;100;1035790;19;20110801 02:10;P;;;;;;
D;100;1035790;19;20110801 02:10;P;;;;;;
D;100;1035790;19;20110801 02:10;V;;;;;;
D;100;1035790;19;20110801 02:10;V;;;;;;
B;100;1038571;20;20110801 02:10;;1;29;GIRRAWEEN AVE;LAKE ILLAWARRA;2528;;;20110519;20110630;202000;;R;RESIDENCE;1;;;0;AG377356;
C;100;1038571;20;20110801 02:10;1/SP39979;
D;100;1038571;20;20110801 02:10;P;;;;;;
D;100;1038571;20;20110801 02:10;V;;;;;;
D;100;1038571;20;20110801 02:10;V;;;;;;
B;100;1041596;21;20110801 02:10;;1;16;KOONA ST;ALBION PARK RAIL;2527;;;20110602;20110707;279800;;R;RESIDENCE;4;;;0;AG375141;
C;100;1041596;21;20110801 02:10;4/SP42113;
D;100;1041596;21;20110801 02:10;P;;;;;;
D;100;1041596;21;20110801 02:10;V;;;;;;
D;100;1041596;21;20110801 02:10;V;;;;;;
B;100;1039035;22;20110801 02:10;;;4;GREY ST;ALBION PARK;2527;476.1;M;20110601;20110713;365000;A;R;RESIDENCE;;CD;;0;AG386952;
C;100;1039035;22;20110801 02:10;3635/1013695;
D;100;1039035;22;20110801 02:10;P;;;;;;
D;100;1039035;22;20110801 02:10;P;;;;;;
D;100;1039035;22;20110801 02:10;V;;;;;;
B;100;1041917;23;20110801 02:10;;;155;LAKE ENTRANCE RD;BARRACK HEIGHTS;2528;486.7;M;20110610;20110706;286000;A;3;HOUSE;;EQ;;0;AG378955;
C;100;1041917;23;20110801 02:10;PT 6/238012;
D;100;1041917;23;20110801 02:10;P;;;;;;
D;100;1041917;23;20110801 02:10;P;;;;;;
D;100;1041917;23;20110801 02:10;V;;;;;;
B;100;1039471;24;20110801 02:10;;;72;HEADLAND PDE;BARRACK POINT;2528;999;M;20110317;20110630;1100000;A;R;RESIDENCE;;DE;;0;AG371145;
C;100;1039471;24;20110801 02:10;81/12780;
D;100;1039471;24;20110801 02:10;P;;;;;;
D;100;1039471;24;20110801 02:10;V;;;;;;
D;100;1039471;24;20110801 02:10;V;;;;;;
B;100;1042266;25;20110801 02:10;;;3;LAVIS DR;MOUNT WARRIGAL;2528;556.4;M;20110502;20110614;295000;A;R;RESIDENCE;;EG;AC;0;AG362799;
C;100;1042266;25;20110801 02:10;383/232041;
D;100;1042266;25;20110801 02:10;P;;;;;;
D;100;1042266;25;20110801 02:10;V;;;;;;
D;100;1042266;25;20110801 02:10;V;;;;;;
B;100;1042928;26;20110801 02:10;;;9;MACLEAY PL;ALBION PARK;2527;720.6;M;20110628;20110720;400000;A;R;RESIDENCE;;CD;;0;AG391517;
C;100;1042928;26;20110801 02:10;1108/805336;
D;100;1042928;26;20110801 02:10;P;;;;;;
D;100;1042928;26;20110801 02:10;P;;;;;;
D;100;1042928;26;20110801 02:10;V;;;;;;
D;100;1042928;26;20110801 02:10;V;;;;;;
B;100;1048310;27;20110801 02:10;;;3;SHABAN ST;ALBION PARK RAIL;2527;1100;M;20110526;20110707;340000;I;V;VACANT LAND;;AB;;0;AG374094;
C;100;1048310;27;20110801 02:10;124/1008414;
D;100;1048310;27;20110801 02:10;P;;;;;;
D;100;1048310;27;20110801 02:10;V;;;;;;
D;100;1048310;27;20110801 02:10;V;;;;;;
B;100;1050902;28;20110801 02:10;;;47;THOMAS ST;LAKE ILLAWARRA;2528;588;M;20110513;20110704;286000;A;R;RESIDENCE;;EJ;;0;AG385857;
C;100;1050902;28;20110801 02:10;272/218595;
D;100;1050902;28;20110801 02:10;P;;;;;;
D;100;1050902;28;20110801 02:10;V;;;;;;
D;100;1050902;28;20110801 02:10;V;;;;;;
D;100;1050902;28;20110801 02:10;V;;;;;;
B;100;3174720;29;20110801 02:10;;;10;DOWNEY ST;FLINDERS;2529;845.3;M;20110531;20110712;635000;A;R;RESIDENCE;;DJ;;0;AG382047;
C;100;3174720;29;20110801 02:10;2139/1074530;
D;100;3174720;29;20110801 02:10;P;;;;;;
D;100;3174720;29;20110801 02:10;P;;;;;;
D;100;3174720;29;20110801 02:10;V;;;;;;
B;100;1046001;30;20110801 02:10;;;145;PIONEER DR;BLACKBUTT;2529;646;M;20110512;20110630;430000;A;R;RESIDENCE;;DJ;;0;AG379974;
C;100;1046001;30;20110801 02:10;7248/834773;
D;100;1046001;30;20110801 02:10;P;;;;;;
D;100;1046001;30;20110801 02:10;P;;;;;;
D;100;1046001;30;20110801 02:10;V;;;;;;
D;100;1046001;30;20110801 02:10;V;;;;;;
B;100;1046135;31;20110801 02:10;;;23;PLEASANT VIEW CL;ALBION PARK;2527;1748;M;20110421;20110714;690000;A;R;RESIDENCE;;CD;;0;AG381790;
C;100;1046135;31;20110801 02:10;2/875247;
D;100;1046135;31;20110801 02:10;P;;;;;;
D;100;1046135;31;20110801 02:10;P;;;;;;
D;100;1046135;31;20110801 02:10;V;;;;;;
D;100;1046135;31;20110801 02:10;V;;;;;;
B;100;1049625;32;20110801 02:10;;;7;STRINGYBARK PL;ALBION PARK RAIL;2527;625.1;M;20110627;20110718;390000;A;R;RESIDENCE;;CA;;0;AG383738;
C;100;1049625;32;20110801 02:10;226/263171;
D;100;1049625;32;20110801 02:10;P;;;;;;
D;100;1049625;32;20110801 02:10;P;;;;;;
D;100;1049625;32;20110801 02:10;V;;;;;;
B;100;3292887;33;20110801 02:10;;;26;BROUGHTON AVE;TULLIMBAR;2527;361.4;M;20110517;20110615;460000;A;R;RESIDENCE;;CD;;0;AG314316;
C;100;3292887;33;20110801 02:10;109/1103339;
D;100;3292887;33;20110801 02:10;P;;;;;;
D;100;3292887;33;20110801 02:10;P;;;;;;
D;100;3292887;33;20110801 02:10;V;;;;;;
B;100;3302000;34;20110801 02:10;;1;30;DURGADIN DR;ALBION PARK RAIL;2527;;;20110602;20110602;380000;;3;WAREHOUSE;1;;;0;AG384991;
C;100;3302000;34;20110801 02:10;1/SP78593;
D;100;3302000;34;20110801 02:10;P;;;;;;
D;100;3302000;34;20110801 02:10;V;;;;;;
D;100;3302000;34;20110801 02:10;V;;;;;;
Z;178;34;34;108;
