A;529;20110801 02:36;VALNET;
D;529;448675;15;20110801 02:36;V;;;;;;
D;529;448675;15;20110801 02:36;V;;;;;;
B;529;448718;16;20110801 02:36;;;25;LOSEBY AVE;MARULAN;2579;857.2;M;20110614;20110712;236000;R1;R;RESIDENCE;;GCF;;0;AG384546;
C;529;448718;16;20110801 02:36;36/800135;
D;529;448718;16;20110801 02:36;P;;;;;;
D;529;448718;16;20110801 02:36;P;;;;;;
D;529;448718;16;20110801 02:36;V;;;;;;
D;529;448718;16;20110801 02:36;V;;;;;;
B;529;446208;17;20110801 02:36;;;41;LEAHYS LANE;LAKE BATHURST;2580;11.02;H;20110526;20110707;400000;RU1;R;RESIDENCE;;GFL;;0;AG389064;
C;529;446208;17;20110801 02:36;2/841240;
D;529;446208;17;20110801 02:36;P;;;;;;
D;529;446208;17;20110801 02:36;P;;;;;;
D;529;446208;17;20110801 02:36;V;;;;;;
D;529;446208;17;20110801 02:36;V;;;;;;
B;529;449005;18;20110801 02:36;;;47;ROSEBERY ST;TARAGO;2580;1416;M;20110531;20110630;250000;RU5;R;RESIDENCE;;GZF;;0;AG372881;
C;529;449005;18;20110801 02:36;17/800406;
D;529;449005;18;20110801 02:36;P;;;;;;
D;529;449005;18;20110801 02:36;P;;;;;;
D;529;449005;18;20110801 02:36;V;;;;;;
B;529;446555;19;20110801 02:36;;;170;BADGERYS LOOKOUT RD;TALLONG;2579;48.56;H;20110628;20110628;5000;RU2;V;VACANT LAND;;GFQ;;3;AG355406;
C;529;446555;19;20110801 02:36;1/307770 57/650011;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:36;P;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
D;529;446555;19;20110801 02:37;V;;;;;;
