A;197;20040102 14:03;PDANN;
B;197;1878367;1;20040102 14:03;;;28;COACH ST;WALLABADAH;2343;2023;M;20031110;20031205;11500;Z;V;VACANT LAND;;ZW;;0;AA242247;
C;197;1878367;1;20040102 14:03;14/27/759037;
D;197;1878367;1;20040102 14:03;P;;;;;;
D;197;1878367;1;20040102 14:03;V;;;;;;
B;197;1879555;2;20040102 14:03;;;27;NOWLAND ST;QUIRINDI;2343;1189;M;20031112;20031217;105000;Z;R;RESIDENCE;;ZQ;;0;AA276233;
C;197;1879555;2;20040102 14:03;4//662112;
D;197;1879555;2;20040102 14:03;P;;;;;;
D;197;1879555;2;20040102 14:03;P;;;;;;
D;197;1879555;2;20040102 14:03;V;;;;;;
B;197;1879672;3;20040102 14:03;;;90;PRYOR ST;QUIRINDI;2343;689.9;M;20031013;20031125;79000;Z;R;RESIDENCE;;ZQ;;0;AA273350;
C;197;1879672;3;20040102 14:03;A//413959;
D;197;1879672;3;20040102 14:03;P;;;;;;
D;197;1879672;3;20040102 14:03;P;;;;;;
D;197;1879672;3;20040102 14:03;V;;;;;;
B;197;1879739;4;20040102 14:03;;;;RAY CARTER DR;QUIRINDI;2343;2;H;20031022;20031203;31000;R;V;VACANT LAND;;RS;;0;AA251388;
C;197;1879739;4;20040102 14:03;363//813834;
D;197;1879739;4;20040102 14:03;P;;;;;;
D;197;1879739;4;20040102 14:03;P;;;;;;
D;197;1879739;4;20040102 14:03;V;;;;;;
B;197;1879813;5;20040102 14:03;;;24;SOUTH ST;QUIRINDI;2343;4047;M;20031103;20031215;43500;Z;V;VACANT LAND;;ZQ;;0;AA268098;
C;197;1879813;5;20040102 14:03;291//751026;
D;197;1879813;5;20040102 14:03;P;;;;;;
D;197;1879813;5;20040102 14:03;P;;;;;;
D;197;1879813;5;20040102 14:03;V;;;;;;
D;197;1879813;5;20040102 14:03;V;;;;;;
B;197;2781809;6;20040102 14:03;;;;CORBAULD ST;QUIRINDI;2343;7079;M;20031027;20031203;48000;Z;V;VACANT LAND;;ZQ;;0;AA236525;
C;197;2781809;6;20040102 14:03;41//1022809;
D;197;2781809;6;20040102 14:03;P;;;;;;
D;197;2781809;6;20040102 14:03;V;;;;;;
Z;31;6;6;17;
