A;091;20020102 13:46;PTHIRLWELL;
B;091;897412;1;20020102 13:46;;;44;ABBOTT RD;NORTH CURL CURL;2099;;;20010723;20011212;1200000;A;R;RESIDENCE;;FH;;;8213998;
C;091;897412;1;20020102 13:46;6//18022;
D;091;897412;1;20020102 13:46;P;;;;;;
D;091;897412;1;20020102 13:46;P;;;;;;
D;091;897412;1;20020102 13:46;P;;;;;;
D;091;897412;1;20020102 13:46;P;;;;;;
D;091;897412;1;20020102 13:46;V;;;;;;
B;091;897530;2;20020102 13:46;;6;26;ADA AVE;BROOKVALE;2100;;;20011003;20011105;250000;;3;FACTORY;6;;;;8150413;
C;091;897530;2;20020102 13:46;6//3071;
D;091;897530;2;20020102 13:46;P;;;;;;
D;091;897530;2;20020102 13:46;V;;;;;;
B;091;897856;3;20020102 13:46;;15;58;ALBERT ST;HARBORD;2096;;;20011105;20011130;365000;;R;RESIDENCE;15;;;;8168483;
C;091;897856;3;20020102 13:46;15//6286;
D;091;897856;3;20020102 13:46;P;;;;;;
D;091;897856;3;20020102 13:46;P;;;;;;
D;091;897856;3;20020102 13:46;V;;;;;;
B;091;898648;4;20020102 13:46;;;38;ALLENBY PARK PDE;ALLAMBIE HEIGHTS;2100;765.1;M;20010730;20011030;725000;A;R;RESIDENCE;;EM;;;8184526;
C;091;898648;4;20020102 13:46;4/53/237500;
D;091;898648;4;20020102 13:46;P;;;;;;
D;091;898648;4;20020102 13:46;P;;;;;;
D;091;898648;4;20020102 13:46;V;;;;;;
B;091;898672;5;20020102 13:46;;;38;ALLWORTH DR;DAVIDSON;2085;807.3;M;20011017;20011129;532000;A;R;RESIDENCE;;EW;;;8175725;
C;091;898672;5;20020102 13:46;14/171/244404;
D;091;898672;5;20020102 13:46;P;;;;;;
D;091;898672;5;20020102 13:46;P;;;;;;
D;091;898672;5;20020102 13:46;V;;;;;;
D;091;898672;5;20020102 13:46;V;;;;;;
B;091;899100;6;20020102 13:46;;;90;ANZAC AVE;COLLAROY PLATEAU;2097;;;20011121;20011121;270000;A;R;RESIDENCE;;FJ;;;8185043;
C;091;899100;6;20020102 13:46;14/14/13788;
D;091;899100;6;20020102 13:46;P;;;;;;
D;091;899100;6;20020102 13:46;P;;;;;;
D;091;899100;6;20020102 13:46;V;;;;;;
B;091;899192;7;20020102 13:46;;;8;APERTA PL;BEACON HILL;2100;6077;M;20011101;20011213;400000;R;V;VACANT LAND;;RX;;;8214182;
C;091;899192;7;20020102 13:46;7//236335;
D;091;899192;7;20020102 13:46;P;;;;;;
D;091;899192;7;20020102 13:46;V;;;;;;
D;091;899192;7;20020102 13:46;V;;;;;;
B;091;899197;8;20020102 13:46;;2;4;AQUATIC DR;FRENCHS FOREST;2086;;;20010716;20010716;550000;;3;FACTORY;2;;;;8216154;
C;091;899197;8;20020102 13:46;2//18976;
D;091;899197;8;20020102 13:46;P;;;;;;
D;091;899197;8;20020102 13:46;P;;;;;;
D;091;899197;8;20020102 13:46;P;;;;;;
D;091;899197;8;20020102 13:46;V;;;;;;
B;091;899333;9;20020102 13:46;;;9;ARANDA DR;FRENCHS FOREST;2086;701.9;M;20011019;20011207;535000;A;R;RESIDENCE;;EW;;;8189979;
C;091;899333;9;20020102 13:46;27//226810;
D;091;899333;9;20020102 13:46;P;;;;;;
D;091;899333;9;20020102 13:46;P;;;;;;
D;091;899333;9;20020102 13:46;V;;;;;;
B;091;899392;10;20020102 13:46;;;64;ARNHEM RD;ALLAMBIE HEIGHTS;2100;904.2;M;20010910;20011105;538000;A;R;RESIDENCE;;EM;;;8155829;
C;091;899392;10;20020102 13:46;3/102/248495;
D;091;899392;10;20020102 13:46;P;;;;;;
D;091;899392;10;20020102 13:46;P;;;;;;
D;091;899392;10;20020102 13:46;V;;;;;;
B;091;900198;11;20020102 13:46;;;77;BALLYSHANNON RD;KILLARNEY HEIGHTS;2087;695.6;M;20011107;20011205;1050050;A;R;RESIDENCE;;EZ;;;8187570;
C;091;900198;11;20020102 13:46;11/82/758566;
D;091;900198;11;20020102 13:46;P;;;;;;
D;091;900198;11;20020102 13:46;P;;;;;;
D;091;900198;11;20020102 13:46;V;;;;;;
B;091;900209;12;20020102 13:46;;;99;BALLYSHANNON RD;KILLARNEY HEIGHTS;2087;695.6;M;20011018;20011129;623000;A;R;RESIDENCE;;EZ;;;8164088;
C;091;900209;12;20020102 13:46;14//249091;
D;091;900209;12;20020102 13:46;P;;;;;;
D;091;900209;12;20020102 13:46;P;;;;;;
D;091;900209;12;20020102 13:46;V;;;;;;
D;091;900209;12;20020102 13:46;V;;;;;;
B;091;900677;13;20020102 13:46;;4;30;BEACH RD;COLLAROY;2097;;;20011111;20011204;620000;;R;RESIDENCE;4;;;;8212204;
C;091;900677;13;20020102 13:46;4//11910;
D;091;900677;13;20020102 13:46;P;;;;;;
D;091;900677;13;20020102 13:46;P;;;;;;
D;091;900677;13;20020102 13:46;V;;;;;;
B;091;901317;14;20020102 13:46;;;1;BILLARONG AVE;DEE WHY;2099;777.8;M;20011017;20011130;720000;A;R;RESIDENCE;;EL;;;8175195;
C;091;901317;14;20020102 13:46;66//216544;
D;091;901317;14;20020102 13:46;P;;;;;;
D;091;901317;14;20020102 13:46;V;;;;;;
B;091;901865;15;20020102 13:46;;;41;BLARNEY AVE;KILLARNEY HEIGHTS;2087;701.9;M;20010912;20011127;585000;A;R;RESIDENCE;;EZ;;;8173866;
C;091;901865;15;20020102 13:46;290//215538;
D;091;901865;15;20020102 13:46;P;;;;;;
D;091;901865;15;20020102 13:46;P;;;;;;
D;091;901865;15;20020102 13:46;V;;;;;;
D;091;901865;15;20020102 13:46;V;;;;;;
B;091;901880;16;20020102 13:46;;;11;BLARNEY AVE;KILLARNEY HEIGHTS;2087;695.6;M;20010927;20011207;607000;A;R;RESIDENCE;;EZ;;;8184175;
C;091;901880;16;20020102 13:46;227//215538;
D;091;901880;16;20020102 13:46;P;;;;;;
D;091;901880;16;20020102 13:46;V;;;;;;
D;091;901880;16;20020102 13:46;V;;;;;;
B;091;901975;17;20020102 13:46;;2;53;BLUEGUM CRES;FRENCHS FOREST;2086;;;20010925;20011130;475000;;R;RESIDENCE;2;;;;8166233;
C;091;901975;17;20020102 13:46;2//SP 51625;
D;091;901975;17;20020102 13:46;P;;;;;;
D;091;901975;17;20020102 13:46;P;;;;;;
D;091;901975;17;20020102 13:46;V;;;;;;
B;091;902129;18;20020102 13:46;;;66;BOORALIE RD;TERREY HILLS;2084;809.4;M;20010710;20010910;505000;A;R;RESIDENCE;;EC;;;8156343;
C;091;902129;18;20020102 13:46;7//237418;
D;091;902129;18;20020102 13:46;P;;;;;;
D;091;902129;18;20020102 13:46;P;;;;;;
D;091;902129;18;20020102 13:46;V;;;;;;
D;091;902129;18;20020102 13:46;V;;;;;;
B;091;902855;19;20020102 13:46;;;61;BROOKER AVE;BEACON HILL;2100;657;M;20011008;20011121;760000;A;R;RESIDENCE;;ET;;;8159456;
C;091;902855;19;20020102 13:46;6//847604;
D;091;902855;19;20020102 13:46;P;;;;;;
D;091;902855;19;20020102 13:46;P;;;;;;
D;091;902855;19;20020102 13:46;V;;;;;;
D;091;902855;19;20020102 13:46;V;;;;;;
B;091;903615;20;20020102 13:46;;;2;CAMPBELL AVE;DEE WHY;2099;255.8;M;20011028;20011212;466000;A;R;RESIDENCE;;EL;;;8202781;
C;091;903615;20;20020102 13:46;2042//852993;
D;091;903615;20;20020102 13:46;P;;;;;;
D;091;903615;20;20020102 13:46;P;;;;;;
D;091;903615;20;20020102 13:46;V;;;;;;
D;091;903615;20;20020102 13:46;V;;;;;;
B;091;903724;21;20020102 13:46;;37;1;CAMPBELL PDE;MANLY VALE;2093;;;20011113;20011211;220000;;3;UNIT & CARSPA;37;;;;8194900;
C;091;903724;21;20020102 13:46;37//SP 56291;
D;091;903724;21;20020102 13:46;P;;;;;;
D;091;903724;21;20020102 13:46;V;;;;;;
B;091;903816;22;20020102 13:46;SCHOOL;;;CAMPBELL PDE;MANLY VALE;2093;3927;M;20011029;20011210;5788000;S;3;SCHOOL;;JA;;;8195253;
C;091;903816;22;20020102 13:46;4//508812;
D;091;903816;22;20020102 13:46;P;;;;;;
D;091;903816;22;20020102 13:46;V;;;;;;
B;091;903893;23;20020102 13:46;;14;14;CAMPBELL PDE;MANLY VALE;2093;;;20011025;20011206;345000;;R;RESIDENCE;14;;;;8188474;
C;091;903893;23;20020102 13:46;14//SP 3566;
D;091;903893;23;20020102 13:46;P;;;;;;
D;091;903893;23;20020102 13:46;V;;;;;;
D;091;903893;23;20020102 13:46;V;;;;;;
B;091;904131;24;20020102 13:46;;2;102 A;CARAWA RD;CROMER;2099;;;20011026;20011207;458000;;R;RESIDENCE;2;;;;8190169;
C;091;904131;24;20020102 13:46;2//SP 64060;
D;091;904131;24;20020102 13:46;P;;;;;;
D;091;904131;24;20020102 13:46;V;;;;;;
B;091;904191;25;20020102 13:46;;;13;CARAWA RD;CROMER;2099;;;20011023;20011204;450000;A;R;RESIDENCE;;FE;;;8196894;
C;091;904191;25;20020102 13:46;86//14433;
D;091;904191;25;20020102 13:46;P;;;;;;
D;091;904191;25;20020102 13:46;P;;;;;;
D;091;904191;25;20020102 13:46;V;;;;;;
B;091;904803;26;20020102 13:46;;24;44;CASSIA ST;DEE WHY;2099;;;20011019;20011130;307000;;3;;24;;;;8182465;
C;091;904803;26;20020102 13:46;24//SP 49657;
D;091;904803;26;20020102 13:46;P;;;;;;
D;091;904803;26;20020102 13:46;P;;;;;;
D;091;904803;26;20020102 13:46;V;;;;;;
B;091;904993;27;20020102 13:46;;;22;CAVAN RD;KILLARNEY HEIGHTS;2087;796.7;M;20010830;20011126;615000;A;R;RESIDENCE;;EZ;;;8172832;
C;091;904993;27;20020102 13:46;29/89/758566;
D;091;904993;27;20020102 13:46;P;;;;;;
D;091;904993;27;20020102 13:46;P;;;;;;
D;091;904993;27;20020102 13:46;V;;;;;;
B;091;905011;28;20020102 13:46;;;19;CAVAN RD;FORESTVILLE;2087;727.2;M;20010810;20011107;645000;A;R;RESIDENCE;;EZ;;;8213387;
C;091;905011;28;20020102 13:46;13/77/758566;
D;091;905011;28;20020102 13:46;P;;;;;;
D;091;905011;28;20020102 13:46;P;;;;;;
D;091;905011;28;20020102 13:46;V;;;;;;
D;091;905011;28;20020102 13:46;V;;;;;;
B;091;905131;29;20020102 13:46;;;2;CEDAR GR;FRENCHS FOREST;2086;552.7;M;20011009;20011115;405000;A;V;VACANT LAND;;EV;;;8207220;
C;091;905131;29;20020102 13:46;46//285537;
D;091;905131;29;20020102 13:46;P;;;;;;
D;091;905131;29;20020102 13:46;P;;;;;;
D;091;905131;29;20020102 13:46;V;;;;;;
D;091;905131;29;20020102 13:46;V;;;;;;
B;091;905271;30;20020102 13:46;;;33;CHARLES ST;HARBORD;2096;343;M;20010903;20011002;790000;A;R;RESIDENCE;;GB;;;8182844;
C;091;905271;30;20020102 13:46;B//393437 1//962839;
D;091;905271;30;20020102 13:46;P;;;;;;
D;091;905271;30;20020102 13:46;P;;;;;;
D;091;905271;30;20020102 13:46;V;;;;;;
D;091;905271;30;20020102 13:46;V;;;;;;
B;091;905525;31;20020102 13:46;;6;7;CLARENCE AVE;DEE WHY;2099;;;20011026;20011207;269000;;R;RESIDENCE;6;;;;8213920;
C;091;905525;31;20020102 13:46;6//4851;
D;091;905525;31;20020102 13:46;P;;;;;;
D;091;905525;31;20020102 13:46;P;;;;;;
D;091;905525;31;20020102 13:46;V;;;;;;
B;091;905802;32;20020102 13:46;;;20;CLAUDARE ST;COLLAROY PLATEAU;2097;;;20010930;20011116;482000;A;R;RESIDENCE;;EG;;;8159725;
C;091;905802;32;20020102 13:46;41/R/33000;
D;091;905802;32;20020102 13:46;P;;;;;;
D;091;905802;32;20020102 13:46;V;;;;;;
B;091;906003;33;20020102 13:46;;;15 A;CLIFF RD;COLLAROY;2097;;;20010923;20011207;1200000;A;R;RESIDENCE;;FM;;;8195149;
C;091;906003;33;20020102 13:46;C//188305;
D;091;906003;33;20020102 13:46;P;;;;;;
D;091;906003;33;20020102 13:46;V;;;;;;
D;091;906003;33;20020102 13:46;V;;;;;;
B;091;906076;34;20020102 13:46;;3;3;CLYDE RD;DEE WHY;2099;;;20011009;20011123;375500;;R;RESIDENCE;3;;;;8191764;
C;091;906076;34;20020102 13:46;3//1974;
D;091;906076;34;20020102 13:46;P;;;;;;
D;091;906076;34;20020102 13:46;P;;;;;;
D;091;906076;34;20020102 13:46;V;;;;;;
D;091;906076;34;20020102 13:46;V;;;;;;
B;091;906103;35;20020102 13:46;;4;30;CLYDE RD;DEE WHY;2099;;;20011025;20011206;378000;;R;RESIDENCE;4;;;;8216264;
C;091;906103;35;20020102 13:46;4//5467;
D;091;906103;35;20020102 13:46;P;;;;;;
D;091;906103;35;20020102 13:46;P;;;;;;
D;091;906103;35;20020102 13:46;V;;;;;;
D;091;906103;35;20020102 13:46;V;;;;;;
B;091;906103;36;20020102 13:46;;5;30;CLYDE RD;DEE WHY;2099;;;20011016;20011210;345000;;3;HOME UNIT;5;;;;8201150;
C;091;906103;36;20020102 13:46;5//5467;
D;091;906103;36;20020102 13:46;P;;;;;;
D;091;906103;36;20020102 13:46;V;;;;;;
D;091;906103;36;20020102 13:46;V;;;;;;
B;091;906234;37;20020102 13:46;;16;7;COLLAROY ST;COLLAROY;2097;;;20011012;20011116;347500;;R;RESIDENCE;16;;;;8170096;
C;091;906234;37;20020102 13:46;16//57694;
D;091;906234;37;20020102 13:46;P;;;;;;
D;091;906234;37;20020102 13:46;V;;;;;;
B;091;906542;38;20020102 13:46;;;4;CONISTON ST;WHEELER HEIGHTS;2097;556.4;M;20011022;20011210;530000;A;R;RESIDENCE;;EG;;;8213873;
C;091;906542;38;20020102 13:46;25//209826;
D;091;906542;38;20020102 13:46;P;;;;;;
D;091;906542;38;20020102 13:46;P;;;;;;
D;091;906542;38;20020102 13:46;V;;;;;;
B;091;906734;39;20020102 13:46;;;58 C;CONSUL RD;NARRAWEENA;2099;695.7;M;20011016;20011204;415000;A;V;VACANT LAND;;FR;;;8208583;
C;091;906734;39;20020102 13:46;2//1016668;
D;091;906734;39;20020102 13:46;P;;;;;;
D;091;906734;39;20020102 13:46;P;;;;;;
D;091;906734;39;20020102 13:46;P;;;;;;
D;091;906734;39;20020102 13:46;P;;;;;;
D;091;906734;39;20020102 13:46;V;;;;;;
B;091;906880;40;20020102 13:46;;;2;COOKSEY AVE;HARBORD;2096;;;20010914;20011203;724000;A;R;RESIDENCE;;EQ;;;8167043;
C;091;906880;40;20020102 13:46;28//13915;
D;091;906880;40;20020102 13:46;P;;;;;;
D;091;906880;40;20020102 13:46;V;;;;;;
B;091;907458;41;20020102 13:46;;;26;COTENTIN RD;BELROSE;2085;1045;M;20001024;20010206;300000;A;R;RESIDENCE;;EV;;;8197582;
C;091;907458;41;20020102 13:46;5//263761;
D;091;907458;41;20020102 13:46;P;;;;;;
D;091;907458;41;20020102 13:46;P;;;;;;
B;091;908031;42;20020102 13:46;;1;20;CROWN RD;QUEENSCLIFF;2096;;;20010730;20011123;435000;;R;RESIDENCE;1;;;;8149366;
C;091;908031;42;20020102 13:46;1//7169;
D;091;908031;42;20020102 13:46;P;;;;;;
D;091;908031;42;20020102 13:46;P;;;;;;
D;091;908031;42;20020102 13:46;V;;;;;;
D;091;908031;42;20020102 13:46;V;;;;;;
B;091;908623;43;20020102 13:46;;;18;DAKARA DR;FRENCHS FOREST;2086;739.8;M;20010920;20011129;695000;A;R;RESIDENCE;;EW;;;8164279;
C;091;908623;43;20020102 13:46;31//230246;
D;091;908623;43;20020102 13:46;P;;;;;;
D;091;908623;43;20020102 13:46;P;;;;;;
D;091;908623;43;20020102 13:46;V;;;;;;
D;091;908623;43;20020102 13:46;V;;;;;;
B;091;908667;44;20020102 13:46;;10;3;DALLEY ST;QUEENSCLIFF;2096;;;20011013;20011126;417500;;R;RESIDENCE;10;;;;8172342;
C;091;908667;44;20020102 13:46;10//3348;
D;091;908667;44;20020102 13:46;P;;;;;;
D;091;908667;44;20020102 13:46;V;;;;;;
D;091;908667;44;20020102 13:46;V;;;;;;
