A;191;20020102 13:35;PTHIRLWELL;
B;191;1861980;1;20020102 13:35;;;;PH ALFRED;MANILLA;2346;1264;H;20010411;20010925;484000;R;3;RURAL;;GS;RG;;8006882;
C;191;1861980;1;20020102 13:35;1, 2//32686 C//32985 1//100999 1//256247 30, 31, PT 32, 34, 35, 57//75;
C;191;1861980;1;20020102 13:35;2168 103, 115//752192;
D;191;1861980;1;20020102 13:35;P;;;;;;
D;191;1861980;1;20020102 13:35;P;;;;;;
D;191;1861980;1;20020102 13:35;P;;;;;;
B;191;1862189;2;20020102 13:35;;;;PH FLEMING;MANILLA;2346;411.6;H;20010827;20011003;290000;R;R;RESIDENCE;;MF;RM;;8041396;
C;191;1862189;2;20020102 13:35;1, 2//134663 1//175696 129, 14, 18, 19, 20, 22, 43, 47, //752182 29, 3;
C;191;1862189;2;20020102 13:35;0, //752192;
D;191;1862189;2;20020102 13:35;P;;;;;;
D;191;1862189;2;20020102 13:35;P;;;;;;
D;191;1862189;2;20020102 13:35;V;;;;;;
B;191;1862491;3;20020102 13:35;;;;BURRELL ST;MANILLA;2346;1.593;H;20011020;20011205;204000;Z;R;RESIDENCE;;ZC;;;8199179;
C;191;1862491;3;20020102 13:35;13/6/5787;
D;191;1862491;3;20020102 13:35;P;;;;;;
D;191;1862491;3;20020102 13:35;P;;;;;;
D;191;1862491;3;20020102 13:35;V;;;;;;
D;191;1862491;3;20020102 13:35;V;;;;;;
B;191;1862782;4;20020102 13:35;;;295;MANILLA ST;MANILLA;2346;2023;M;20010928;20011119;15000;Z;V;VACANT LAND;;ZN;;;8165552;
C;191;1862782;4;20020102 13:35;4/7/758644;
D;191;1862782;4;20020102 13:35;P;;;;;;
D;191;1862782;4;20020102 13:35;V;;;;;;
B;191;1862860;5;20020102 13:35;;;108;MANILLA ST;MANILLA;2346;241.1;M;20011022;20011119;48000;Z;3;BUTCHERSHOP;;ZB;;;8186850;
C;191;1862860;5;20020102 13:35;1//791623;
D;191;1862860;5;20020102 13:35;P;;;;;;
D;191;1862860;5;20020102 13:35;P;;;;;;
D;191;1862860;5;20020102 13:35;V;;;;;;
B;191;1862898;6;20020102 13:35;;;289;MANILLA ST;MANILLA;2346;2023;M;20011112;20011129;9500;Z;V;VACANT LAND;;ZN;;;8188937;
C;191;1862898;6;20020102 13:35;7/3/758644;
D;191;1862898;6;20020102 13:35;P;;;;;;
D;191;1862898;6;20020102 13:35;P;;;;;;
D;191;1862898;6;20020102 13:35;V;;;;;;
B;191;1862975;7;20020102 13:35;;;20;MIMOSA ST;MANILLA;2346;968.8;M;20011203;20011205;62000;Z;R;RESIDENCE;;ZE;;;8195792;
C;191;1862975;7;20020102 13:35;13//809917;
D;191;1862975;7;20020102 13:35;P;;;;;;
D;191;1862975;7;20020102 13:35;V;;;;;;
B;191;1863294;8;20020102 13:35;;;1;SOUTH ST;MANILLA;2346;2023;M;20011019;20011129;73500;Z;R;RESIDENCE;;ZS;;;8177606;
C;191;1863294;8;20020102 13:35;15, 16/2/8900;
D;191;1863294;8;20020102 13:35;P;;;;;;
D;191;1863294;8;20020102 13:35;P;;;;;;
D;191;1863294;8;20020102 13:35;V;;;;;;
B;191;1863440;9;20020102 13:35;;;39;STRAFFORD ST;MANILLA;2346;607;M;20011031;20011205;22500;Z;V;VACANT LAND;;ZC;;;8189035;
C;191;1863440;9;20020102 13:35;1//650619;
D;191;1863440;9;20020102 13:35;P;;;;;;
D;191;1863440;9;20020102 13:35;P;;;;;;
D;191;1863440;9;20020102 13:35;V;;;;;;
B;191;1863650;10;20020102 13:35;;;;PH VENESS;MANILLA;2346;33.67;H;20010813;20010917;230000;R;3;FARM;;AA;RF;;8005486;
C;191;1863650;10;20020102 13:35;14//802550 WS 100500 LEASE OVER PROPERTY;
D;191;1863650;10;20020102 13:35;P;;;;;;
D;191;1863650;10;20020102 13:35;V;;;;;;
Z;52;10;12;28;
