A;233;20030217 09:54;PDANN;
B;233;2612926;1;20030217 09:54;;;;'NIDGERY DOWNS';COOLABAH;2831;6497;H;20021025;20030109;156000;R;V;VACANT LAND;;SD;;;9286916;
C;233;2612926;1;20030217 09:54;971//762196 Western Land Lease 2910;
D;233;2612926;1;20030217 09:54;P;;;;;;
D;233;2612926;1;20030217 09:54;P;;;;;;
D;233;2612926;1;20030217 09:54;V;;;;;;
B;233;2613021;2;20030217 09:54;;;LOT2691;CARINDA ROAD;BREWARRINA;2839;31.36;H;20021125;20021125;100000;R;R;RESIDENCE;;CT;;;9345129;
C;233;2613021;2;20030217 09:54;2691//764772 6498//768118 Western Land Lease 14348 Western Land Lease ;
C;233;2613021;2;20030217 09:54;14348;
D;233;2613021;2;20030217 09:54;P;;;;;;
D;233;2613021;2;20030217 09:54;P;;;;;;
D;233;2613021;2;20030217 09:54;V;;;;;;
Z;13;2;3;6;
