A;197;20030619 09:13;PDANN;
B;197;1877486;1;20030619 09:13;"ROSEHILL";;;TAYLORS LANE;QUIPOLLY;2343;345.5;H;20021010;20021121;545000;R;3;FARM;;RM;RM;0;9399080;
C;197;1877486;1;20030619 09:13;3//114382 PT 2, 240, 241, 299//751009 13, 23, 42, 70, 88, 218, 220//75;
C;197;1877486;1;20030619 09:13;1017 1//980337 , , , CLD RD Licence 196370 WS 026157 WB 152164;
D;197;1877486;1;20030619 09:13;P;;;;;;
D;197;1877486;1;20030619 09:13;V;;;;;;
B;197;1877492;2;20030619 09:13;;;;PH COEYPOLLY;QUIRINDI;2343;21.569;H;20030314;20030321;40000;R;V;VACANT LAND;;RH;RVI;0;9479454;
C;197;1877492;2;20030619 09:13;1//174642 1//509940;
D;197;1877492;2;20030619 09:13;P;;;;;;
D;197;1877492;2;20030619 09:13;P;;;;;;
D;197;1877492;2;20030619 09:13;V;;;;;;
D;197;1877492;2;20030619 09:13;V;;;;;;
D;197;1877492;2;20030619 09:13;V;;;;;;
B;197;1877701;3;20030619 09:13;;;;'AMBERVALE';QUIRINDI;2346;20.23;H;20030117;20030117;305000;R;3;FARM LAND;;RH;RF;0;9396979;
C;197;1877701;3;20030619 09:13;252//751017 , WS 041463;
D;197;1877701;3;20030619 09:13;P;;;;;;
D;197;1877701;3;20030619 09:13;V;;;;;;
D;197;1877701;3;20030619 09:13;V;;;;;;
B;197;1878385;4;20030619 09:13;;;16;MARTYN ST;WALLABADAH;2343;6070;M;20030110;20030214;70000;Z;R;RESIDENCE;;ZW;AC;0;9463336;
C;197;1878385;4;20030619 09:13;1, 2/29/759037;
D;197;1878385;4;20030619 09:13;P;;;;;;
D;197;1878385;4;20030619 09:13;P;;;;;;
D;197;1878385;4;20030619 09:13;V;;;;;;
D;197;1878385;4;20030619 09:13;V;;;;;;
B;197;1878759;5;20030619 09:13;;;43;CHURCH ST;QUIRINDI;2343;4046;M;20030218;20030320;85000;Z;R;RESIDENCE;;ZQ;AC;0;9479230;
C;197;1878759;5;20030619 09:13;4, 5/12/758863;
D;197;1878759;5;20030619 09:13;P;;;;;;
D;197;1878759;5;20030619 09:13;P;;;;;;
D;197;1878759;5;20030619 09:13;V;;;;;;
B;197;1878959;6;20030619 09:13;;;48;FORTUNE ST;QUIRINDI;2343;804.8;M;20030227;20030314;14000;Z;R;RESIDENCE;;ZQ;AC;0;9461896;
C;197;1878959;6;20030619 09:13;1//715897;
D;197;1878959;6;20030619 09:13;P;;;;;;
D;197;1878959;6;20030619 09:13;P;;;;;;
D;197;1878959;6;20030619 09:13;V;;;;;;
B;197;1879083;7;20030619 09:13;;;191;HAWKER ST;QUIRINDI;2343;1113;M;20020913;20021022;50000;Z;R;RESIDENCE;;ZQ;AC;0;9465960;
C;197;1879083;7;20030619 09:13;107//565940;
D;197;1879083;7;20030619 09:13;P;;;;;;
D;197;1879083;7;20030619 09:13;P;;;;;;
D;197;1879083;7;20030619 09:13;V;;;;;;
B;197;1879932;8;20030619 09:13;;;33;YOUNG ST;QUIRINDI;2343;2030;M;20030205;20030226;30000;Z;R;RESIDENCE;;ZQ;AC;0;9467255;
C;197;1879932;8;20030619 09:13;4/4/2762;
D;197;1879932;8;20030619 09:13;P;;;;;;
D;197;1879932;8;20030619 09:13;V;;;;;;
Z;44;8;9;25;
