A;061;20110801 02:00;VALNET;
B;061;3592360;1;20110801 02:00;;;;PARK LANE;JUNEE;2663;5806;M;20100923;20110705;35000;;V;VACANT LAND;;;;0;AG355582;
C;061;3592360;1;20110801 02:00;158/1162509;
D;061;3592360;1;20110801 02:00;P;;;;;;
D;061;3592360;1;20110801 02:00;V;;;;;;
B;061;534475;2;20110801 02:00;;;12;KITCHENER ST;JUNEE;2663;1195;M;20110628;20110715;340000;Z;R;RESIDENCE;;ZA;;0;AG381850;
C;061;534475;2;20110801 02:00;11/18/10366;
D;061;534475;2;20110801 02:00;P;;;;;;
D;061;534475;2;20110801 02:00;P;;;;;;
D;061;534475;2;20110801 02:00;V;;;;;;
D;061;534475;2;20110801 02:00;V;;;;;;
B;061;533672;3;20110801 02:00;;;136;BROADWAY;JUNEE;2663;347.8;M;20100602;20100602;30000;Z;3;SHOP;;ZL;;0;AF817657;
C;061;533672;3;20110801 02:00;3, 4/21540;
D;061;533672;3;20110801 02:00;P;;;;;;
D;061;533672;3;20110801 02:00;P;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
D;061;533672;3;20110801 02:00;V;;;;;;
B;061;534148;4;20110801 02:00;;;72;GEORGE ST;JUNEE;2663;645;M;20110617;20110715;60000;Z;R;RESIDENCE;;ZF;;0;AG380806;
C;061;534148;4;20110801 02:00;3/210546;
D;061;534148;4;20110801 02:00;P;;;;;;
D;061;534148;4;20110801 02:00;V;;;;;;
Z;27;4;4;17;
