A;RTSALEDATA;083;20250407 01:06;VALNET;
B;083;4020277;1;20250407 01:06;;101;151;VICTORIA RD;GLADESVILLE;2111;;;20250122;20250328;1070000;;R;RESIDENCE;1;;;0;AU931840;
C;083;4020277;1;20250407 01:06;1/SP94986;
D;083;4020277;1;20250407 01:06;P;;;;;;
D;083;4020277;1;20250407 01:06;P;;;;;;
D;083;4020277;1;20250407 01:06;V;;;;;;
B;083;679196;2;20250407 01:06;;38;10;MOUNT ST;HUNTERS HILL;2110;;;20250210;20250324;840000;;R;RESIDENCE;38;;;0;AU917734;
C;083;679196;2;20250407 01:06;38/SP1512;
D;083;679196;2;20250407 01:06;P;;;;;;
D;083;679196;2;20250407 01:06;P;;;;;;
D;083;679196;2;20250407 01:06;V;;;;;;
D;083;679196;2;20250407 01:06;V;;;;;;
B;083;680632;3;20250407 01:06;;;21;LE VESINET DR;HUNTERS HILL;2110;427.5;M;20250328;20250328;9100000;R3;R;RESIDENCE;;EPS;;0;AU933000;
C;083;680632;3;20250407 01:06;9/832954;
D;083;680632;3;20250407 01:06;P;;;;;;
D;083;680632;3;20250407 01:06;V;;;;;;
B;083;679758;4;20250407 01:06;;;38;FARNELL ST;HUNTERS HILL;2110;816.7;M;20241123;20250331;4688000;R2;R;RESIDENCE;;EAH;;0;AU936240;
C;083;679758;4;20250407 01:06;12/7412;
D;083;679758;4;20250407 01:06;P;;;;;;
D;083;679758;4;20250407 01:06;V;;;;;;
B;083;679784;5;20250407 01:06;;;18 A;FERDINAND ST;HUNTERS HILL;2110;1171;M;20241117;20250331;9000000;R2;R;RESIDENCE;;ECC;;0;AU938943;
C;083;679784;5;20250407 01:06;1/844218;
D;083;679784;5;20250407 01:06;P;;;;;;
D;083;679784;5;20250407 01:06;V;;;;;;
B;083;679196;6;20250407 01:06;;68;35;CHURCH ST;HUNTERS HILL;2110;;;20250210;20250324;840000;;R;RESIDENCE;68;;;0;AU917734;
C;083;679196;6;20250407 01:06;68/SP1512;
D;083;679196;6;20250407 01:06;P;;;;;;
D;083;679196;6;20250407 01:06;P;;;;;;
D;083;679196;6;20250407 01:06;V;;;;;;
D;083;679196;6;20250407 01:06;V;;;;;;
B;083;681229;7;20250407 01:06;;;53;MILLING ST;HUNTERS HILL;2110;631.6;M;20250204;20250401;3470000;R2;R;RESIDENCE;;EAH;;0;AU940603;
C;083;681229;7;20250407 01:06;8/9423;
D;083;681229;7;20250407 01:06;P;;;;;;
D;083;681229;7;20250407 01:06;P;;;;;;
D;083;681229;7;20250407 01:06;V;;;;;;
D;083;681229;7;20250407 01:06;V;;;;;;
B;083;681256;8;20250407 01:06;;;32 A;MILLING ST;HUNTERS HILL;2110;731.7;M;20250215;20250328;4420000;R2;R;RESIDENCE;;EAH;;0;AU930502;
C;083;681256;8;20250407 01:06;25/7722;
D;083;681256;8;20250407 01:06;P;;;;;;
D;083;681256;8;20250407 01:06;P;;;;;;
D;083;681256;8;20250407 01:06;V;;;;;;
D;083;681256;8;20250407 01:06;V;;;;;;
B;083;681820;9;20250407 01:06;;;37;PRINCES ST;HUNTERS HILL;2110;464.5;M;20241220;20250328;2500000;R2;R;RESIDENCE;;EAH;;0;AU931828;
C;083;681820;9;20250407 01:06;7/13311;
D;083;681820;9;20250407 01:06;P;;;;;;
D;083;681820;9;20250407 01:06;P;;;;;;
D;083;681820;9;20250407 01:06;V;;;;;;
B;083;682800;10;20250407 01:06;;;7;WERAMBIE ST;WOOLWICH;2110;1349;M;20240918;20250318;13300000;R2;R;RESIDENCE;;EHH;;0;AU901928;
C;083;682800;10;20250407 01:06;4/1674 782/752035;
D;083;682800;10;20250407 01:06;P;;;;;;
D;083;682800;10;20250407 01:06;V;;;;;;
D;083;682800;10;20250407 01:06;V;;;;;;
Z;53;10;10;31;
