A;199;20030619 09:13;PDANN;
B;199;1880341;1;20030619 09:13;;;12;BURNETT ST;BUNDARRA;2359;3237;M;20030221;20030314;3000;Z;V;VACANT LAND;;VB;AV;0;9457956;
C;199;1880341;1;20030619 09:13;4, 5/3/758181;
D;199;1880341;1;20030619 09:13;P;;;;;;
D;199;1880341;1;20030619 09:13;P;;;;;;
D;199;1880341;1;20030619 09:13;V;;;;;;
B;199;1881531;2;20030619 09:13;;;;NEW ENGLAND HWY 'DUN CARIC';URALLA;2358;15.66;H;20030206;20030314;280000;R;3;FARMLAND;;RJ;RF;0;9464653;
C;199;1881531;2;20030619 09:13;615//755846;
D;199;1881531;2;20030619 09:13;P;;;;;;
D;199;1881531;2;20030619 09:13;P;;;;;;
D;199;1881531;2;20030619 09:13;V;;;;;;
D;199;1881531;2;20030619 09:13;V;;;;;;
B;199;1882306;3;20030619 09:13;;;45;MAITLAND ST;URALLA;2358;1047;M;20030206;20030313;55000;A;R;RESIDENCE;;LD;AC;0;9457332;
C;199;1882306;3;20030619 09:13;3//789664;
D;199;1882306;3;20030619 09:13;P;;;;;;
D;199;1882306;3;20030619 09:13;V;;;;;;
B;199;1882534;4;20030619 09:13;;;43;QUEEN ST;URALLA;2358;1012;M;20030213;20030320;60000;A;R;RESIDENCE;;LB;AC;0;9481317;
C;199;1882534;4;20030619 09:13;6//527777;
D;199;1882534;4;20030619 09:13;P;;;;;;
D;199;1882534;4;20030619 09:13;P;;;;;;
D;199;1882534;4;20030619 09:13;V;;;;;;
Z;22;4;4;12;
