A;054;20020801 13:52;PDANN;
B;054;511734;1;20020801 13:52;;;;FORD ST;GANMAIN;2702;1062;M;20020604;20020628;123000;Z;R;RESIDENCE;;VE;;;8786773;
C;054;511734;1;20020801 13:52;1//91841;
D;054;511734;1;20020801 13:52;P;;;;;;
D;054;511734;1;20020801 13:52;P;;;;;;
D;054;511734;1;20020801 13:52;V;;;;;;
B;054;512282;2;20020801 13:52;;;;PH KINDRA;COOLAMON;2701;3.864;H;20020606;20020704;10000;R;V;VACANT LAND;;HB;;;8777738;
C;054;512282;2;20020801 13:52;285//750846;
D;054;512282;2;20020801 13:52;P;;;;;;
D;054;512282;2;20020801 13:52;P;;;;;;
B;054;512378;3;20020801 13:52;;;;COWABBIE ST;COOLAMON;2701;979.7;M;20020528;20020528;60000;Z;R;RESIDENCE;;VB;;;8794831;
C;054;512378;3;20020801 13:52;2//631291;
D;054;512378;3;20020801 13:52;P;;;;;;
D;054;512378;3;20020801 13:52;P;;;;;;
D;054;512378;3;20020801 13:52;V;;;;;;
D;054;512378;3;20020801 13:52;V;;;;;;
B;054;512559;4;20020801 13:52;;;7;JACARANDA AVE;COOLAMON;2701;997.2;M;20020604;20020704;125000;Z;R;RESIDENCE;;VB;;;8811803;
C;054;512559;4;20020801 13:52;10//249468;
D;054;512559;4;20020801 13:52;P;;;;;;
D;054;512559;4;20020801 13:52;P;;;;;;
D;054;512559;4;20020801 13:52;V;;;;;;
B;054;512866;5;20020801 13:52;;;36;STINSON ST;COOLAMON;2701;879;M;20020506;20020603;75000;Z;R;RESIDENCE;;VB;;;8773346;
C;054;512866;5;20020801 13:52;34//249468;
D;054;512866;5;20020801 13:52;P;;;;;;
D;054;512866;5;20020801 13:52;V;;;;;;
B;054;2899696;6;20020801 13:52;;;;MILLWOOD RD;COOLAMON;2701;2.029;H;20020514;20020611;55000;;V;VACANT LAND;;;;;8778301;
C;054;2899696;6;20020801 13:52;52//1039489;
D;054;2899696;6;20020801 13:52;P;;;;;;
D;054;2899696;6;20020801 13:52;V;;;;;;
D;054;2899696;6;20020801 13:52;V;;;;;;
Z;31;6;6;17;
