A;137;20030619 09:07;PDANN;
B;137;1388970;1;20030619 09:07;;;6;BELGRAVE ST;BURWOOD;2134;430;M;20021026;20030116;690000;A;V;VACANT LAND;;EU;;0;9296793;
C;137;1388970;1;20030619 09:07;1//201156 A//358417;
D;137;1388970;1;20030619 09:07;P;;;;;;
D;137;1388970;1;20030619 09:07;P;;;;;;
D;137;1388970;1;20030619 09:07;V;;;;;;
B;137;1389630;2;20030619 09:07;;;9;BOYLE ST;CROYDON PARK;2133;543.8;M;20021102;20021216;680000;A;R;RESIDENCE;;ES;AC;0;9237477;
C;137;1389630;2;20030619 09:07;A//324834;
D;137;1389630;2;20030619 09:07;P;;;;;;
D;137;1389630;2;20030619 09:07;P;;;;;;
D;137;1389630;2;20030619 09:07;V;;;;;;
B;137;1389915;3;20030619 09:07;;23;16;BURWOOD RD;BURWOOD;2134;;;20030129;20030312;360000;;R;RESIDENCE;23;;;0;9468613;
C;137;1389915;3;20030619 09:07;23//SP 63538;
D;137;1389915;3;20030619 09:07;P;;;;;;
D;137;1389915;3;20030619 09:07;V;;;;;;
B;137;1390052;4;20030619 09:07;;;138;BURWOOD RD;BURWOOD;2134;;;20020806;20021213;2300000;B;3;SHOP;;CA;;0;9325348;
C;137;1390052;4;20030619 09:07;2//334790 & 3.05 X 5.64 AT REAR;
D;137;1390052;4;20030619 09:07;P;;;;;;
D;137;1390052;4;20030619 09:07;V;;;;;;
B;137;1390133;5;20030619 09:07;;2;286;BURWOOD RD;BURWOOD;2134;;;20021116;20030307;680000;;R;RESIDENCE;2;;;0;9454315;
C;137;1390133;5;20030619 09:07;2//SP 53231;
D;137;1390133;5;20030619 09:07;P;;;;;;
D;137;1390133;5;20030619 09:07;P;;;;;;
D;137;1390133;5;20030619 09:07;V;;;;;;
D;137;1390133;5;20030619 09:07;V;;;;;;
B;137;1391376;6;20030619 09:07;;2;31;CROYDON AVE;CROYDON;2132;;;20030201;20030314;500000;;R;RESIDENCE;2;;;0;9470959;
C;137;1391376;6;20030619 09:07;2//SP 18326;
D;137;1391376;6;20030619 09:07;P;;;;;;
D;137;1391376;6;20030619 09:07;V;;;;;;
B;137;1391643;7;20030619 09:07;;;15;EMU ST;BURWOOD;2134;;;20020608;20021115;810000;A;R;RESIDENCE;;EP;AC;0;9139979;
C;137;1391643;7;20030619 09:07;9/7/838;
D;137;1391643;7;20030619 09:07;P;;;;;;
D;137;1391643;7;20030619 09:07;P;;;;;;
D;137;1391643;7;20030619 09:07;V;;;;;;
B;137;1391948;8;20030619 09:07;;17;7;EVERTON RD;STRATHFIELD;2135;;;20030210;20030326;225000;;R;RESIDENCE;17;;;0;9487726;
C;137;1391948;8;20030619 09:07;17//SP 3014;
D;137;1391948;8;20030619 09:07;P;;;;;;
D;137;1391948;8;20030619 09:07;V;;;;;;
D;137;1391948;8;20030619 09:07;V;;;;;;
B;137;1391948;9;20030619 09:07;;46;7;EVERTON RD;STRATHFIELD;2135;;;20030210;20030326;225000;;R;RESIDENCE;46;;;0;9487726;
C;137;1391948;9;20030619 09:07;46//SP 3014;
D;137;1391948;9;20030619 09:07;P;;;;;;
D;137;1391948;9;20030619 09:07;V;;;;;;
B;137;1392842;10;20030619 09:07;;1;8;GROSVENOR ST;CROYDON;2132;;;20030228;20030325;331000;;R;RESIDENCE;1;;;0;9483850;
C;137;1392842;10;20030619 09:07;1//SP 56143;
D;137;1392842;10;20030619 09:07;P;;;;;;
D;137;1392842;10;20030619 09:07;V;;;;;;
B;137;1393670;11;20030619 09:07;;;39;LINTHORN AVE;CROYDON PARK;2133;;;20021207;20030307;584000;A;R;RESIDENCE;;EL;;0;9454277;
C;137;1393670;11;20030619 09:07;20/B/7728;
D;137;1393670;11;20030619 09:07;P;;;;;;
D;137;1393670;11;20030619 09:07;P;;;;;;
D;137;1393670;11;20030619 09:07;V;;;;;;
D;137;1393670;11;20030619 09:07;V;;;;;;
