A;129;20030501 12:43;PBARBER;
B;129;1283607;1;20030501 12:43;;;584;MESSNERS RD;FOSTERS VALLEY;2795;214.1;H;20030211;20030325;175000;R;V;VACANT LAND;;CG;;;9529878;
C;129;1283607;1;20030501 12:43;81, 110, 160, 164, 166, 175, 213//750364 1//863928;
D;129;1283607;1;20030501 12:43;P;;;;;;
D;129;1283607;1;20030501 12:43;V;;;;;;
D;129;1283607;1;20030501 12:43;V;;;;;;
B;129;2977561;2;20030501 12:43;;;LOT22;MESSNERS LANE;FOSTERS VALLEY;2795;;;20021120;20030416;128000;;V;VACANT LAND;;;;;9544464;
C;129;2977561;2;20030501 12:43;22//1050975;
D;129;2977561;2;20030501 12:43;P;;;;;;
D;129;2977561;2;20030501 12:43;P;;;;;;
D;129;2977561;2;20030501 12:43;V;;;;;;
D;129;2977561;2;20030501 12:43;V;;;;;;
Z;13;2;2;7;
