A;253;20020603 10:46;PTHIRLWELL;
B;253;2678101;1;20020603 10:46;;;;DUNDAS ST;WALGETT;2832;1360;M;20020312;20020416;5000;Z;V;VACANT LAND;;AC;;;8577640;
C;253;2678101;1;20020603 10:46;371//828037;
D;253;2678101;1;20020603 10:46;P;;;;;;
D;253;2678101;1;20020603 10:46;V;;;;;;
B;253;2678598;2;20020603 10:46;;;19;WARRENA ST;WALGETT;2832;2023;M;20020314;20020423;47500;Z;R;RESIDENCE;;AB;;;8599091;
C;253;2678598;2;20020603 10:46;5/13/759036;
D;253;2678598;2;20020603 10:46;P;;;;;;
D;253;2678598;2;20020603 10:46;P;;;;;;
D;253;2678598;2;20020603 10:46;V;;;;;;
B;253;2678653;3;20020603 10:46;;;132;WEE WAA ST;WALGETT;2832;855.3;M;20020402;20020501;38000;Z;R;RESIDENCE;;AC;;;8627321;
C;253;2678653;3;20020603 10:46;381//771076;
D;253;2678653;3;20020603 10:46;P;;;;;;
D;253;2678653;3;20020603 10:46;P;;;;;;
D;253;2678653;3;20020603 10:46;V;;;;;;
B;253;2678844;4;20020603 10:46;;;;COLIN ST;CARINDA;2831;2023;M;20020402;20020517;14000;Z;R;RESIDENCE;;ZN;;;8625087;
C;253;2678844;4;20020603 10:46;1/19/758227;
D;253;2678844;4;20020603 10:46;P;;;;;;
D;253;2678844;4;20020603 10:46;V;;;;;;
B;253;2679120;5;20020603 10:46;;;;WALGETT ST;COLLARENEBRI;2833;1147;M;20020326;20020424;5000;Z;R;RESIDENCE;;ZA;;;8553410;
C;253;2679120;5;20020603 10:46;11//787903;
D;253;2679120;5;20020603 10:46;P;;;;;;
D;253;2679120;5;20020603 10:46;V;;;;;;
B;253;2679496;6;20020603 10:46;;;8;FLAMINGO ST;LIGHTNING RIDGE;2834;1078;M;20011214;20020326;56000;Z;R;RESIDENCE;;AE;;;8532398;
C;253;2679496;6;20020603 10:46;20//803512;
D;253;2679496;6;20020603 10:46;P;;;;;;
D;253;2679496;6;20020603 10:46;V;;;;;;
B;253;2679497;7;20020603 10:46;;;;FLAMINGO ST;LIGHTNING RIDGE;2834;1161;M;20020304;20020516;145000;Z;R;RESIDENCE;;AE;;;8625179;
C;253;2679497;7;20020603 10:46;21//803512;
D;253;2679497;7;20020603 10:46;P;;;;;;
D;253;2679497;7;20020603 10:46;V;;;;;;
D;253;2679497;7;20020603 10:46;V;;;;;;
B;253;2679795;8;20020603 10:46;;;;NOBBY RD;LIGHTNING RIDGE;2834;2760;M;20020314;20020415;180000;Z;3;SHEDS;;FB;;;8569354;
C;253;2679795;8;20020603 10:46;29//263351;
D;253;2679795;8;20020603 10:46;P;;;;;;
D;253;2679795;8;20020603 10:46;V;;;;;;
B;253;2679826;9;20020603 10:46;;;;OPAL ST;LIGHTNING RIDGE;2834;951;M;20020501;20020501;30000;Z;3;;;AG;;;8602711;
C;253;2679826;9;20020603 10:46;5/26/758612;
D;253;2679826;9;20020603 10:46;P;;;;;;
D;253;2679826;9;20020603 10:46;P;;;;;;
D;253;2679826;9;20020603 10:46;V;;;;;;
D;253;2679826;9;20020603 10:46;V;;;;;;
B;253;2680056;10;20020603 10:46;;;;COLLARENEBRI-POKATAROO;COLLARENEBRI;2833;2023;M;20020218;20020328;4000;Z;R;RESIDENCE;;ZP;;;8592507;
C;253;2680056;10;20020603 10:46;23/1/758849;
D;253;2680056;10;20020603 10:46;P;;;;;;
D;253;2680056;10;20020603 10:46;V;;;;;;
B;253;2680267;11;20020603 10:46;"LOCH LOMOND";;;;BARADINE;2396;2540.2;H;20020219;20020405;2300000;R;3;FARM;;NA;;;8557778;
C;253;2680267;11;20020603 10:46;2//734356 11, 30, 66, 67//754195 28, 29, 30, 32//754268 15//881210;
D;253;2680267;11;20020603 10:46;P;;;;;;
D;253;2680267;11;20020603 10:46;V;;;;;;
B;253;2680271;12;20020603 10:46;;;;PH COLMIA;WALGETT;2832;1082;H;20020219;20020405;2300000;R;3;FARM;;NA;;;8557778;
C;253;2680271;12;20020603 10:46;1//790229;
D;253;2680271;12;20020603 10:46;P;;;;;;
D;253;2680271;12;20020603 10:46;V;;;;;;
B;253;2680893;13;20020603 10:46;"MINORU";;;;WALGETT;2832;4070;H;20011115;20011221;603360;R;3;FARM;;TB;;;8330043;
C;253;2680893;13;20020603 10:46;440//761286 1799//763673 Western Land Lease 2368 Western Land Lease 39;
C;253;2680893;13;20020603 10:46;40;
D;253;2680893;13;20020603 10:46;P;;;;;;
D;253;2680893;13;20020603 10:46;P;;;;;;
B;253;2908262;14;20020603 10:46;PART "HEATHFIELD";;;;WALGETT;2832;3769;H;20011115;20011221;558840;;3;FARM;;;;;8330042;
C;253;2908262;14;20020603 10:46;439//761285 Western Land Lease 2367;
D;253;2908262;14;20020603 10:46;P;;;;;;
D;253;2908262;14;20020603 10:46;P;;;;;;
D;253;2908262;14;20020603 10:46;V;;;;;;
Z;65;14;15;34;
