A;057;20011109 08:53;CDIXON;
B;057;521325;1;20011109 08:53;;;436;ALBERT ST;DENILIQUIN;2710;2060;M;20010626;20010706;120000;A;R;RESIDENCE;;RN;;;7772250;
C;057;521325;1;20011109 08:53;20//29825;
D;057;521325;1;20011109 08:53;P;;;;;;
D;057;521325;1;20011109 08:53;P;;;;;;
D;057;521325;1;20011109 08:53;V;;;;;;
D;057;521325;1;20011109 08:53;V;;;;;;
B;057;521441;2;20011109 08:53;;;;BLAKE CT;DENILIQUIN;2710;662.5;M;20010404;20010604;110000;A;R;RESIDENCE;;AB;;;7733874;
C;057;521441;2;20011109 08:53;16//261091;
D;057;521441;2;20011109 08:53;P;;;;;;
D;057;521441;2;20011109 08:53;V;;;;;;
B;057;521567;3;20011109 08:53;;;103;BUTLER ST;DENILIQUIN;2710;788.9;M;20010511;20010703;118000;A;R;RESIDENCE;;AB;;;7782488;
C;057;521567;3;20011109 08:53;11//562792;
D;057;521567;3;20011109 08:53;P;;;;;;
D;057;521567;3;20011109 08:53;P;;;;;;
D;057;521567;3;20011109 08:53;V;;;;;;
B;057;522136;4;20011109 08:53;;;112;DECIMUS ST;DENILIQUIN;2710;809.4;M;20010528;20010622;60000;A;R;RESIDENCE;;RD;;;7772275;
C;057;522136;4;20011109 08:53;19, 20//270;
D;057;522136;4;20011109 08:53;P;;;;;;
D;057;522136;4;20011109 08:53;V;;;;;;
B;057;522210;5;20011109 08:53;;;278;DUNCAN ST;DENILIQUIN;2710;1012;M;20010524;20010705;115000;A;R;RESIDENCE;;AA;;;7761308;
C;057;522210;5;20011109 08:53;2/42/758913;
D;057;522210;5;20011109 08:53;P;;;;;;
D;057;522210;5;20011109 08:53;P;;;;;;
D;057;522210;5;20011109 08:53;V;;;;;;
B;057;522251;6;20011109 08:53;;;120;EDWARDES ST;DENILIQUIN;2710;1012;M;20010510;20010604;120000;A;R;RESIDENCE;;AB;;;7747098;
C;057;522251;6;20011109 08:53;B//384760;
D;057;522251;6;20011109 08:53;P;;;;;;
D;057;522251;6;20011109 08:53;P;;;;;;
D;057;522251;6;20011109 08:53;V;;;;;;
D;057;522251;6;20011109 08:53;V;;;;;;
B;057;522522;7;20011109 08:53;;;472;GEORGE ST;DENILIQUIN;2710;;;20010518;20010629;96000;A;R;RESIDENCE;;AA;;;7765717;
C;057;522522;7;20011109 08:53;3//24743;
D;057;522522;7;20011109 08:53;P;;;;;;
D;057;522522;7;20011109 08:53;V;;;;;;
B;057;522614;8;20011109 08:53;;;117;HARDINGE ST;DENILIQUIN;2710;613.4;M;20010518;20010628;89500;A;R;RESIDENCE;;AB;;;7757990;
C;057;522614;8;20011109 08:53;B//377964;
D;057;522614;8;20011109 08:53;P;;;;;;
D;057;522614;8;20011109 08:53;V;;;;;;
B;057;522680;9;20011109 08:53;;;429;HARFLEUR ST;DENILIQUIN;2710;455.1;M;20010526;20010629;68500;A;R;RESIDENCE;;AB;;;7747827;
C;057;522680;9;20011109 08:53;26//603286;
D;057;522680;9;20011109 08:53;P;;;;;;
D;057;522680;9;20011109 08:53;P;;;;;;
D;057;522680;9;20011109 08:53;V;;;;;;
D;057;522680;9;20011109 08:53;V;;;;;;
B;057;522777;10;20011109 08:53;;;266;HARFLEUR ST;DENILIQUIN;2710;617.1;M;20010525;20010702;120000;A;R;RESIDENCE;;AB;;;7749871;
C;057;522777;10;20011109 08:53;1//197776;
D;057;522777;10;20011109 08:53;P;;;;;;
D;057;522777;10;20011109 08:53;P;;;;;;
D;057;522777;10;20011109 08:53;V;;;;;;
B;057;522815;11;20011109 08:53;;;424;HARFLEUR ST;DENILIQUIN;2710;1012;M;20010514;20010625;71000;A;R;RESIDENCE;;AB;;;7731720;
C;057;522815;11;20011109 08:53;1//770729;
D;057;522815;11;20011109 08:53;P;;;;;;
D;057;522815;11;20011109 08:53;V;;;;;;
D;057;522815;11;20011109 08:53;V;;;;;;
B;057;523014;12;20011109 08:53;;;492;HENRY ST;DENILIQUIN;2710;910.5;M;20010528;20010626;42500;A;R;RESIDENCE;;RD;;;7734897;
C;057;523014;12;20011109 08:53;5, 6//270;
D;057;523014;12;20011109 08:53;P;;;;;;
D;057;523014;12;20011109 08:53;V;;;;;;
B;057;523058;13;20011109 08:53;;;352;HENRY ST;DENILIQUIN;2710;1518;M;20010518;20010702;170000;A;R;RESIDENCE;;AB;;;7764575;
C;057;523058;13;20011109 08:53;5//662506;
D;057;523058;13;20011109 08:53;P;;;;;;
D;057;523058;13;20011109 08:53;P;;;;;;
D;057;523058;13;20011109 08:53;V;;;;;;
D;057;523058;13;20011109 08:53;V;;;;;;
B;057;523301;14;20011109 08:53;;;340;JEFFERSON ST;DENILIQUIN;2710;1284;M;20010601;20010619;30000;R;R;RESIDENCE;;RR;;;7785194;
C;057;523301;14;20011109 08:53;21, 22, 23//310;
D;057;523301;14;20011109 08:53;P;;;;;;
D;057;523301;14;20011109 08:53;V;;;;;;
B;057;523420;15;20011109 08:53;;;;LAWSON SYPHON RD;DENILIQUIN;2710;1.125;H;20010614;20010629;54000;R;V;VACANT LAND;;HC;;;7772007;
C;057;523420;15;20011109 08:53;10//876938;
D;057;523420;15;20011109 08:53;P;;;;;;
D;057;523420;15;20011109 08:53;V;;;;;;
D;057;523420;15;20011109 08:53;V;;;;;;
B;057;523440;16;20011109 08:53;;;2;LUCAS CT;DENILIQUIN;2710;569.9;M;20010313;20010608;155000;A;R;RESIDENCE;;AB;;;7763475;
C;057;523440;16;20011109 08:53;10//258991;
D;057;523440;16;20011109 08:53;P;;;;;;
D;057;523440;16;20011109 08:53;P;;;;;;
D;057;523440;16;20011109 08:53;V;;;;;;
D;057;523440;16;20011109 08:53;V;;;;;;
B;057;523520;17;20011109 08:53;;;92;MCKENZIE ST;DENILIQUIN;2710;910.5;M;20010523;20010615;75000;A;R;RESIDENCE;;AB;;;7734826;
C;057;523520;17;20011109 08:53;1//196588;
D;057;523520;17;20011109 08:53;P;;;;;;
D;057;523520;17;20011109 08:53;P;;;;;;
D;057;523520;17;20011109 08:53;V;;;;;;
B;057;523671;18;20011109 08:53;;;368;MORRIS ST;DENILIQUIN;2710;1619;M;20010712;20010712;500;R;V;VACANT LAND;;RR;;;7788367;
C;057;523671;18;20011109 08:53;1//2923;
D;057;523671;18;20011109 08:53;P;;;;;;
D;057;523671;18;20011109 08:53;P;;;;;;
D;057;523671;18;20011109 08:53;P;;;;;;
D;057;523671;18;20011109 08:53;P;;;;;;
D;057;523671;18;20011109 08:53;V;;;;;;
B;057;524020;19;20011109 08:53;;;;QUARRY ST;DENILIQUIN;2710;795.9;M;20010517;20010629;138000;A;R;RESIDENCE;;RN;;;7764860;
C;057;524020;19;20011109 08:53;12//44536;
D;057;524020;19;20011109 08:53;P;;;;;;
D;057;524020;19;20011109 08:53;P;;;;;;
D;057;524020;19;20011109 08:53;V;;;;;;
B;057;524201;20;20011109 08:53;;;127;RUSSELL ST;DENILIQUIN;2710;777.8;M;20010523;20010704;130000;A;R;RESIDENCE;;AB;;;7772986;
C;057;524201;20;20011109 08:53;24/203/758913;
D;057;524201;20;20011109 08:53;P;;;;;;
D;057;524201;20;20011109 08:53;V;;;;;;
B;057;524359;21;20011109 08:53;;;325;SLOANE ST;DENILIQUIN;2710;1005;M;20010604;20010622;43000;A;V;VACANT LAND;;AB;;;7762187;
C;057;524359;21;20011109 08:53;1//337504;
D;057;524359;21;20011109 08:53;P;;;;;;
D;057;524359;21;20011109 08:53;P;;;;;;
D;057;524359;21;20011109 08:53;V;;;;;;
