A;097;20020603 10:07;PTHIRLWELL;
B;097;999213;1;20020603 10:07;;;4;FIGTREE CL;SURF BEACH;2536;5111;M;20020312;20020426;327500;R;3;;;LT;;;8580679;
C;097;999213;1;20020603 10:07;110//804502;
D;097;999213;1;20020603 10:07;P;;;;;;
D;097;999213;1;20020603 10:07;P;;;;;;
D;097;999213;1;20020603 10:07;V;;;;;;
D;097;999213;1;20020603 10:07;V;;;;;;
B;097;999450;2;20020603 10:07;;;;TOMAKIN RD;TOMAKIN;2537;3706;M;20020326;20020430;329000;R;3;FARM/RURAL;;LT;;;8609620;
C;097;999450;2;20020603 10:07;12//260993;
D;097;999450;2;20020603 10:07;P;;;;;;
D;097;999450;2;20020603 10:07;P;;;;;;
D;097;999450;2;20020603 10:07;V;;;;;;
D;097;999450;2;20020603 10:07;V;;;;;;
B;097;999606;3;20020603 10:07;;;639;BEACH RD;SURF BEACH;2536;581.7;M;20011105;20011205;171000;A;R;RESIDENCE;;XY;;;8602073;
C;097;999606;3;20020603 10:07;105//243186;
D;097;999606;3;20020603 10:07;P;;;;;;
D;097;999606;3;20020603 10:07;P;;;;;;
D;097;999606;3;20020603 10:07;V;;;;;;
D;097;999606;3;20020603 10:07;V;;;;;;
B;097;999704;4;20020603 10:07;;;131;BEACH RD;SUNSHINE BAY;2536;556.4;M;20020211;20020308;133000;A;R;RESIDENCE;;YG;;;8438536;
C;097;999704;4;20020603 10:07;22//23067;
D;097;999704;4;20020603 10:07;P;;;;;;
D;097;999704;4;20020603 10:07;V;;;;;;
B;097;999937;5;20020603 10:07;;6;272;BEACH RD;BATEHAVEN;2536;;;20020403;20020501;270000;;R;RESIDENCE;6;;;;8603461;
C;097;999937;5;20020603 10:07;6//35266;
D;097;999937;5;20020603 10:07;P;;;;;;
D;097;999937;5;20020603 10:07;P;;;;;;
D;097;999937;5;20020603 10:07;V;;;;;;
B;097;999950;6;20020603 10:07;;;278;BEACH RD;BATEHAVEN;2536;4479;M;20020305;20020419;1300000;A;R;RESIDENCE;;YK;;;8605688;
C;097;999950;6;20020603 10:07;1//126096 1//126097 43, 44, 45//786736;
D;097;999950;6;20020603 10:07;P;;;;;;
D;097;999950;6;20020603 10:07;V;;;;;;
B;097;999973;7;20020603 10:07;;;332;BEACH RD;BATEHAVEN;2536;714.5;M;20020308;20020327;200000;A;R;RESIDENCE;;YK;AC;;8539531;
C;097;999973;7;20020603 10:07;33//18177;
D;097;999973;7;20020603 10:07;P;;;;;;
D;097;999973;7;20020603 10:07;V;;;;;;
D;097;999973;7;20020603 10:07;V;;;;;;
B;097;999997;8;20020603 10:07;;1;364;BEACH RD;BATEHAVEN;2536;;;20020307;20020418;165000;;R;RESIDENCE;1;;;;8592378;
C;097;999997;8;20020603 10:07;1//43348;
D;097;999997;8;20020603 10:07;P;;;;;;
D;097;999997;8;20020603 10:07;P;;;;;;
D;097;999997;8;20020603 10:07;V;;;;;;
D;097;999997;8;20020603 10:07;V;;;;;;
B;097;1000026;9;20020603 10:07;;5;442;BEACH RD;SUNSHINE BAY;2536;;;20020327;20020508;162000;;R;RESIDENCE;5;;;;8630801;
C;097;1000026;9;20020603 10:07;5//22059;
D;097;1000026;9;20020603 10:07;P;;;;;;
D;097;1000026;9;20020603 10:07;V;;;;;;
