A;143;20020102 12:36;PTHIRLWELL;
B;143;1548654;1;20020102 12:36;;1;45;ALBERT RD;STRATHFIELD;2135;;;20011024;20011205;233000;;3;UNIT;1;;;;8190050;
C;143;1548654;1;20020102 12:36;1//6689;
D;143;1548654;1;20020102 12:36;P;;;;;;
D;143;1548654;1;20020102 12:36;V;;;;;;
B;143;1548949;2;20020102 12:36;;38;20;ALBERT RD;STRATHFIELD;2135;;;20010922;20011128;347500;;R;RESIDENCE;38;;;;8187550;
C;143;1548949;2;20020102 12:36;38//SP 60199;
D;143;1548949;2;20020102 12:36;P;;;;;;
D;143;1548949;2;20020102 12:36;V;;;;;;
B;143;1548949;3;20020102 12:36;;38;20;ALBERT RD;STRATHFIELD;2135;;;20010922;20011128;3475;;R;RESIDENCE;38;;;;8187551;
C;143;1548949;3;20020102 12:36;38//SP 60199;
D;143;1548949;3;20020102 12:36;P;;;;;;
D;143;1548949;3;20020102 12:36;P;;;;;;
D;143;1548949;3;20020102 12:36;V;;;;;;
B;143;1548949;4;20020102 12:36;;140;20;ALBERT RD;STRATHFIELD;2135;;;20010314;20010517;805000;;3;SHOP;140;;;;8157029;
C;143;1548949;4;20020102 12:36;140//SP 60199;
D;143;1548949;4;20020102 12:36;P;;;;;;
D;143;1548949;4;20020102 12:36;P;;;;;;
D;143;1548949;4;20020102 12:36;P;;;;;;
D;143;1548949;4;20020102 12:36;P;;;;;;
D;143;1548949;4;20020102 12:36;V;;;;;;
B;143;1549346;5;20020102 12:36;;1;94;ALBERT RD;STRATHFIELD;2135;;;20011024;20011206;407000;;3;;1;;;;8206632;
C;143;1549346;5;20020102 12:36;1//40594;
D;143;1549346;5;20020102 12:36;P;;;;;;
D;143;1549346;5;20020102 12:36;V;;;;;;
B;143;1549996;6;20020102 12:36;;;116;BARKER RD;STRATHFIELD;2135;;;20011006;20011130;920000;A;R;RESIDENCE;;EN;;;8217072;
C;143;1549996;6;20020102 12:36;3//16130;
D;143;1549996;6;20020102 12:36;P;;;;;;
D;143;1549996;6;20020102 12:36;P;;;;;;
D;143;1549996;6;20020102 12:36;V;;;;;;
B;143;1550051;7;20020102 12:36;;;6;BARKER RD;STRATHFIELD;2135;695.6;M;20010824;20011210;820000;A;R;RESIDENCE;;EW;;;8210622;
C;143;1550051;7;20020102 12:36;C//317268;
D;143;1550051;7;20020102 12:36;P;;;;;;
D;143;1550051;7;20020102 12:36;P;;;;;;
D;143;1550051;7;20020102 12:36;V;;;;;;
B;143;1550712;8;20020102 12:36;;;34;BROUGHTON RD;HOMEBUSH;2140;;;20010823;20011005;610000;A;R;RESIDENCE;;EA;AC;;8016858;
C;143;1550712;8;20020102 12:36;30//31617;
D;143;1550712;8;20020102 12:36;P;;;;;;
D;143;1550712;8;20020102 12:36;P;;;;;;
D;143;1550712;8;20020102 12:36;V;;;;;;
B;143;1550927;9;20020102 12:36;;19;10;BURLINGTON RD;HOMEBUSH;2140;;;20011103;20011211;258000;;R;RESIDENCE;19;;;;8211646;
C;143;1550927;9;20020102 12:36;19//33704;
D;143;1550927;9;20020102 12:36;P;;;;;;
D;143;1550927;9;20020102 12:36;V;;;;;;
D;143;1550927;9;20020102 12:36;V;;;;;;
B;143;1551149;10;20020102 12:36;;13;68;BURLINGTON RD;HOMEBUSH;2140;;;20010609;20010831;220000;;R;RESIDENCE;13;;;;8172724;
C;143;1551149;10;20020102 12:36;13//SP 13334;
D;143;1551149;10;20020102 12:36;P;;;;;;
D;143;1551149;10;20020102 12:36;P;;;;;;
D;143;1551149;10;20020102 12:36;V;;;;;;
B;143;1551205;11;20020102 12:36;;;14;CAMERON ST;STRATHFIELD;2135;;;20010919;20011031;1000000;A;R;RESIDENCE;;EW;;;8165910;
C;143;1551205;11;20020102 12:36;44//7837;
D;143;1551205;11;20020102 12:36;P;;;;;;
D;143;1551205;11;20020102 12:36;P;;;;;;
D;143;1551205;11;20020102 12:36;V;;;;;;
B;143;1551463;12;20020102 12:36;;;4;CHISWICK ST;SOUTH STRATHFIELD;2136;;;20010825;20011130;505000;A;R;RESIDENCE;;ER;;;8202829;
C;143;1551463;12;20020102 12:36;66//11110;
D;143;1551463;12;20020102 12:36;P;;;;;;
D;143;1551463;12;20020102 12:36;P;;;;;;
D;143;1551463;12;20020102 12:36;V;;;;;;
B;143;1551741;13;20020102 12:36;;;18;CLEMENT ST;ENFIELD;2136;;;20011013;20011119;475000;A;R;RESIDENCE;;ER;;;8212566;
C;143;1551741;13;20020102 12:36;32//11110;
D;143;1551741;13;20020102 12:36;P;;;;;;
D;143;1551741;13;20020102 12:36;P;;;;;;
D;143;1551741;13;20020102 12:36;V;;;;;;
B;143;1551782;14;20020102 12:36;;;15;CORONATION PDE;ENFIELD;2136;;;20010919;20011203;399000;A;R;RESIDENCE;;ER;;;8184188;
C;143;1551782;14;20020102 12:36;2//100899;
D;143;1551782;14;20020102 12:36;P;;;;;;
D;143;1551782;14;20020102 12:36;P;;;;;;
D;143;1551782;14;20020102 12:36;V;;;;;;
D;143;1551782;14;20020102 12:36;V;;;;;;
B;143;1552059;15;20020102 12:36;;;4;COVENTRY RD;HOMEBUSH;2140;739.8;M;20011027;20011130;777000;A;R;RESIDENCE;;EA;;;8176080;
C;143;1552059;15;20020102 12:36;A//170240;
D;143;1552059;15;20020102 12:36;P;;;;;;
D;143;1552059;15;20020102 12:36;P;;;;;;
D;143;1552059;15;20020102 12:36;V;;;;;;
B;143;1552106;16;20020102 12:36;;;34;CROSS ST;STRATHFIELD;2135;;;20010823;20010823;98750;A;R;RESIDENCE;;EB;;;8179708;
C;143;1552106;16;20020102 12:36;C//359246;
D;143;1552106;16;20020102 12:36;P;;;;;;
D;143;1552106;16;20020102 12:36;P;;;;;;
D;143;1552106;16;20020102 12:36;P;;;;;;
D;143;1552106;16;20020102 12:36;V;;;;;;
B;143;1552260;17;20020102 12:36;;12;150;DEAN ST;STRATHFIELD SOUTH;2136;;;20011017;20011205;600000;;R;RESIDENCE;12;;;;8182467;
C;143;1552260;17;20020102 12:36;12//SP 53967;
D;143;1552260;17;20020102 12:36;P;;;;;;
D;143;1552260;17;20020102 12:36;P;;;;;;
D;143;1552260;17;20020102 12:36;V;;;;;;
B;143;1552629;18;20020102 12:36;;3;2;EXETER RD;HOMEBUSH WEST;2140;;;20011016;20011127;179000;;R;RESIDENCE;3;;;;8171185;
C;143;1552629;18;20020102 12:36;3//5013;
D;143;1552629;18;20020102 12:36;P;;;;;;
D;143;1552629;18;20020102 12:36;V;;;;;;
B;143;1552629;19;20020102 12:36;;24;2;EXETER RD;HOMEBUSH WEST;2140;;;20011016;20011127;179000;;R;RESIDENCE;24;;;;8171185;
C;143;1552629;19;20020102 12:36;24//5013;
D;143;1552629;19;20020102 12:36;P;;;;;;
D;143;1552629;19;20020102 12:36;V;;;;;;
B;143;1553372;20;20020102 12:36;;;3;HEBE ST;GREENACRE;2190;;;20011020;20011214;400000;A;R;RESIDENCE;;EQ;;;8215275;
C;143;1553372;20;20020102 12:36;30/9/845;
D;143;1553372;20;20020102 12:36;P;;;;;;
D;143;1553372;20;20020102 12:36;P;;;;;;
D;143;1553372;20;20020102 12:36;V;;;;;;
D;143;1553372;20;20020102 12:36;V;;;;;;
B;143;1553412;21;20020102 12:36;;;7;HEDGES AVE;STRATHFIELD;2135;524.8;M;20011012;20011204;581000;A;R;RESIDENCE;;EH;;;8213191;
C;143;1553412;21;20020102 12:36;32//30508;
D;143;1553412;21;20020102 12:36;P;;;;;;
D;143;1553412;21;20020102 12:36;P;;;;;;
D;143;1553412;21;20020102 12:36;V;;;;;;
B;143;1553992;22;20020102 12:36;;;260;HOMEBUSH RD;STRATHFIELD;2135;670.2;M;20010908;20011105;501000;A;R;RESIDENCE;;EL;;;8187979;
C;143;1553992;22;20020102 12:36;6//536094;
D;143;1553992;22;20020102 12:36;P;;;;;;
D;143;1553992;22;20020102 12:36;P;;;;;;
D;143;1553992;22;20020102 12:36;V;;;;;;
D;143;1553992;22;20020102 12:36;V;;;;;;
B;143;1554178;23;20020102 12:36;;5;22;HORNSEY RD;HOMEBUSH WEST;2140;;;20011016;20011127;21000;;R;RESIDENCE;5;;;;8172281;
C;143;1554178;23;20020102 12:36;5//5608;
D;143;1554178;23;20020102 12:36;P;;;;;;
D;143;1554178;23;20020102 12:36;V;;;;;;
D;143;1554178;23;20020102 12:36;V;;;;;;
B;143;1554306;24;20020102 12:36;;;23 A;HOWARD ST;STRATHFIELD WEST;2140;398;M;20010821;20011123;518000;A;R;RESIDENCE;;EA;;;8184394;
C;143;1554306;24;20020102 12:36;1//831368;
D;143;1554306;24;20020102 12:36;P;;;;;;
D;143;1554306;24;20020102 12:36;P;;;;;;
D;143;1554306;24;20020102 12:36;V;;;;;;
D;143;1554306;24;20020102 12:36;V;;;;;;
B;143;1554393;25;20020102 12:36;;;4;HYDEBRAE ST;STRATHFIELD WEST;2140;;;20011029;20011203;752000;A;R;RESIDENCE;;EA;;;8212595;
C;143;1554393;25;20020102 12:36;41//11424;
D;143;1554393;25;20020102 12:36;P;;;;;;
D;143;1554393;25;20020102 12:36;P;;;;;;
D;143;1554393;25;20020102 12:36;V;;;;;;
D;143;1554393;25;20020102 12:36;V;;;;;;
B;143;1554482;26;20020102 12:36;;;61;ISMAY AVE;HOMEBUSH;2140;;;20011006;20011129;380000;A;R;RESIDENCE;;ES;;;8167435;
C;143;1554482;26;20020102 12:36;41A//321739;
D;143;1554482;26;20020102 12:36;P;;;;;;
D;143;1554482;26;20020102 12:36;V;;;;;;
B;143;1554511;27;20020102 12:36;;18;;JUNCTION ST;SOUTH STRATHFIELD;2136;;;20011020;20011212;371000;;R;RESIDENCE;18;;;;8202727;
C;143;1554511;27;20020102 12:36;18//SP 57332;
