A;014;20011109 09:42;CDIXON;
B;014;330659;1;20011109 09:42;;;67;ACACIA AVE;LAKE MUNMORAH;2259;600.7;M;20010614;20010710;78000;A;R;RESIDENCE;;CQ;;;7773120;
C;014;330659;1;20011109 09:42;93//25568;
D;014;330659;1;20011109 09:42;P;;;;;;
D;014;330659;1;20011109 09:42;P;;;;;;
D;014;330659;1;20011109 09:42;V;;;;;;
B;014;330882;2;20011109 09:42;;;10;AGATHA AVE;LAKE MUNMORAH;2259;645;M;20010509;20010606;185000;A;R;RESIDENCE;;CQ;;;7765048;
C;014;330882;2;20011109 09:42;16//221815;
D;014;330882;2;20011109 09:42;P;;;;;;
D;014;330882;2;20011109 09:42;V;;;;;;
B;014;331085;3;20011109 09:42;;22;10;ALBERT ST;OURIMBAH;2258;;;20010530;20010704;150500;;3;HOME UNIT ;22;;;;7757677;
C;014;331085;3;20011109 09:42;22//SP 58690;
D;014;331085;3;20011109 09:42;P;;;;;;
D;014;331085;3;20011109 09:42;V;;;;;;
B;014;331180;4;20011109 09:42;;;15;ALDINGA RD;GWANDALAN;2259;505.9;M;20010525;20010718;72000;A;V;VACANT LAND;;DL;;;7799306;
C;014;331180;4;20011109 09:42;24/19/28961;
D;014;331180;4;20011109 09:42;P;;;;;;
D;014;331180;4;20011109 09:42;P;;;;;;
D;014;331180;4;20011109 09:42;V;;;;;;
B;014;331338;5;20011109 09:42;;;4;ALEXANDER AVE;BATEAU BAY;2261;799.8;M;20010706;20010727;273000;A;R;RESIDENCE;;DS;;;7813900;
C;014;331338;5;20011109 09:42;24//775963;
D;014;331338;5;20011109 09:42;P;;;;;;
D;014;331338;5;20011109 09:42;P;;;;;;
D;014;331338;5;20011109 09:42;V;;;;;;
B;014;331713;6;20011109 09:42;;;98;ALOHA DR;CHITTAWAY BAY;2261;461.6;M;20010504;20010622;210000;A;R;RESIDENCE;;CH;;;7783354;
C;014;331713;6;20011109 09:42;148//27390;
D;014;331713;6;20011109 09:42;P;;;;;;
D;014;331713;6;20011109 09:42;V;;;;;;
D;014;331713;6;20011109 09:42;V;;;;;;
B;014;331812;7;20011109 09:42;;;11;AMBROSIUS CT;TUGGERAH;2259;402;M;20010601;20010713;199500;A;R;RESIDENCE;;DX;;;7774792;
C;014;331812;7;20011109 09:42;156//851996;
D;014;331812;7;20011109 09:42;P;;;;;;
D;014;331812;7;20011109 09:42;V;;;;;;
D;014;331812;7;20011109 09:42;V;;;;;;
B;014;331911;8;20011109 09:42;;;9;ANDIAH CL;SAN REMO;2262;736.1;M;20010530;20010629;127750;A;R;RESIDENCE;;CV;;;7762103;
C;014;331911;8;20011109 09:42;58//828945;
D;014;331911;8;20011109 09:42;P;;;;;;
D;014;331911;8;20011109 09:42;P;;;;;;
D;014;331911;8;20011109 09:42;V;;;;;;
D;014;331911;8;20011109 09:42;V;;;;;;
B;014;332033;9;20011109 09:42;;;2;ANGLERS DR;BATEAU BAY;2261;562.8;M;20010516;20010620;200000;A;R;RESIDENCE;;DS;;;7765314;
C;014;332033;9;20011109 09:42;65//239874;
D;014;332033;9;20011109 09:42;P;;;;;;
D;014;332033;9;20011109 09:42;P;;;;;;
D;014;332033;9;20011109 09:42;V;;;;;;
B;014;332179;10;20011109 09:42;;;3;ANN CL;OURIMBAH;2258;558;M;20010516;20010627;210000;A;R;RESIDENCE;;CU;;;7761423;
C;014;332179;10;20011109 09:42;16//816277;
D;014;332179;10;20011109 09:42;P;;;;;;
D;014;332179;10;20011109 09:42;P;;;;;;
D;014;332179;10;20011109 09:42;V;;;;;;
D;014;332179;10;20011109 09:42;V;;;;;;
B;014;332199;11;20011109 09:42;;;5;ANNABEL AVE;LAKE MUNMORAH;2259;581.7;M;20010607;20010702;137000;A;V;VACANT LAND;;CQ;;;7770989;
C;014;332199;11;20011109 09:42;171//25687;
D;014;332199;11;20011109 09:42;P;;;;;;
D;014;332199;11;20011109 09:42;P;;;;;;
D;014;332199;11;20011109 09:42;V;;;;;;
B;014;332334;12;20011109 09:42;;2;35;ANZAC RD;LONG JETTY;2261;171.07;M;20010615;20010704;155000;;R;RESIDENCE;2;;;;7769987;
C;014;332334;12;20011109 09:42;2//7918;
D;014;332334;12;20011109 09:42;P;;;;;;
D;014;332334;12;20011109 09:42;V;;;;;;
B;014;332454;13;20011109 09:42;;;4;APPLE BLOSSOM WAY;HAMLYN TERRACE;2259;516.1;M;20010316;20010518;234500;A;R;RESIDENCE;;AB;;;7740250;
C;014;332454;13;20011109 09:42;136//1007968;
D;014;332454;13;20011109 09:42;P;;;;;;
D;014;332454;13;20011109 09:42;P;;;;;;
D;014;332454;13;20011109 09:42;V;;;;;;
