A;109;20020102 13:11;PTHIRLWELL;
B;109;1213401;1;20020102 13:11;;;;BARTON PH PORS;ORANGE;2800;162.2;H;20011105;20011203;740000;R;3;FARM;;RE;;;8190866;
C;109;1213401;1;20020102 13:11;101, 102, 174, 177, 254, 255, 46, 47//750131;
D;109;1213401;1;20020102 13:11;P;;;;;;
D;109;1213401;1;20020102 13:11;P;;;;;;
D;109;1213401;1;20020102 13:11;V;;;;;;
B;109;1213748;2;20020102 13:11;;;;BOREENORE PH PORS;BORENORE;2800;5;H;20011105;20011207;13000000;R;R;RESIDENCE;;RR;;;8200601;
C;109;1213748;2;20020102 13:11;66//817764;
D;109;1213748;2;20020102 13:11;P;;;;;;
D;109;1213748;2;20020102 13:11;P;;;;;;
D;109;1213748;2;20020102 13:11;V;;;;;;
D;109;1213748;2;20020102 13:11;V;;;;;;
B;109;1214718;3;20020102 13:11;;;;RADNOR ST;CANOWINDRA;2804;2023;M;20011003;20011116;45000;Z;R;RESIDENCE;;SC;;;8159009;
C;109;1214718;3;20020102 13:11;2/8/758221;
D;109;1214718;3;20020102 13:11;P;;;;;;
D;109;1214718;3;20020102 13:11;P;;;;;;
D;109;1214718;3;20020102 13:11;V;;;;;;
B;109;1214839;4;20020102 13:11;;;;PH CARGO;CARGO;2800;57.6;H;20010607;20010831;339000;R;3;FARM;;HE;RR;;8001556;
C;109;1214839;4;20020102 13:11;1//771318 Enclosure Permit 041454 PSH CARGO LOT 1 DP 771318, EP 041454;
C;109;1214839;4;20020102 13:11;. LEASE OVER PROPERTY;
D;109;1214839;4;20020102 13:11;P;;;;;;
D;109;1214839;4;20020102 13:11;P;;;;;;
D;109;1214839;4;20020102 13:11;V;;;;;;
D;109;1214839;4;20020102 13:11;V;;;;;;
B;109;1214900;5;20020102 13:11;;;;BELMORE ST;CARGO;2800;2769.5;M;20011120;20011205;20000;Z;R;RESIDENCE;;ZR;;;8179321;
C;109;1214900;5;20020102 13:11;5, 6/8/758226;
D;109;1214900;5;20020102 13:11;P;;;;;;
D;109;1214900;5;20020102 13:11;V;;;;;;
B;109;1215106;6;20020102 13:11;;;;WINDMILL CL;LEWIS PONDS;2800;2.402;H;20011018;20011122;94000;R;V;VACANT LAND;;HB;;;8156915;
C;109;1215106;6;20020102 13:11;21//1014699;
D;109;1215106;6;20020102 13:11;P;;;;;;
D;109;1215106;6;20020102 13:11;V;;;;;;
B;109;1215951;7;20020102 13:11;;;;WADDELL ST;CANOWINDRA;2804;1578;M;20011116;20011204;100000;Z;R;RESIDENCE;;NC;;;8213031;
C;109;1215951;7;20020102 13:11;10/C/32548;
D;109;1215951;7;20020102 13:11;P;;;;;;
D;109;1215951;7;20020102 13:11;V;;;;;;
D;109;1215951;7;20020102 13:11;V;;;;;;
B;109;1216110;8;20020102 13:11;;;;;CUDAL;2864;10.05;H;20011107;20011128;344500;R;3;FARM;;HC;;;8173902;
C;109;1216110;8;20020102 13:11;117, 18, 188, 19, 190//750150;
D;109;1216110;8;20020102 13:11;P;;;;;;
D;109;1216110;8;20020102 13:11;V;;;;;;
D;109;1216110;8;20020102 13:11;V;;;;;;
B;109;1216154;9;20020102 13:11;;;26;BOREE ST;CUDAL;2864;2023;M;20011011;20011106;107000;Z;R;RESIDENCE;;VD;;;8216889;
C;109;1216154;9;20020102 13:11;6/18/758311;
D;109;1216154;9;20020102 13:11;P;;;;;;
D;109;1216154;9;20020102 13:11;P;;;;;;
D;109;1216154;9;20020102 13:11;V;;;;;;
B;109;1217180;10;20020102 13:11;;;97;KIEWA ST;MANILDRA;2865;1669;M;20010803;20010824;290000;Z;3;GUEST HOUSE;;VW;AB;;7964020;
C;109;1217180;10;20020102 13:11;PT 2, PT 3/54/758643;
D;109;1217180;10;20020102 13:11;P;;;;;;
D;109;1217180;10;20020102 13:11;P;;;;;;
D;109;1217180;10;20020102 13:11;V;;;;;;
B;109;1217285;11;20020102 13:11;;;14;ORANGE ST;MANILDRA;2865;2023;M;20010814;20010814;91000;Z;R;RESIDENCE;;VM;AC;;7860731;
C;109;1217285;11;20020102 13:11;LOT 7 SEC 23 VILL OF MANILD A;
D;109;1217285;11;20020102 13:11;P;;;;;;
D;109;1217285;11;20020102 13:11;P;;;;;;
D;109;1217285;11;20020102 13:11;V;;;;;;
B;109;1217315;12;20020102 13:11;;;;WHITTON ST;MANILDRA;2865;2023;M;20010926;20011119;160000;Z;R;RESIDENCE;;VM;;;8196627;
C;109;1217315;12;20020102 13:11;10/17/758643;
D;109;1217315;12;20020102 13:11;P;;;;;;
D;109;1217315;12;20020102 13:11;P;;;;;;
D;109;1217315;12;20020102 13:11;V;;;;;;
B;109;1217922;13;20020102 13:11;;;;EDWARD ST;MOLONG;2866;765.1;M;20011109;20011128;153700;Z;R;RESIDENCE;;AB;;;8199832;
C;109;1217922;13;20020102 13:11;11/64/758693;
D;109;1217922;13;20020102 13:11;P;;;;;;
D;109;1217922;13;20020102 13:11;P;;;;;;
D;109;1217922;13;20020102 13:11;V;;;;;;
D;109;1217922;13;20020102 13:11;V;;;;;;
B;109;1217972;14;20020102 13:11;;;91;EDWARD ST;MOLONG;2866;872.6;M;20010720;20010727;1500;Z;R;RESIDENCE;;AB;;;7936371;
C;109;1217972;14;20020102 13:11;2//14451 TOWN MOLONG 43.18;
D;109;1217972;14;20020102 13:11;P;;;;;;
D;109;1217972;14;20020102 13:11;V;;;;;;
B;109;1218069;15;20020102 13:11;;;89;GIDLEY ST;MOLONG;2866;1235;M;20011005;20011130;80000;Z;R;RESIDENCE;;AB;;;8180093;
C;109;1218069;15;20020102 13:11;2//774738;
D;109;1218069;15;20020102 13:11;P;;;;;;
D;109;1218069;15;20020102 13:11;P;;;;;;
D;109;1218069;15;20020102 13:11;V;;;;;;
B;109;1218235;16;20020102 13:11;;;;MARKET ST EAST MOLONG;MOLONG;2866;2.63;H;20010724;20010815;160000;R;R;RESIDENCE;;HB;RR;;7869235;
C;109;1218235;16;20020102 13:11;21//756883 1, 2/7/798052 Licence 313013 PSH GAMBOOLA LOTS 1-2 SEC 7 DP;
