A;RTSALEDATA;054;20250224 01:06;VALNET;
B;054;4352257;1;20250224 01:06;;;22;PARK ST;GANMAIN;2702;2023.4;M;20250128;20250219;340000;RU5;R;RESIDENCE;;GAM;;0;AU836469;
C;054;4352257;1;20250224 01:06;10/26/758428;
D;054;4352257;1;20250224 01:06;P;;;;;;
D;054;4352257;1;20250224 01:06;V;;;;;;
Z;6;1;1;2;
