A;192;20030501 12:47;PBARBER;
B;192;1864092;1;20030501 12:47;;;5;AUBURN ST;MOREE;2400;879;M;20030326;20030410;140000;A;R;RESIDENCE;;MD;;;9535855;
C;192;1864092;1;20030501 12:47;A//347011;
D;192;1864092;1;20030501 12:47;P;;;;;;
D;192;1864092;1;20030501 12:47;V;;;;;;
B;192;1865339;2;20030501 12:47;;;59;DOVER ST;MOREE;2400;1018;M;20030210;20030321;100000;A;R;RESIDENCE;;MB;;;9514639;
C;192;1865339;2;20030501 12:47;2//28229;
D;192;1865339;2;20030501 12:47;P;;;;;;
D;192;1865339;2;20030501 12:47;P;;;;;;
D;192;1865339;2;20030501 12:47;V;;;;;;
D;192;1865339;2;20030501 12:47;V;;;;;;
B;192;1865402;3;20030501 12:47;;;22;DRUMMOND ST;MOREE;2400;1068;M;20030122;20030314;78000;A;3;;;MD;;;9536421;
C;192;1865402;3;20030501 12:47;11//1007391;
D;192;1865402;3;20030501 12:47;P;;;;;;
D;192;1865402;3;20030501 12:47;V;;;;;;
B;192;1865768;4;20030501 12:47;;;343;GOSPORT ST;MOREE;2400;;;20021025;20021209;1100000;B;3;HOTEL;;BD;;;9364599;
C;192;1865768;4;20030501 12:47;PT 12/25/758706;
D;192;1865768;4;20030501 12:47;P;;;;;;
D;192;1865768;4;20030501 12:47;P;;;;;;
D;192;1865768;4;20030501 12:47;V;;;;;;
B;192;1865769;5;20030501 12:47;;;341;GOSPORT ST;MOREE;2400;171.6;M;20021025;20021209;1100000;B;3;HOTEL;;BD;;;9364599;
C;192;1865769;5;20030501 12:47;PT 12/25/758706;
D;192;1865769;5;20030501 12:47;P;;;;;;
D;192;1865769;5;20030501 12:47;P;;;;;;
D;192;1865769;5;20030501 12:47;V;;;;;;
D;192;1865769;5;20030501 12:47;V;;;;;;
D;192;1865769;5;20030501 12:47;V;;;;;;
B;192;1865770;6;20030501 12:47;;;339;GOSPORT ST;MOREE;2400;171.6;M;20021025;20021209;1100000;B;3;HOTEL;;BD;;;9364599;
C;192;1865770;6;20030501 12:47;PT 12/25/758706;
D;192;1865770;6;20030501 12:47;P;;;;;;
D;192;1865770;6;20030501 12:47;P;;;;;;
D;192;1865770;6;20030501 12:47;V;;;;;;
D;192;1865770;6;20030501 12:47;V;;;;;;
D;192;1865770;6;20030501 12:47;V;;;;;;
B;192;1867922;7;20030501 12:47;;;;MERRIWA ST;BOGGABILLA;2409;3339;M;20030212;20030326;30000;A;R;RESIDENCE;;VB;;;9515193;
C;192;1867922;7;20030501 12:47;1//919003;
D;192;1867922;7;20030501 12:47;P;;;;;;
D;192;1867922;7;20030501 12:47;V;;;;;;
B;192;1867965;8;20030501 12:47;;;;MCCOSKER ST;BOGGABILLA;2409;4047;M;20030327;20030331;2500;A;V;VACANT LAND;;VB;;;9519516;
C;192;1867965;8;20030501 12:47;191//755980;
D;192;1867965;8;20030501 12:47;P;;;;;;
D;192;1867965;8;20030501 12:47;P;;;;;;
D;192;1867965;8;20030501 12:47;V;;;;;;
B;192;1868576;9;20030501 12:47;;;;BILLA ST;YARRAMAN;2400;4100;M;20021203;20030120;25000;R;V;VACANT LAND;;RV;;;9524729;
C;192;1868576;9;20030501 12:47;5//832944;
D;192;1868576;9;20030501 12:47;P;;;;;;
D;192;1868576;9;20030501 12:47;V;;;;;;
Z;48;9;9;28;
