A;082;20020201 12:15;CDIXON;
B;082;623876;1;20020201 12:15;;;3;ABBEY PL;CHERRYBROOK;2126;850.2;M;20011210;20020117;658000;A;R;RESIDENCE;;ER;;;8303305;
C;082;623876;1;20020201 12:15;1038//785501;
D;082;623876;1;20020201 12:15;P;;;;;;
D;082;623876;1;20020201 12:15;P;;;;;;
D;082;623876;1;20020201 12:15;V;;;;;;
D;082;623876;1;20020201 12:15;V;;;;;;
B;082;624168;2;20020201 12:16;;;96;ALAN RD;BEROWRA HEIGHTS;2082;822;M;20010804;20011205;373000;A;R;RESIDENCE;;EP;;;8220072;
C;082;624168;2;20020201 12:16;1//239006;
D;082;624168;2;20020201 12:16;P;;;;;;
D;082;624168;2;20020201 12:16;P;;;;;;
D;082;624168;2;20020201 12:16;V;;;;;;
B;082;624882;3;20020201 12:16;;;19;ALBION ST;PENNANT HILLS;2120;1113;M;20011122;20020118;535000;A;R;RESIDENCE;;EA;;;8292027;
C;082;624882;3;20020201 12:16;B//360870;
D;082;624882;3;20020201 12:16;P;;;;;;
D;082;624882;3;20020201 12:16;V;;;;;;
D;082;624882;3;20020201 12:16;V;;;;;;
B;082;624935;4;20020201 12:16;;12;10;ALBION ST;PENNANT HILLS;2120;;;20011112;20011221;425000;;R;RESIDENCE;12;;;;8254363;
C;082;624935;4;20020201 12:16;12//SP 54007;
D;082;624935;4;20020201 12:16;P;;;;;;
D;082;624935;4;20020201 12:16;V;;;;;;
B;082;625493;5;20020201 12:16;;;24;ANGOPHORA PL;CHELTENHAM;2119;929.5;M;20011203;20011220;475000;A;R;RESIDENCE;;EA;;;8290526;
C;082;625493;5;20020201 12:16;114//236067;
D;082;625493;5;20020201 12:16;P;;;;;;
D;082;625493;5;20020201 12:16;P;;;;;;
D;082;625493;5;20020201 12:16;V;;;;;;
B;082;625559;6;20020201 12:16;;;7;APANIE PL;THORNLEIGH;2120;695.6;M;20011023;20011210;505000;A;R;RESIDENCE;;EA;;;8218297;
C;082;625559;6;20020201 12:16;172//237774;
D;082;625559;6;20020201 12:16;P;;;;;;
D;082;625559;6;20020201 12:16;P;;;;;;
D;082;625559;6;20020201 12:16;V;;;;;;
D;082;625559;6;20020201 12:16;V;;;;;;
B;082;626230;7;20020201 12:16;;;6;ATTUNGA AVE;WEST PENNANT HILLS;2125;796.7;M;20011123;20011219;400000;A;R;RESIDENCE;;EA;;;8240672;
C;082;626230;7;20020201 12:16;17//29411;
D;082;626230;7;20020201 12:16;P;;;;;;
D;082;626230;7;20020201 12:16;P;;;;;;
D;082;626230;7;20020201 12:16;V;;;;;;
B;082;626328;8;20020201 12:16;;;11;AVONLEA DR;CARLINGFORD;2118;689.2;M;20011201;20020121;470000;A;R;RESIDENCE;;EK;;;8309762;
C;082;626328;8;20020201 12:16;8//223644;
D;082;626328;8;20020201 12:16;P;;;;;;
D;082;626328;8;20020201 12:16;P;;;;;;
D;082;626328;8;20020201 12:16;V;;;;;;
B;082;626374;9;20020201 12:16;;;10;AZALEA GR;PENNANT HILLS;2120;1315;M;20011029;20011219;295000;A;V;VACANT LAND;;EA;;;8259833;
C;082;626374;9;20020201 12:16;2//239695;
D;082;626374;9;20020201 12:16;P;;;;;;
D;082;626374;9;20020201 12:16;P;;;;;;
D;082;626374;9;20020201 12:16;V;;;;;;
B;082;626411;10;20020201 12:16;;;17;BAILEY CRES;EPPING;2121;727.2;M;20011125;20020108;520000;A;R;RESIDENCE;;EJ;;;8280612;
C;082;626411;10;20020201 12:16;14//27440;
D;082;626411;10;20020201 12:16;P;;;;;;
D;082;626411;10;20020201 12:16;P;;;;;;
D;082;626411;10;20020201 12:16;V;;;;;;
B;082;626450;11;20020201 12:16;;;14;BALDWIN AVE;ASQUITH;2077;935.8;M;20011116;20011214;385000;A;R;RESIDENCE;;EE;;;8218299;
C;082;626450;11;20020201 12:16;4//17085;
D;082;626450;11;20020201 12:16;P;;;;;;
D;082;626450;11;20020201 12:16;P;;;;;;
D;082;626450;11;20020201 12:16;V;;;;;;
B;082;626798;12;20020201 12:16;;;77;BAMBIL RD;BEROWRA;2081;695.5;M;20011109;20011204;485000;A;R;RESIDENCE;;EP;;;8222481;
C;082;626798;12;20020201 12:16;67//246250;
D;082;626798;12;20020201 12:16;P;;;;;;
D;082;626798;12;20020201 12:16;P;;;;;;
D;082;626798;12;20020201 12:16;V;;;;;;
B;082;626810;13;20020201 12:16;;;101;BAMBIL RD;BEROWRA;2081;917.1;M;20011106;20011219;240000;A;V;VACANT LAND;;EP;;;8249350;
C;082;626810;13;20020201 12:16;208//1011558;
D;082;626810;13;20020201 12:16;P;;;;;;
D;082;626810;13;20020201 12:16;P;;;;;;
D;082;626810;13;20020201 12:16;V;;;;;;
B;082;627314;14;20020201 12:16;;;24;BAY RD;ARCADIA;2159;4.3;H;20011102;20011211;495000;R;R;RESIDENCE;;HC;;;8238100;
C;082;627314;14;20020201 12:16;1//205772;
D;082;627314;14;20020201 12:16;P;;;;;;
D;082;627314;14;20020201 12:16;P;;;;;;
D;082;627314;14;20020201 12:16;V;;;;;;
B;082;627527;15;20020201 12:16;;;22;BEDFORD RD;NORTH EPPING;2121;1062;M;20011210;20020121;453000;A;R;RESIDENCE;;EJ;;;8302199;
C;082;627527;15;20020201 12:16;15//28412;
D;082;627527;15;20020201 12:16;P;;;;;;
D;082;627527;15;20020201 12:16;P;;;;;;
D;082;627527;15;20020201 12:16;V;;;;;;
D;082;627527;15;20020201 12:16;V;;;;;;
B;082;627591;16;20020201 12:16;;;14;BEECHWOOD PDE;CHERRYBROOK;2126;784.5;M;20011023;20011214;430000;A;R;RESIDENCE;;ER;;;8272876;
C;082;627591;16;20020201 12:16;3806//264187;
D;082;627591;16;20020201 12:16;P;;;;;;
D;082;627591;16;20020201 12:16;P;;;;;;
D;082;627591;16;20020201 12:16;V;;;;;;
B;082;627832;17;20020201 12:16;;;141;BEECROFT RD;BEECROFT;2119;1151;M;20011114;20011214;550000;A;R;RESIDENCE;;EN;;;8248355;
C;082;627832;17;20020201 12:16;2//537811;
D;082;627832;17;20020201 12:16;P;;;;;;
D;082;627832;17;20020201 12:16;P;;;;;;
D;082;627832;17;20020201 12:16;V;;;;;;
D;082;627832;17;20020201 12:16;V;;;;;;
B;082;627867;18;20020201 12:16;;;55;BEECROFT RD;BEECROFT;2119;942.4;M;20011129;20020110;520000;A;R;RESIDENCE;;EN;;;8289541;
C;082;627867;18;20020201 12:16;5//7380;
D;082;627867;18;20020201 12:16;P;;;;;;
D;082;627867;18;20020201 12:16;P;;;;;;
D;082;627867;18;20020201 12:16;V;;;;;;
