A;109;20011109 13:28;CDIXON;
B;109;1213599;1;20011109 13:28;;;;;YEOVAL;2868;129.91;H;20010601;20010816;73830;R;3;FARM;;RH;;;7917115;
C;109;1213599;1;20011109 13:28;110//753222 80//753254;
D;109;1213599;1;20011109 13:28;P;;;;;;
D;109;1213599;1;20011109 13:28;P;;;;;;
D;109;1213599;1;20011109 13:28;V;;;;;;
B;109;1214142;2;20011109 13:28;;;;COBAR ST;YEOVAL;2868;2593;M;20010724;20010904;30000;Z;V;VACANT LAND;;VY;;;7935830;
C;109;1214142;2;20011109 13:28;1/5/759140;
D;109;1214142;2;20011109 13:28;P;;;;;;
D;109;1214142;2;20011109 13:28;P;;;;;;
D;109;1214142;2;20011109 13:28;V;;;;;;
B;109;1214174;3;20011109 13:28;;;33;FORBES ST;YEOVAL;2868;619.6;M;20010628;20010809;37000;Z;R;RESIDENCE;;VY;;;7952337;
C;109;1214174;3;20011109 13:28;4//664121;
D;109;1214174;3;20011109 13:28;P;;;;;;
D;109;1214174;3;20011109 13:28;V;;;;;;
B;109;1214190;4;20011109 13:28;;;7;GANOO ST;YEOVAL;2868;992.7;M;20010913;20010913;25000;Z;R;RESIDENCE;;VY;;;7959623;
C;109;1214190;4;20011109 13:28;31//515555;
D;109;1214190;4;20011109 13:28;P;;;;;;
D;109;1214190;4;20011109 13:28;P;;;;;;
D;109;1214190;4;20011109 13:28;V;;;;;;
B;109;1214278;5;20011109 13:28;;;29;OBLEY ST;YEOVAL;2868;1012;M;20010809;20010823;28150;Z;R;RESIDENCE;;VY;;;7973161;
C;109;1214278;5;20011109 13:28;3//12414;
D;109;1214278;5;20011109 13:28;P;;;;;;
D;109;1214278;5;20011109 13:28;P;;;;;;
D;109;1214278;5;20011109 13:28;V;;;;;;
D;109;1214278;5;20011109 13:28;V;;;;;;
B;109;1215127;6;20011109 13:28;;;;WEEMILAH PL;LEWIS PONDS;2800;2.012;H;20010810;20010921;95000;R;V;VACANT LAND;;HH;RV;;7981069;
C;109;1215127;6;20011109 13:28;3//1010358;
D;109;1215127;6;20011109 13:28;P;;;;;;
D;109;1215127;6;20011109 13:28;P;;;;;;
D;109;1215127;6;20011109 13:28;V;;;;;;
D;109;1215127;6;20011109 13:28;V;;;;;;
B;109;1215141;7;20011109 13:28;;;;WEEMILAH PL;LEWIS PONDS;2800;2.654;H;20010418;20010427;74000;R;V;VACANT LAND;;HH;;;7677452;
C;109;1215141;7;20011109 13:28;17//1010358;
D;109;1215141;7;20011109 13:28;P;;;;;;
D;109;1215141;7;20011109 13:28;V;;;;;;
B;109;1215633;8;20011109 13:28;;;21;MILL ST;CANOWINDRA;2804;4395;M;20010831;20010831;70000;Z;3;SHED;;NC;;;7953161;
C;109;1215633;8;20011109 13:28;1//538225;
D;109;1215633;8;20011109 13:28;P;;;;;;
D;109;1215633;8;20011109 13:28;P;;;;;;
D;109;1215633;8;20011109 13:28;V;;;;;;
D;109;1215633;8;20011109 13:28;V;;;;;;
B;109;1215715;9;20011109 13:28;;;56;RODD ST;CANOWINDRA;2804;2023;M;20010718;20010822;50000;Z;R;RESIDENCE;;NC;;;7946600;
C;109;1215715;9;20011109 13:28;34//192649;
D;109;1215715;9;20011109 13:28;P;;;;;;
D;109;1215715;9;20011109 13:28;P;;;;;;
D;109;1215715;9;20011109 13:28;V;;;;;;
B;109;1215920;10;20011109 13:28;;;;TILGA ST;CANOWINDRA;2804;1688;M;20010606;20010910;55000;Z;3;LAND/SHED/CAR;;NC;AC;;7981523;
C;109;1215920;10;20011109 13:28;1//843135;
D;109;1215920;10;20011109 13:28;P;;;;;;
D;109;1215920;10;20011109 13:28;V;;;;;;
B;109;1216323;11;20011109 13:28;;;;TOOGONG ST;CUDAL;2864;2438;M;20010720;20010824;112000;Z;R;RESIDENCE;;VD;;;7937851;
C;109;1216323;11;20011109 13:28;4, 5//246022;
D;109;1216323;11;20011109 13:28;P;;;;;;
D;109;1216323;11;20011109 13:28;P;;;;;;
D;109;1216323;11;20011109 13:28;V;;;;;;
B;109;1216563;12;20011109 13:28;;;;EVELYN ST;EUGOWRA;2806;4022;M;20010615;20010730;28000;Z;R;RESIDENCE;;VE;;;7923772;
C;109;1216563;12;20011109 13:28;1, 2/32/758396;
D;109;1216563;12;20011109 13:28;P;;;;;;
D;109;1216563;12;20011109 13:28;P;;;;;;
D;109;1216563;12;20011109 13:28;V;;;;;;
B;109;1217104;13;20011109 13:28;;;;CUDAL ST;MANILDRA;2865;809.4;M;20010803;20010831;40000;Z;R;RESIDENCE;;VM;;;7914368;
C;109;1217104;13;20011109 13:28;B//372809;
D;109;1217104;13;20011109 13:28;P;;;;;;
D;109;1217104;13;20011109 13:28;P;;;;;;
D;109;1217104;13;20011109 13:28;V;;;;;;
B;109;1217291;14;20011109 13:28;;;;ORANGE ST;MANILDRA;2865;2150;M;20010802;20010912;160000;Z;R;RESIDENCE;;VM;;;7946729;
C;109;1217291;14;20011109 13:28;8//821823;
D;109;1217291;14;20011109 13:28;P;;;;;;
D;109;1217291;14;20011109 13:28;P;;;;;;
D;109;1217291;14;20011109 13:28;V;;;;;;
D;109;1217291;14;20011109 13:28;V;;;;;;
B;109;1217644;15;20011109 13:28;;;;MARCH PH PORS;ORANGE;2800;64.91;H;20010723;20010904;205000;R;V;VACANT LAND;;HG;;;7926460;
C;109;1217644;15;20011109 13:28;1//387269 2//618890;
D;109;1217644;15;20011109 13:28;P;;;;;;
D;109;1217644;15;20011109 13:28;V;;;;;;
B;109;1218397;16;20011109 13:28;;;39;RIDDELL ST;MOLONG;2866;1650;M;20010706;20010706;35000;Z;R;RESIDENCE;;AB;;;7936517;
C;109;1218397;16;20011109 13:28;52//541563;
D;109;1218397;16;20011109 13:28;P;;;;;;
D;109;1218397;16;20011109 13:28;V;;;;;;
D;109;1218397;16;20011109 13:28;V;;;;;;
B;109;1219165;17;20011109 13:28;;;;PH THREE RIVERS PH PORS;MOLONG;2866;151.5;H;20010706;20010810;270000;R;3;FARM;;RE;;;7899579;
C;109;1219165;17;20011109 13:28;1//252501;
D;109;1219165;17;20011109 13:28;P;;;;;;
D;109;1219165;17;20011109 13:28;P;;;;;;
D;109;1219165;17;20011109 13:28;V;;;;;;
B;109;1219325;18;20011109 13:28;;;;;ORANGE;2800;1.693;H;20010615;20010629;85000;R;V;VACANT LAND;;HA;RV;;7828463;
C;109;1219325;18;20011109 13:28;;
D;109;1219325;18;20011109 13:28;P;;;;;;
D;109;1219325;18;20011109 13:28;V;;;;;;
D;109;1219325;18;20011109 13:28;V;;;;;;
B;109;1219326;19;20011109 13:28;;;;;ORANGE;2800;1.51;H;19990910;19991110;6000;R;V;VACANT LAND;;HA;RVI;;7645647;
C;109;1219326;19;20011109 13:28;;
D;109;1219326;19;20011109 13:28;P;;;;;;
D;109;1219326;19;20011109 13:28;P;;;;;;
B;109;1219326;20;20011109 13:28;;;;;ORANGE;2800;1.51;H;20010615;20010629;85000;R;V;VACANT LAND;;HA;RV;;7828463;
C;109;1219326;20;20011109 13:28;;
D;109;1219326;20;20011109 13:28;P;;;;;;
D;109;1219326;20;20011109 13:28;V;;;;;;
D;109;1219326;20;20011109 13:28;V;;;;;;
B;109;2820401;21;20011109 13:28;;;;;MANILDRA;2865;1.11;H;20010723;20010903;25000;;V;VACANT LAND;;;;;7965589;
C;109;2820401;21;20011109 13:28;246//750155;
D;109;2820401;21;20011109 13:28;P;;;;;;
D;109;2820401;21;20011109 13:28;V;;;;;;
B;109;2831259;22;20011109 13:28;;;;;CARGO;2800;106.6;H;20010816;20010914;160000;;V;VACANT LAND;;;;;7950650;
C;109;2831259;22;20011109 13:28;103//1029046;
D;109;2831259;22;20011109 13:28;P;;;;;;
D;109;2831259;22;20011109 13:28;P;;;;;;
D;109;2831259;22;20011109 13:28;V;;;;;;
B;109;2859391;23;20011109 13:28;;;;;CANOWINDRA;2804;173.5;H;20001208;20010525;220000;;3;FARM IMPROVEM;;;RW;;7738013;
C;109;2859391;23;20011109 13:28;25//1015715;
D;109;2859391;23;20011109 13:28;P;;;;;;
D;109;2859391;23;20011109 13:28;P;;;;;;
Z;114;23;23;66;
