A;142;20020201 11:49;CDIXON;
B;142;1508937;1;20020201 11:49;;;19;ADOR AVE;ROCKDALE;2216;;;20011102;20011214;400000;A;V;VACANT LAND;;XG;;;8230094;
C;142;1508937;1;20020201 11:49;22//13109;
D;142;1508937;1;20020201 11:49;P;;;;;;
D;142;1508937;1;20020201 11:49;P;;;;;;
D;142;1508937;1;20020201 11:49;V;;;;;;
B;142;1509269;2;20020201 11:49;;16;36;ALBYN ST;BEXLEY;2207;;;20010721;20011002;200000;;R;RESIDENCE;16;;;;8242367;
C;142;1509269;2;20020201 11:49;16//2040;
D;142;1509269;2;20020201 11:49;P;;;;;;
D;142;1509269;2;20020201 11:49;P;;;;;;
D;142;1509269;2;20020201 11:49;V;;;;;;
D;142;1509269;2;20020201 11:49;V;;;;;;
B;142;1510020;3;20020201 11:49;;1;14;ALFRED ST;RAMSGATE;2217;;;20011002;20020116;565000;;R;RESIDENCE;1;;;;8278338;
C;142;1510020;3;20020201 11:49;1//64461;
D;142;1510020;3;20020201 11:49;P;;;;;;
D;142;1510020;3;20020201 11:49;P;;;;;;
D;142;1510020;3;20020201 11:49;V;;;;;;
B;142;1510020;4;20020201 11:49;;2;14;ALFRED ST;RAMSGATE;2217;;;20011108;20011220;575000;;R;RESIDENCE;2;;;;8248508;
C;142;1510020;4;20020201 11:49;2//64461;
D;142;1510020;4;20020201 11:49;P;;;;;;
D;142;1510020;4;20020201 11:49;V;;;;;;
B;142;1510085;5;20020201 11:49;;6;62;ALFRED ST;KOGARAH;2217;;;20010718;20010829;390000;;R;RESIDENCE;6;;;;8280881;
C;142;1510085;5;20020201 11:49;6//3631;
D;142;1510085;5;20020201 11:49;P;;;;;;
D;142;1510085;5;20020201 11:49;P;;;;;;
D;142;1510085;5;20020201 11:49;V;;;;;;
B;142;1510085;6;20020201 11:49;;7;62;ALFRED ST;KOGARAH;2217;;;20010718;20010829;390000;;R;RESIDENCE;7;;;;8280881;
C;142;1510085;6;20020201 11:49;7//3631;
D;142;1510085;6;20020201 11:49;P;;;;;;
D;142;1510085;6;20020201 11:49;P;;;;;;
D;142;1510085;6;20020201 11:49;V;;;;;;
B;142;1510465;7;20020201 11:49;;4;23;ANN ST;ARNCLIFFE;2205;;;20011112;20011210;247000;;R;RESIDENCE;4;;;;8225385;
C;142;1510465;7;20020201 11:49;4//13402;
