A;101;20020603 10:12;PTHIRLWELL;
B;101;1053308;1;20020603 10:12;;;53;ADDISON RD;CULBURRA;2540;1916;M;20020226;20020502;80000;A;V;VACANT LAND;;JJ;;;8577779;
C;101;1053308;1;20020603 10:12;1339//11893;
D;101;1053308;1;20020603 10:12;P;;;;;;
D;101;1053308;1;20020603 10:12;V;;;;;;
D;101;1053308;1;20020603 10:12;V;;;;;;
B;101;1053421;2;20020603 10:12;;;78;ADELAIDE ST;GREENWELL POINT;2540;695.6;M;20020320;20020501;330000;A;R;RESIDENCE;;KX;;;8573239;
C;101;1053421;2;20020603 10:12;8/2/24007;
D;101;1053421;2;20020603 10:12;P;;;;;;
D;101;1053421;2;20020603 10:12;V;;;;;;
D;101;1053421;2;20020603 10:12;V;;;;;;
B;101;1053484;3;20020603 10:12;;;15;AINSDALE ST;SUSSEX INLET;2540;669;M;20020320;20020424;177000;A;R;RESIDENCE;;SD;AC;;8544712;
C;101;1053484;3;20020603 10:12;6/13/255460;
D;101;1053484;3;20020603 10:12;P;;;;;;
D;101;1053484;3;20020603 10:12;P;;;;;;
D;101;1053484;3;20020603 10:12;V;;;;;;
D;101;1053484;3;20020603 10:12;V;;;;;;
B;101;1054034;4;20020603 10:12;;;45;ALLUNGA PL;NARRAWALLEE;2539;473.8;M;20020322;20020426;183000;A;R;RESIDENCE;;YM;;;8562712;
C;101;1054034;4;20020603 10:12;45//832377;
D;101;1054034;4;20020603 10:12;P;;;;;;
D;101;1054034;4;20020603 10:12;P;;;;;;
D;101;1054034;4;20020603 10:12;V;;;;;;
D;101;1054034;4;20020603 10:12;V;;;;;;
D;101;1054034;4;20020603 10:12;V;;;;;;
B;101;1054047;5;20020603 10:12;;;6;ALMA AVE;FISHERMANS PARADISE;2539;607;M;20020417;20020514;149000;Z;R;RESIDENCE;;WA;;;8611249;
C;101;1054047;5;20020603 10:12;206//26974;
D;101;1054047;5;20020603 10:12;P;;;;;;
D;101;1054047;5;20020603 10:12;V;;;;;;
D;101;1054047;5;20020603 10:12;V;;;;;;
B;101;1054185;6;20020603 10:12;;;3;ANCHORAGE CL;SUSSEX INLET;2540;731.9;M;20020326;20020507;228000;A;3;;;SU;;;8579419;
C;101;1054185;6;20020603 10:12;132//245378;
D;101;1054185;6;20020603 10:12;P;;;;;;
D;101;1054185;6;20020603 10:12;P;;;;;;
D;101;1054185;6;20020603 10:12;V;;;;;;
D;101;1054185;6;20020603 10:12;V;;;;;;
