A;RTSALEDATA;529;20250317 01:19;VALNET;
B;529;432328;1;20250317 01:19;;;29;COROMANDEL ST;GOULBURN;2580;569.8;M;20250226;20250306;290000;R1;R;RESIDENCE;;GAG;;0;AU873446;
C;529;432328;1;20250317 01:19;12/558134;
D;529;432328;1;20250317 01:19;P;;;;;;
D;529;432328;1;20250317 01:19;V;;;;;;
D;529;432328;1;20250317 01:19;V;;;;;;
B;529;433786;2;20250317 01:19;;;6;GLEBE ST;GOULBURN;2580;765.4;M;20241202;20250304;450000;R1;R;RESIDENCE;;GAS;;0;AU868365;
C;529;433786;2;20250317 01:19;2/583385;
D;529;433786;2;20250317 01:19;P;;;;;;
D;529;433786;2;20250317 01:19;V;;;;;;
B;529;431715;3;20250317 01:19;;;59;CHURCHILL ST;GOULBURN;2580;556.5;M;20250124;20250307;540000;R1;R;RESIDENCE;;GAH;;0;AU875603;
C;529;431715;3;20250317 01:19;48/36685;
D;529;431715;3;20250317 01:19;P;;;;;;
D;529;431715;3;20250317 01:19;V;;;;;;
B;529;434923;4;20250317 01:19;;;1;KENT ST;GOULBURN;2580;550.1;M;20250205;20250305;570000;R1;R;RESIDENCE;;GAG;;0;AU870068;
C;529;434923;4;20250317 01:19;9/213199;
D;529;434923;4;20250317 01:19;P;;;;;;
D;529;434923;4;20250317 01:19;P;;;;;;
D;529;434923;4;20250317 01:19;V;;;;;;
B;529;438327;5;20250317 01:19;;;20;WALKER ST;GOULBURN;2580;531.1;M;20250123;20250306;557530;R1;R;RESIDENCE;;GAS;;0;AU872993;
C;529;438327;5;20250317 01:19;A/151263;
D;529;438327;5;20250317 01:19;P;;;;;;
D;529;438327;5;20250317 01:19;V;;;;;;
B;529;436590;6;20250317 01:19;;10;33;OTTIWELL ST;GOULBURN;2580;;;20250129;20250304;370000;;R;RESIDENCE;10;;;0;AU868453;
C;529;436590;6;20250317 01:19;10/SP32781;
D;529;436590;6;20250317 01:19;P;;;;;;
D;529;436590;6;20250317 01:19;V;;;;;;
B;529;436590;7;20250317 01:19;;10;33;OTTIWELL ST;GOULBURN;2580;;;20250129;20250304;370000;;R;RESIDENCE;22;;;0;AU868453;
C;529;436590;7;20250317 01:19;22/SP32781;
D;529;436590;7;20250317 01:19;P;;;;;;
D;529;436590;7;20250317 01:19;V;;;;;;
B;529;450682;8;20250317 01:19;;;38;RAILWAY PDE;TALLONG;2579;1941;M;20250217;20250310;260000;RU5;R;RESIDENCE;;GZC;;0;AU880377;
C;529;450682;8;20250317 01:19;4/1/8536;
D;529;450682;8;20250317 01:19;P;;;;;;
D;529;450682;8;20250317 01:19;V;;;;;;
B;529;450778;9;20250317 01:19;;;278;MULWAREE DR;TALLONG;2579;1.142;H;20250203;20250310;1090000;R5;R;RESIDENCE;;GCH;;0;AU880872;
C;529;450778;9;20250317 01:19;71/803043;
D;529;450778;9;20250317 01:19;P;;;;;;
D;529;450778;9;20250317 01:19;V;;;;;;
D;529;450778;9;20250317 01:19;V;;;;;;
B;529;448295;10;20250317 01:19;;;486;READERS RD;QUIALIGO;2580;40;H;20241205;20250305;1137000;RU2;R;RESIDENCE;;GFM;;0;AU870625;
C;529;448295;10;20250317 01:19;29/858601;
D;529;448295;10;20250317 01:19;P;;;;;;
D;529;448295;10;20250317 01:19;P;;;;;;
D;529;448295;10;20250317 01:19;V;;;;;;
D;529;448295;10;20250317 01:19;V;;;;;;
B;529;448883;11;20250317 01:19;;;;BRONTE CHURCH LANE;QUIALIGO;2580;6070;M;20240730;20240827;150000;RU2;R;RESIDENCE;;GFG;;0;AU364786;
C;529;448883;11;20250317 01:19;1, 2/724315;
D;529;448883;11;20250317 01:19;P;;;;;;
D;529;448883;11;20250317 01:19;P;;;;;;
