A;136;20010720 09:50;PDANN;
B;136;1328274;1;20010720 09:50;;;32;ABEL ST;GREENACRE;2190;;;20010410;20010529;252500;A;R;;;ZL;;;7701183;
C;136;1328274;1;20010720 09:50;118//13421;
D;136;1328274;1;20010720 09:50;P;;;;;;
D;136;1328274;1;20010720 09:50;P;;;;;;
D;136;1328274;1;20010720 09:50;V;;;;;;
B;136;1328292;2;20010720 09:50;;;9;ACACIA AVE;PUNCHBOWL;2196;;;20010417;20010530;220000;A;R;;;ZK;;;7695988;
C;136;1328292;2;20010720 09:50;D//312313;
D;136;1328292;2;20010720 09:50;P;;;;;;
D;136;1328292;2;20010720 09:50;V;;;;;;
D;136;1328292;2;20010720 09:50;V;;;;;;
B;136;1328492;3;20010720 09:50;;;19;ADELAIDE RD;PADSTOW;2211;613.4;M;20010331;20010523;305000;A;R;;;ZB;;;7664073;
C;136;1328492;3;20010720 09:50;C//380426;
D;136;1328492;3;20010720 09:50;P;;;;;;
D;136;1328492;3;20010720 09:50;V;;;;;;
B;136;1328621;4;20010720 09:50;;;46;ALAMEIN RD;REVESBY;2212;575.4;M;20010606;20010606;0;A;R;;;ZC;;;7701242;
C;136;1328621;4;20010720 09:50;231//27713;
D;136;1328621;4;20010720 09:50;P;;;;;;
B;136;1328621;5;20010720 09:50;;;46;ALAMEIN RD;REVESBY;2212;575.4;M;20010612;20010612;0;A;R;;;ZC;;;7701243;
C;136;1328621;5;20010720 09:50;231//27713;
D;136;1328621;5;20010720 09:50;P;;;;;;
D;136;1328621;5;20010720 09:50;P;;;;;;
D;136;1328621;5;20010720 09:50;V;;;;;;
B;136;1328717;6;20010720 09:50;;;39;ALAN ST;YAGOONA;2199;518.5;M;20010614;20010614;0;A;3;NULL;;ZR;;;7711782;
C;136;1328717;6;20010720 09:50;137//12782;
D;136;1328717;6;20010720 09:50;P;;;;;;
D;136;1328717;6;20010720 09:50;P;;;;;;
D;136;1328717;6;20010720 09:50;P;;;;;;
D;136;1328717;6;20010720 09:50;V;;;;;;
B;136;1328731;7;20010720 09:50;;;11;ALAN ST;YAGOONA;2199;518.5;M;20010504;20010504;0;A;R;;;ZR;;;7660217;
C;136;1328731;7;20010720 09:50;151//12782;
D;136;1328731;7;20010720 09:50;P;;;;;;
D;136;1328731;7;20010720 09:50;V;;;;;;
B;136;1328909;8;20010720 09:50;;;40;ALBURY ST;YAGOONA;2199;;;20010513;20010625;300000;A;R;;;ZR;;;7727120;
C;136;1328909;8;20010720 09:50;346//12782;
D;136;1328909;8;20010720 09:50;P;;;;;;
D;136;1328909;8;20010720 09:50;V;;;;;;
D;136;1328909;8;20010720 09:50;V;;;;;;
B;136;1329291;9;20010720 09:50;;;25;ALLUM ST;BANKSTOWN;2200;;;20010326;20010326;;A;3;;;ZW;ACI;;7492875;
C;136;1329291;9;20010720 09:50;13//7945;
D;136;1329291;9;20010720 09:50;P;;;;;;
