A;072;20020102 12:18;PTHIRLWELL;
B;072;554715;1;20020102 12:18;;;;QUARTZ ST;ADELONG;2729;1.907;H;19991027;19991124;110000;A;R;RESIDENCE;;DF;;;6437370;
C;072;554715;1;20020102 12:18;1//610485 1, 2, 3, 4, 5, 6, 7, 8, 9/23/758009;
D;072;554715;1;20020102 12:18;P;;;;;;
D;072;554715;1;20020102 12:18;P;;;;;;
D;072;554715;1;20020102 12:18;V;;;;;;
B;072;554742;2;20020102 12:18;;;44;SELWYN ST;ADELONG;2729;725;M;20011029;20011127;14500;A;V;VACANT LAND;;DB;;;8209740;
C;072;554742;2;20020102 12:18;1//263724;
D;072;554742;2;20020102 12:18;P;;;;;;
D;072;554742;2;20020102 12:18;V;;;;;;
B;072;555048;3;20020102 12:18;;;;PH BATLOW;TUMUT;2720;4319;M;20010629;20010629;22000;R;3;FARM;;TM;RV;;7877609;
C;072;555048;3;20020102 12:18;1//436461;
D;072;555048;3;20020102 12:18;P;;;;;;
D;072;555048;3;20020102 12:18;V;;;;;;
B;072;555056;4;20020102 12:18;;;;PH BATLOW;TUMUT;2720;13.02;H;20011022;20011116;115000;R;R;RESIDENCE;;RY;;;8202542;
C;072;555056;4;20020102 12:18;350//757214 11//851439;
D;072;555056;4;20020102 12:18;P;;;;;;
D;072;555056;4;20020102 12:18;P;;;;;;
D;072;555056;4;20020102 12:18;V;;;;;;
D;072;555056;4;20020102 12:18;V;;;;;;
B;072;555598;5;20020102 12:18;;;;TUMBARUMBA RD;BATLOW;2730;14.58;H;20010629;20010629;478000;A;3;LOT 1 AND OTHER;;DM;;;7877608;
C;072;555598;5;20020102 12:18;1//126420;
D;072;555598;5;20020102 12:18;P;;;;;;
D;072;555598;5;20020102 12:18;V;;;;;;
B;072;555714;6;20020102 12:18;;;98;FOLEYS RD;LACMALAC;2720;146.2;H;20010814;20010921;97500;R;V;VACANT LAND;;RW;RV;;8017441;
C;072;555714;6;20020102 12:18;7//111366 11, 130, 131, 146//750972 304//750991 Enclosure Permit 05561;
C;072;555714;6;20020102 12:18;2 LEASE OVER PROPERTY;
D;072;555714;6;20020102 12:18;P;;;;;;
D;072;555714;6;20020102 12:18;P;;;;;;
D;072;555714;6;20020102 12:18;V;;;;;;
B;072;555857;7;20020102 12:18;;;;BRUNGLE VILLAGE;BRUNGLE;2722;8089;M;20011102;20011130;6000;A;V;VACANT LAND;;DX;;;8178106;
C;072;555857;7;20020102 12:18;2, 7, 8, 9/3/758169;
D;072;555857;7;20020102 12:18;P;;;;;;
D;072;555857;7;20020102 12:18;V;;;;;;
B;072;555865;8;20020102 12:18;;;1376;BRUNGLE RD;BRUNGLE;2722;3.459;H;20010924;20010924;48000;A;R;RESIDENCE;;DX;ACI;;8025739;
C;072;555865;8;20020102 12:18;10, 5, 6, 9/11/758169 Permissive Occupancy 1971/8 LEASE OVER PROPERTY;
D;072;555865;8;20020102 12:18;P;;;;;;
D;072;555865;8;20020102 12:18;V;;;;;;
B;072;556170;9;20020102 12:18;;;;PH GILMORE DP'S;TUMUT;2720;7297;M;20010815;20011012;14000;R;V;VACANT LAND;;TC;RV;;8037710;
C;072;556170;9;20020102 12:18;A//431751;
D;072;556170;9;20020102 12:18;P;;;;;;
