A;123;20010822 12:28;CDIXON;
B;123;1264008;1;20010822 12:28;;;;ALBION ST;OBERON;2787;2.697;H;20010130;20010430;300000;R;3;FARM ;;CA;;;7604760;
C;123;1264008;1;20010822 12:28;10//809145;
D;123;1264008;1;20010822 12:28;P;;;;;;
D;123;1264008;1;20010822 12:28;P;;;;;;
D;123;1264008;1;20010822 12:28;V;;;;;;
D;123;1264008;1;20010822 12:28;V;;;;;;
B;123;1264076;2;20010822 12:28;;;;BELL ST;OBERON;2787;841;M;20010120;20010219;55000;Z;3;;;ZA;AC;;7463561;
C;123;1264076;2;20010822 12:28;51//219824;
D;123;1264076;2;20010822 12:28;P;;;;;;
D;123;1264076;2;20010822 12:28;P;;;;;;
D;123;1264076;2;20010822 12:28;V;;;;;;
B;123;1264089;3;20010822 12:28;;;25;BLENHEIM AVE;OBERON;2787;1619;M;20001221;20010201;112000;Z;3;RESIDENCE;;ZA;ABO;;7442828;
C;123;1264089;3;20010822 12:28;20//742195;
D;123;1264089;3;20010822 12:28;P;;;;;;
D;123;1264089;3;20010822 12:28;P;;;;;;
D;123;1264089;3;20010822 12:28;V;;;;;;
D;123;1264089;3;20010822 12:28;V;;;;;;
B;123;1264531;4;20010822 12:28;;;2;ENDEAVOUR ST;OBERON;2787;2439;M;20010508;20010525;230000;Z;3;FACTORY ;;ZF;;;7647340;
C;123;1264531;4;20010822 12:28;5//749692;
D;123;1264531;4;20010822 12:28;P;;;;;;
D;123;1264531;4;20010822 12:28;V;;;;;;
D;123;1264531;4;20010822 12:28;V;;;;;;
B;123;1264597;5;20010822 12:28;;;21;MUIRES RD;OBERON;2787;2.107;H;20001008;20001009;0;R;3;;;CA;;;7412463;
C;123;1264597;5;20010822 12:28;211//757068 Suburban Holding 36/6 POR 211 PH OBERON SH 36/6;
D;123;1264597;5;20010822 12:28;P;;;;;;
D;123;1264597;5;20010822 12:28;V;;;;;;
B;123;1264677;6;20010822 12:28;;;19;JENOLAN ST;OBERON;2787;556.4;M;20010322;20010503;85000;Z;R;;;ZA;;;7598193;
C;123;1264677;6;20010822 12:28;26//204198;
D;123;1264677;6;20010822 12:28;P;;;;;;
D;123;1264677;6;20010822 12:28;V;;;;;;
B;123;1264687;7;20010822 12:28;;;43;JENOLAN ST;OBERON;2787;1695;M;20010222;20010223;0;Z;3;;;ZA;;;7475150;
C;123;1264687;7;20010822 12:28;7/44/758808 LOT 7 SEC 44 VO 2989 FO 148;
D;123;1264687;7;20010822 12:28;P;;;;;;
D;123;1264687;7;20010822 12:28;P;;;;;;
D;123;1264687;7;20010822 12:28;V;;;;;;
B;123;1264814;8;20010822 12:28;;;90;OBERON ST;OBERON;2787;1100;M;20010320;20010424;260000;Z;R;;;ZU;;;7572564;
C;123;1264814;8;20010822 12:28;A//357639;
D;123;1264814;8;20010822 12:28;P;;;;;;
D;123;1264814;8;20010822 12:28;V;;;;;;
D;123;1264814;8;20010822 12:28;V;;;;;;
B;123;1264948;9;20010822 12:28;;;6;PRINCE ST;OBERON;2787;1682;M;20010222;20010223;0;Z;3;;;ZA;;;7475150;
C;123;1264948;9;20010822 12:28;3/44/758805;
D;123;1264948;9;20010822 12:28;P;;;;;;
D;123;1264948;9;20010822 12:28;P;;;;;;
D;123;1264948;9;20010822 12:28;V;;;;;;
B;123;1265007;10;20010822 12:28;;;;QUEEN ST;OBERON;2787;576;M;20001009;20001113;105000;Z;R;;;ZA;;;7290478;
C;123;1265007;10;20010822 12:28;23//856310;
D;123;1265007;10;20010822 12:28;P;;;;;;
D;123;1265007;10;20010822 12:28;V;;;;;;
B;123;1265030;11;20010822 12:28;;;5;RALEIGH ST;OBERON;2787;860;M;20010328;20010510;98000;Z;R;;;ZA;;;7619257;
C;123;1265030;11;20010822 12:28;6//667855;
D;123;1265030;11;20010822 12:28;P;;;;;;
D;123;1265030;11;20010822 12:28;V;;;;;;
B;123;1265383;12;20010822 12:28;;;44;FAIRVIEW DR;OBERON;2787;2.99;H;20010322;20010426;47500;R;V;;;CA;;;7589147;
C;123;1265383;12;20010822 12:28;78//805063;
D;123;1265383;12;20010822 12:28;P;;;;;;
D;123;1265383;12;20010822 12:28;P;;;;;;
