A;092;20020201 12:02;CDIXON;
B;092;949491;1;20020201 12:02;;38;96;ALBERT AVE;CHATSWOOD;2067;;;20011130;20020108;350175;;R;RESIDENCE;38;;;;8253993;
C;092;949491;1;20020201 12:02;38//9543;
D;092;949491;1;20020201 12:02;P;;;;;;
D;092;949491;1;20020201 12:02;P;;;;;;
D;092;949491;1;20020201 12:02;V;;;;;;
B;092;949608;2;20020201 12:02;;;12;ALBERT AVE;CHATSWOOD;2067;465.27;M;20011129;20020110;670000;A;R;RESIDENCE;;EV;;;8280756;
C;092;949608;2;20020201 12:02;1//918742;
D;092;949608;2;20020201 12:02;P;;;;;;
D;092;949608;2;20020201 12:02;P;;;;;;
D;092;949608;2;20020201 12:02;V;;;;;;
B;092;950019;3;20020201 12:02;;;2 A;ANN ST;WILLOUGHBY;2068;;;20011101;20011219;582000;A;R;RESIDENCE;;EA;;;8281221;
C;092;950019;3;20020201 12:02;1//203190;
D;092;950019;3;20020201 12:02;P;;;;;;
D;092;950019;3;20020201 12:02;P;;;;;;
D;092;950019;3;20020201 12:02;V;;;;;;
B;092;950100;4;20020201 12:02;;22;71;ARCHER ST;CHATSWOOD;2067;;;20011121;20011220;670000;;3;COMMERCIAL UN;22;;;;8231125;
C;092;950100;4;20020201 12:02;22//36156;
D;092;950100;4;20020201 12:02;P;;;;;;
D;092;950100;4;20020201 12:02;V;;;;;;
B;092;950100;5;20020201 12:02;;49;71;ARCHER ST;CHATSWOOD;2067;;;20011109;20011221;258000;;3;OFFICE UNIT;49;;;;8232380;
C;092;950100;5;20020201 12:02;49//SP 61574;
D;092;950100;5;20020201 12:02;P;;;;;;
D;092;950100;5;20020201 12:02;V;;;;;;
B;092;950341;6;20020201 12:02;;13;30;ARCHER ST;CHATSWOOD;2067;;;20011128;20020109;377000;;R;RESIDENCE;13;;;;8302983;
C;092;950341;6;20020201 12:02;13//3719;
D;092;950341;6;20020201 12:02;P;;;;;;
D;092;950341;6;20020201 12:02;V;;;;;;
B;092;950396;7;20020201 12:02;;;;CHURCH ARTARMON RD HOUSE NO: COR LOT;ARTARMON;2064;;;20011119;20020118;1551082;A;3;CHURCH PREMIS;;ET;;;8304767;
C;092;950396;7;20020201 12:02;1/D/4154;
D;092;950396;7;20020201 12:02;P;;;;;;
D;092;950396;7;20020201 12:02;V;;;;;;
B;092;951171;8;20020201 12:02;;;94;BAROONA RD;NORTHBRIDGE;2063;;;20011128;20020116;990000;A;R;RESIDENCE;;EN;;;8297405;
C;092;951171;8;20020201 12:02;53//8226;
D;092;951171;8;20020201 12:02;P;;;;;;
D;092;951171;8;20020201 12:02;P;;;;;;
D;092;951171;8;20020201 12:02;V;;;;;;
B;092;951285;9;20020201 12:02;;8;19;BARTON RD;ARTARMON;2064;;;20011115;20011220;339000;;R;RESIDENCE;8;;;;8255809;
C;092;951285;9;20020201 12:02;8//32005;
D;092;951285;9;20020201 12:02;P;;;;;;
D;092;951285;9;20020201 12:02;V;;;;;;
B;092;951324;10;20020201 12:02;;;64;BEACONSFIELD RD;CHATSWOOD;2067;1094;M;20011120;20011218;670000;A;R;RESIDENCE;;EY;;;8249824;
C;092;951324;10;20020201 12:02;4//229582;
D;092;951324;10;20020201 12:02;P;;;;;;
D;092;951324;10;20020201 12:02;P;;;;;;
D;092;951324;10;20020201 12:02;V;;;;;;
B;092;951431;11;20020201 12:02;;;7;BEACONSFIELD RD;CHATSWOOD;2067;;;20011103;20011207;655000;A;R;RESIDENCE;;EY;;;8277529;
C;092;951431;11;20020201 12:02;4//16881;
D;092;951431;11;20020201 12:02;P;;;;;;
D;092;951431;11;20020201 12:02;P;;;;;;
D;092;951431;11;20020201 12:02;V;;;;;;
D;092;951431;11;20020201 12:02;V;;;;;;
B;092;951633;12;20020201 12:02;;;8;BERESFORD AVE;CHATSWOOD;2067;;;20011211;20020115;960000;A;R;RESIDENCE;;EY;;;8285693;
C;092;951633;12;20020201 12:02;33//9272;
D;092;951633;12;20020201 12:02;P;;;;;;
D;092;951633;12;20020201 12:02;P;;;;;;
D;092;951633;12;20020201 12:02;V;;;;;;
B;092;951808;13;20020201 12:02;;;20;BLIGH ST;NORTHBRIDGE;2063;733.5;M;20011101;20011213;1100000;A;R;RESIDENCE;;EK;;;8259298;
C;092;951808;13;20020201 12:02;9//540773;
D;092;951808;13;20020201 12:02;P;;;;;;
D;092;951808;13;20020201 12:02;V;;;;;;
D;092;951808;13;20020201 12:02;V;;;;;;
