A;247;20020603 10:50;PTHIRLWELL;
B;247;2653826;1;20020603 10:50;;;;BOSTON ST;BOGGABRI;2382;3.071;H;20020314;20020410;21000;R;V;VACANT LAND;;RS;RV;;8536302;
C;247;2653826;1;20020603 10:50;2//133559;
D;247;2653826;1;20020603 10:50;P;;;;;;
D;247;2653826;1;20020603 10:50;P;;;;;;
D;247;2653826;1;20020603 10:50;V;;;;;;
B;247;2653917;2;20020603 10:50;;;;CAXTON ST;BOGGABRI;2382;615.3;M;20020306;20020417;85000;A;3;;;BR;AC;;8537773;
C;247;2653917;2;20020603 10:50;12//602726;
D;247;2653917;2;20020603 10:50;P;;;;;;
D;247;2653917;2;20020603 10:50;V;;;;;;
B;247;2654259;3;20020603 10:50;;;78;WALTON ST;BOGGABRI;2382;951;M;20020201;20020308;20000;R;R;RESIDENCE;;RS;RR;;8554411;
C;247;2654259;3;20020603 10:50;B//399434;
D;247;2654259;3;20020603 10:50;P;;;;;;
D;247;2654259;3;20020603 10:50;V;;;;;;
D;247;2654259;3;20020603 10:50;V;;;;;;
B;247;2654362;4;20020603 10:50;;;40;WEE WAA ST;BOGGABRI;2382;1011;M;20020308;20020328;70000;A;R;RESIDENCE;;BR;;;8530074;
C;247;2654362;4;20020603 10:50;51//601495;
D;247;2654362;4;20020603 10:50;P;;;;;;
D;247;2654362;4;20020603 10:50;P;;;;;;
D;247;2654362;4;20020603 10:50;V;;;;;;
B;247;2654752;5;20020603 10:50;;;;PH CAPP;NARRABRI;2390;465;H;20011203;20011214;25000;R;R;RESIDENCE;;YL;;;8574833;
C;247;2654752;5;20020603 10:50;34//757089;
D;247;2654752;5;20020603 10:50;P;;;;;;
D;247;2654752;5;20020603 10:50;P;;;;;;
D;247;2654752;5;20020603 10:50;V;;;;;;
B;247;2655253;6;20020603 10:50;;;;PH KILLARNEY;NARRABRI;2390;100;H;20020319;20020422;70000;R;V;VACANT LAND;;HF;;;8632260;
C;247;2655253;6;20020603 10:50;1023//855864;
D;247;2655253;6;20020603 10:50;P;;;;;;
D;247;2655253;6;20020603 10:50;P;;;;;;
D;247;2655253;6;20020603 10:50;V;;;;;;
B;247;2655254;7;20020603 10:50;;;;"REDDAN VALLEY";NARRABRI;2390;100;H;20020322;20020507;70000;R;V;VACANT LAND;;HF;;;8597719;
C;247;2655254;7;20020603 10:50;1024//855864;
D;247;2655254;7;20020603 10:50;P;;;;;;
D;247;2655254;7;20020603 10:50;P;;;;;;
D;247;2655254;7;20020603 10:50;V;;;;;;
B;247;2655305;8;20020603 10:50;;;;PH LONG POINT;NARRABRI;2390;13.41;H;20001211;20001211;2400000;R;3;;;BF;;;7406936;
C;247;2655305;8;20020603 10:50;;
D;247;2655305;8;20020603 10:50;P;;;;;;
D;247;2655305;8;20020603 10:50;V;;;;;;
B;247;2655959;9;20020603 10:50;;;;DANGAR ST;PILLIGA;2388;2023;M;20020417;20020417;2000;Z;R;RESIDENCE;;ZP;;;8571349;
C;247;2655959;9;20020603 10:50;1/11/758844;
D;247;2655959;9;20020603 10:50;P;;;;;;
D;247;2655959;9;20020603 10:50;P;;;;;;
D;247;2655959;9;20020603 10:50;V;;;;;;
B;247;2656186;10;20020603 10:50;;;;PH TIPPEREENA;NARRABRI;2390;4.856;H;20020426;20020510;49000;R;V;VACANT LAND;;RR;;;8597080;
C;247;2656186;10;20020603 10:50;1//1007232;
D;247;2656186;10;20020603 10:50;P;;;;;;
D;247;2656186;10;20020603 10:50;P;;;;;;
D;247;2656186;10;20020603 10:50;V;;;;;;
B;247;2656191;11;20020603 10:50;;;;PH TIPPEREENA;NARRABRI;2390;2;H;20020318;20020429;30000;R;V;VACANT LAND;;RR;;;8567439;
C;247;2656191;11;20020603 10:50;6//1007232;
D;247;2656191;11;20020603 10:50;P;;;;;;
D;247;2656191;11;20020603 10:50;P;;;;;;
D;247;2656191;11;20020603 10:50;V;;;;;;
B;247;2656471;12;20020603 10:50;;;;PH WAUGAN;NARRABRI;2390;251.1;H;20020325;20020419;142715;R;3;RURAL;;BF;RG;;8552964;
C;247;2656471;12;20020603 10:50;11//753962;
D;247;2656471;12;20020603 10:50;P;;;;;;
D;247;2656471;12;20020603 10:50;V;;;;;;
B;247;2656494;13;20020603 10:50;;;;PH WEAN;NARRABRI;2390;499.6;H;20020116;20020328;432705;R;3;FARM;;MF;;;8551677;
C;247;2656494;13;20020603 10:50;PT 1//219158;
D;247;2656494;13;20020603 10:50;P;;;;;;
D;247;2656494;13;20020603 10:50;P;;;;;;
D;247;2656494;13;20020603 10:50;V;;;;;;
B;247;2656796;14;20020603 10:50;;;;BOUNDARY ST;WEE WAA;2388;1271;M;20020506;20020517;33500;A;V;VACANT LAND;;AW;;;8628324;
C;247;2656796;14;20020603 10:50;53//882775;
