A;053;20020102 12:53;PTHIRLWELL;
B;053;510536;1;20020102 12:53;;;;PH BLACKWOOD;CONARGO;2710;134.2;H;20010921;20011011;200000;R;3;FARM;;RW;;;8193245;
C;053;510536;1;20020102 12:53;1//235262;
D;053;510536;1;20020102 12:53;P;;;;;;
D;053;510536;1;20020102 12:53;P;;;;;;
D;053;510536;1;20020102 12:53;V;;;;;;
B;053;510752;2;20020102 12:53;;;;PH NARDOO;CONARGO;2710;1162;H;19991110;19991215;258570;R;3;FARM;;RG;;;6438087;
C;053;510752;2;20020102 12:53;B//23356 105, 106, 107, 112, PT 12, 15, 21, 22, 23, PT 70, 88, 89, 90,;
C;053;510752;2;20020102 12:53; PT 91, PT 95, 96//756304 Road Permit 1957/6 Road Permit 1969/3 LEASE ;
C;053;510752;2;20020102 12:53;OVER PROPERTY LEASE OVER PROPERTY;
D;053;510752;2;20020102 12:53;P;;;;;;
D;053;510752;2;20020102 12:53;V;;;;;;
B;053;510819;3;20020102 12:53;;;;PH NARRAMA;CONARGO;2710;233.2;H;20011017;20011102;340000;R;3;FARM;;RW;;;8192667;
C;053;510819;3;20020102 12:53;1//846123;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;P;;;;;;
D;053;510819;3;20020102 12:53;V;;;;;;
B;053;511165;4;20020102 12:53;;;;PH WOLLAMAI;FINLEY;2713;221.8;H;20010913;20011012;1664800;R;3;FARM;;RW;;;8211037;
C;053;511165;4;20020102 12:53;22//883979;
D;053;511165;4;20020102 12:53;P;;;;;;
D;053;511165;4;20020102 12:53;V;;;;;;
Z;27;4;6;15;
