A;RTSALEDATA;097;20250106 01:06;VALNET;
B;097;1010602;1;20250106 01:06;;;12;DAMPIER ST;CONGO;2537;809.2;M;20241226;20241227;525000;R2;R;RESIDENCE;;ERN;;0;AU722987;
C;097;1010602;1;20250106 01:06;2/602056;
D;097;1010602;1;20250106 01:06;P;;;;;;
D;097;1010602;1;20250106 01:06;P;;;;;;
D;097;1010602;1;20250106 01:06;P;;;;;;
D;097;1010602;1;20250106 01:06;V;;;;;;
B;097;1006774;2;20250106 01:06;;;6;DALE PL;ROSEDALE;2536;581.7;M;20241217;20241223;253750;C4;R;RESIDENCE;;ECA;;35;AU717701;
C;097;1006774;2;20250106 01:06;46/32177;
D;097;1006774;2;20250106 01:06;P;;;;;;
D;097;1006774;2;20250106 01:06;P;;;;;;
D;097;1006774;2;20250106 01:06;V;;;;;;
D;097;1006774;2;20250106 01:06;V;;;;;;
D;097;1006774;2;20250106 01:06;V;;;;;;
Z;15;2;2;9;
