A;112;20030516 10:26;PDANN;
B;112;1220181;1;20030516 10:26;;;;TUCKLAN ST;DUNEDOO;2844;1011.2;M;20030401;20030417;30000;Z;R;RESIDENCE;;AF;AC;;9563831;
C;112;1220181;1;20030516 10:26;32//840710;
D;112;1220181;1;20030516 10:26;P;;;;;;
D;112;1220181;1;20030516 10:26;V;;;;;;
B;112;1220873;2;20030516 10:26;;;16;MCLEAN ST;COOLAH;2843;3541;M;20030121;20030303;125000;Z;R;RESIDENCE;;AB;;;9566177;
C;112;1220873;2;20030516 10:26;8, 9/5/758276;
D;112;1220873;2;20030516 10:26;P;;;;;;
D;112;1220873;2;20030516 10:26;P;;;;;;
D;112;1220873;2;20030516 10:26;V;;;;;;
D;112;1220873;2;20030516 10:26;V;;;;;;
B;112;1220968;3;20030516 10:26;;;17;OBAN ST;COOLAH;2843;1309;M;20030311;20030411;70000;Z;R;RESIDENCE;;AB;AC;;9554456;
C;112;1220968;3;20030516 10:26;4/3/5829;
D;112;1220968;3;20030516 10:26;P;;;;;;
D;112;1220968;3;20030516 10:26;P;;;;;;
D;112;1220968;3;20030516 10:26;V;;;;;;
B;112;1220983;4;20030516 10:26;;;39;QUEENSBOROUGH ST;COOLAH;2843;1.093;H;20030205;20030313;48500;Z;R;RESIDENCE;;AD;RR;;9487114;
C;112;1220983;4;20030516 10:26;9, 10//754966;
D;112;1220983;4;20030516 10:26;P;;;;;;
D;112;1220983;4;20030516 10:26;V;;;;;;
B;112;1221069;5;20030516 10:26;;;;PH DAPPER;COOLAH;2843;41.48;H;20021120;20030228;70000;R;V;VACANT LAND;;RE;RV;;9418217;
C;112;1221069;5;20030516 10:26;1//249194;
D;112;1221069;5;20030516 10:26;P;;;;;;
D;112;1221069;5;20030516 10:26;V;;;;;;
B;112;1221185;6;20030516 10:26;;;;ABBOTT ST;MENDOORAN;2842;1264.6;M;20030326;20030415;80000;Z;R;RESIDENCE;;AJ;AC;;9548666;
C;112;1221185;6;20030516 10:26;11/21/758668;
D;112;1221185;6;20030516 10:26;P;;;;;;
D;112;1221185;6;20030516 10:26;V;;;;;;
B;112;1221333;7;20030516 10:26;;;;MARCHANT ST;MENDOORAN;2842;750;M;20030206;20030415;27500;Z;R;RESIDENCE;;AJ;;;9565171;
C;112;1221333;7;20030516 10:26;42//855644;
D;112;1221333;7;20030516 10:26;P;;;;;;
D;112;1221333;7;20030516 10:26;P;;;;;;
D;112;1221333;7;20030516 10:26;V;;;;;;
D;112;1221333;7;20030516 10:26;V;;;;;;
B;112;1221334;8;20030516 10:26;;;;MARCHANT ST;MENDOORAN;2842;642;M;20030206;20030415;27500;Z;R;RESIDENCE;;AJ;;;9565170;
C;112;1221334;8;20030516 10:26;41//855644;
D;112;1221334;8;20030516 10:26;P;;;;;;
D;112;1221334;8;20030516 10:26;P;;;;;;
D;112;1221334;8;20030516 10:26;V;;;;;;
D;112;1221334;8;20030516 10:26;V;;;;;;
B;112;1221335;9;20030516 10:26;;;;MARCHANT ST;MENDOORAN;2842;642;M;20030206;20030415;27500;Z;R;RESIDENCE;;AJ;;;9565169;
C;112;1221335;9;20030516 10:26;40//855644;
D;112;1221335;9;20030516 10:26;P;;;;;;
D;112;1221335;9;20030516 10:26;P;;;;;;
D;112;1221335;9;20030516 10:26;V;;;;;;
D;112;1221335;9;20030516 10:26;V;;;;;;
B;112;1221336;10;20030516 10:26;;;;MARCHANT ST;MENDOORAN;2842;1018;M;20030206;20030415;27500;Z;R;RESIDENCE;;AJ;;;9565172;
C;112;1221336;10;20030516 10:26;3/26/758668;
D;112;1221336;10;20030516 10:26;P;;;;;;
D;112;1221336;10;20030516 10:26;P;;;;;;
D;112;1221336;10;20030516 10:26;V;;;;;;
D;112;1221336;10;20030516 10:26;V;;;;;;
B;112;1221351;11;20030516 10:26;;;;NAPIER ST;MENDOORAN;2842;1265;M;20030109;20030221;7000;Z;R;RESIDENCE;;AJ;AC;;9423642;
C;112;1221351;11;20030516 10:26;6/15/758668;
D;112;1221351;11;20030516 10:26;P;;;;;;
B;112;1221920;12;20030516 10:26;;;;PH UARBRY;COOLAH;2843;103.7;H;20021202;20030113;270000;R;R;RESIDENCE;;RF;RR;;9459009;
C;112;1221920;12;20030516 10:26;1//631136 107//750772;
D;112;1221920;12;20030516 10:26;P;;;;;;
D;112;1221920;12;20030516 10:26;P;;;;;;
D;112;1221920;12;20030516 10:26;V;;;;;;
B;112;2986285;13;20030516 10:26;;;;NARRANVALE, NARANGARIE ROADD;COOLAH;2843;751.66;H;20021218;20030319;190000;;3;FARM;;;;;9488623;
C;112;2986285;13;20030516 10:26;1201//1050028;
D;112;2986285;13;20030516 10:26;P;;;;;;
D;112;2986285;13;20030516 10:26;P;;;;;;
D;112;2986285;13;20030516 10:26;V;;;;;;
