A;221;20011109 15:14;CDIXON;
B;221;2431726;1;20011109 15:14;;6;10;ADDLESTONE RD;MERRYLANDS;2160;;;20010724;20010906;284000;;3;TOWN HOUSE;6;;;;7936098;
C;221;2431726;1;20011109 15:14;6//SP 62311;
D;221;2431726;1;20011109 15:14;P;;;;;;
D;221;2431726;1;20011109 15:14;P;;;;;;
D;221;2431726;1;20011109 15:14;V;;;;;;
D;221;2431726;1;20011109 15:14;V;;;;;;
B;221;2432120;2;20011109 15:14;;;27;ALLISON RD;GUILDFORD;2161;485.3;M;20010621;20010817;245000;A;R;RESIDENCE;;AR;;;7909828;
C;221;2432120;2;20011109 15:14;1//999279;
D;221;2432120;2;20011109 15:14;P;;;;;;
D;221;2432120;2;20011109 15:14;V;;;;;;
D;221;2432120;2;20011109 15:14;V;;;;;;
B;221;2432356;3;20011109 15:14;;9;15;AMOS PL;MAYS HILL;2145;;;20010728;20010910;290000;;R;RESIDENCE;9;;;;7944567;
C;221;2432356;3;20011109 15:14;9//SP 59070;
D;221;2432356;3;20011109 15:14;P;;;;;;
D;221;2432356;3;20011109 15:14;P;;;;;;
D;221;2432356;3;20011109 15:14;V;;;;;;
D;221;2432356;3;20011109 15:14;V;;;;;;
B;221;2432356;4;20011109 15:14;;13;15;AMOS PL;MAYS HILL;2145;;;20010804;20010920;285000;;R;RESIDENCE;13;;;;7971748;
C;221;2432356;4;20011109 15:14;13//SP 59070;
D;221;2432356;4;20011109 15:14;P;;;;;;
D;221;2432356;4;20011109 15:14;V;;;;;;
B;221;2432457;5;20011109 15:14;;;11;ANDERSON ST;WESTMEAD;2145;;;20010714;20010910;477000;A;R;RESIDENCE;;AW;;;7941283;
C;221;2432457;5;20011109 15:14;97//15158;
D;221;2432457;5;20011109 15:14;P;;;;;;
D;221;2432457;5;20011109 15:14;V;;;;;;
B;221;2432551;6;20011109 15:14;;;27;ARNETT ST;WENTWORTHVILLE;2145;682.9;M;20010803;20010920;385000;A;R;RESIDENCE;;AW;;;7960995;
C;221;2432551;6;20011109 15:14;18//27080;
D;221;2432551;6;20011109 15:14;P;;;;;;
D;221;2432551;6;20011109 15:14;P;;;;;;
D;221;2432551;6;20011109 15:14;V;;;;;;
D;221;2432551;6;20011109 15:14;V;;;;;;
B;221;2432839;7;20011109 15:14;;;45;AZALEA ST;GREYSTANES;2145;562.8;M;20010421;20010524;251000;A;R;RESIDENCE;;AC;;;7926745;
C;221;2432839;7;20011109 15:14;167//234437;
D;221;2432839;7;20011109 15:14;P;;;;;;
