A;139;20011109 13:04;CDIXON;
B;139;1447783;1;20011109 13:04;;;26;ALTON AVE;CONCORD;2137;1144;M;20010728;20010910;937000;A;R;RESIDENCE;;ES;;;7970520;
C;139;1447783;1;20011109 13:04;5//300130;
D;139;1447783;1;20011109 13:04;P;;;;;;
D;139;1447783;1;20011109 13:04;V;;;;;;
D;139;1447783;1;20011109 13:04;V;;;;;;
B;139;1447873;2;20011109 13:04;;;38;ARCHER ST;CONCORD;2137;;;20010724;20010828;530000;A;R;RESIDENCE;;EK;;;7961058;
C;139;1447873;2;20011109 13:04;232//7564;
D;139;1447873;2;20011109 13:04;P;;;;;;
D;139;1447873;2;20011109 13:04;V;;;;;;
D;139;1447873;2;20011109 13:04;V;;;;;;
B;139;1447973;3;20011109 13:04;;;17;BANGALLA RD;CONCORD WEST;2138;;;20010731;20010911;590000;A;R;RESIDENCE;;EC;;;7951343;
C;139;1447973;3;20011109 13:04;41//8733;
D;139;1447973;3;20011109 13:04;P;;;;;;
D;139;1447973;3;20011109 13:04;P;;;;;;
D;139;1447973;3;20011109 13:04;V;;;;;;
B;139;1448445;4;20011109 13:04;;;2;BREWER ST;CONCORD;2137;486.9;M;20010805;20010914;570000;A;R;RESIDENCE;;EK;;;7963519;
C;139;1448445;4;20011109 13:04;5//17639;
D;139;1448445;4;20011109 13:04;P;;;;;;
D;139;1448445;4;20011109 13:04;P;;;;;;
D;139;1448445;4;20011109 13:04;V;;;;;;
D;139;1448445;4;20011109 13:04;V;;;;;;
B;139;1448554;5;20011109 13:04;;;12;BRUNSWICK AVE;CONCORD WEST;2138;146.7;M;20010730;20010829;390000;A;R;RESIDENCE;;ES;;;7950048;
C;139;1448554;5;20011109 13:04;65//270137;
D;139;1448554;5;20011109 13:04;P;;;;;;
D;139;1448554;5;20011109 13:04;V;;;;;;
B;139;1448559;6;20011109 13:04;;;2;BRUNSWICK AVE;CONCORD WEST;2138;145.8;M;20010704;20010829;408000;A;R;RESIDENCE;;ES;;;7910192;
C;139;1448559;6;20011109 13:04;70//270137;
D;139;1448559;6;20011109 13:04;P;;;;;;
D;139;1448559;6;20011109 13:04;P;;;;;;
D;139;1448559;6;20011109 13:04;V;;;;;;
D;139;1448559;6;20011109 13:04;V;;;;;;
B;139;1448605;7;20011109 13:04;;;13;BURKE ST;CONCORD WEST;2138;;;20010702;20010824;645000;A;R;RESIDENCE;;EC;;;7964015;
C;139;1448605;7;20011109 13:04;11//7440;
D;139;1448605;7;20011109 13:04;P;;;;;;
D;139;1448605;7;20011109 13:04;P;;;;;;
D;139;1448605;7;20011109 13:04;V;;;;;;
D;139;1448605;7;20011109 13:04;V;;;;;;
D;139;1448605;7;20011109 13:04;V;;;;;;
B;139;1448883;8;20011109 13:04;;;;BURWOOD RD;CONCORD;2137;296.6;M;20010629;20010803;505000;A;R;RESIDENCE;;ED;;;7923328;
C;139;1448883;8;20011109 13:04;9//270135;
D;139;1448883;8;20011109 13:04;P;;;;;;
D;139;1448883;8;20011109 13:04;P;;;;;;
D;139;1448883;8;20011109 13:04;V;;;;;;
B;139;1448907;9;20011109 13:04;;10;247 B;BURWOOD RD;CONCORD;2137;;;20010730;20010910;387500;;R;RESIDENCE;10;;;;7941563;
C;139;1448907;9;20011109 13:04;10//SP 50664;
D;139;1448907;9;20011109 13:04;P;;;;;;
D;139;1448907;9;20011109 13:04;P;;;;;;
D;139;1448907;9;20011109 13:04;V;;;;;;
B;139;1448935;10;20011109 13:04;;12;247 D;BURWOOD RD;CONCORD;2137;;;20010807;20010918;415000;;R;RESIDENCE;12;;;;7957773;
C;139;1448935;10;20011109 13:04;12//SP 47898;
D;139;1448935;10;20011109 13:04;P;;;;;;
D;139;1448935;10;20011109 13:04;P;;;;;;
D;139;1448935;10;20011109 13:04;V;;;;;;
B;139;1449082;11;20011109 13:04;;6;247 R;BURWOOD RD;CONCORD;2137;;;20010526;20010831;802000;;R;RESIDENCE;6;;;;7920638;
C;139;1449082;11;20011109 13:04;6//SP 51585;
D;139;1449082;11;20011109 13:04;P;;;;;;
D;139;1449082;11;20011109 13:04;P;;;;;;
D;139;1449082;11;20011109 13:04;V;;;;;;
D;139;1449082;11;20011109 13:04;V;;;;;;
B;139;1449187;12;20011109 13:04;"MIDDLETON TERRACE";4;164 A;BURWOOD RD;CONCORD;2137;;;20010705;20010824;480000;;R;RESIDENCE;4;;;;7905919;
C;139;1449187;12;20011109 13:04;4//SP 46634;
D;139;1449187;12;20011109 13:04;P;;;;;;
D;139;1449187;12;20011109 13:04;V;;;;;;
B;139;1449926;13;20011109 13:04;;;22;CHARLTON DR;LIBERTY GROVE;2138;148.6;M;20010801;20010905;410000;A;R;RESIDENCE;;ES;;;7956335;
C;139;1449926;13;20011109 13:04;321//270137;
D;139;1449926;13;20011109 13:04;P;;;;;;
D;139;1449926;13;20011109 13:04;P;;;;;;
D;139;1449926;13;20011109 13:04;V;;;;;;
B;139;1449929;14;20011109 13:04;;;28;CHARLTON DR;LIBERTY GROVE;2138;167;M;20010606;20010815;395000;A;R;RESIDENCE;;ES;;;7911431;
C;139;1449929;14;20011109 13:04;324//270137;
D;139;1449929;14;20011109 13:04;P;;;;;;
D;139;1449929;14;20011109 13:04;P;;;;;;
