A;171;20020603 10:42;PTHIRLWELL;
B;171;1803484;1;20020603 10:42;'FAIRWAY VIEWS';14;4;ADVOCATE PL;BANORA POINT;2486;;;20020409;20020509;170000;;R;RESIDENCE;14;;;;8635840;
C;171;1803484;1;20020603 10:42;14//SP 49377;
D;171;1803484;1;20020603 10:42;P;;;;;;
D;171;1803484;1;20020603 10:42;P;;;;;;
D;171;1803484;1;20020603 10:42;V;;;;;;
B;171;1803484;2;20020603 10:42;'FAIRWAY VIEWS';16;4;ADVOCATE PL;BANORA POINT;2486;;;20020403;20020510;160000;;R;RESIDENCE;16;;;;8627727;
C;171;1803484;2;20020603 10:42;16//SP 49377;
D;171;1803484;2;20020603 10:42;P;;;;;;
D;171;1803484;2;20020603 10:42;V;;;;;;
D;171;1803484;2;20020603 10:42;V;;;;;;
B;171;1803515;3;20020603 10:42;;12;3;ADVOCATE PL;BANORA POINT;2486;;;20020328;20020509;184000;;R;RESIDENCE;12;;;;8593100;
C;171;1803515;3;20020603 10:42;12//SP 49631;
D;171;1803515;3;20020603 10:42;P;;;;;;
D;171;1803515;3;20020603 10:42;P;;;;;;
D;171;1803515;3;20020603 10:42;V;;;;;;
B;171;1803693;4;20020603 10:42;;2;27;ALEXANDER CT;TWEED HEADS SOUTH;2486;;;20020305;20020412;173500;;R;RESIDENCE;2;;;;8597486;
C;171;1803693;4;20020603 10:42;2//SP 47261;
D;171;1803693;4;20020603 10:42;P;;;;;;
D;171;1803693;4;20020603 10:42;P;;;;;;
D;171;1803693;4;20020603 10:42;V;;;;;;
B;171;1803743;5;20020603 10:42;;;9;ALLAMANDA AVE;BANORA POINT;2486;626;M;20020328;20020501;380000;A;R;RESIDENCE;;HL;AC;;8594892;
C;171;1803743;5;20020603 10:42;29//242802;
D;171;1803743;5;20020603 10:42;P;;;;;;
D;171;1803743;5;20020603 10:42;P;;;;;;
D;171;1803743;5;20020603 10:42;V;;;;;;
D;171;1803743;5;20020603 10:42;V;;;;;;
B;171;1803765;6;20020603 10:42;;1;6;ALPINA PL;BANORA POINT;2486;;;20020419;20020517;154500;;R;RESIDENCE;1;;;;8625469;
C;171;1803765;6;20020603 10:42;1//SP 47214;
D;171;1803765;6;20020603 10:42;P;;;;;;
D;171;1803765;6;20020603 10:42;V;;;;;;
D;171;1803765;6;20020603 10:42;V;;;;;;
B;171;1803817;7;20020603 10:42;;2;6;ALVA ST;TWEED HEADS;2485;;;20020211;20020228;300000;;3;UNITS;2;;;;8586286;
C;171;1803817;7;20020603 10:42;2//15546;
D;171;1803817;7;20020603 10:42;P;;;;;;
D;171;1803817;7;20020603 10:42;V;;;;;;
D;171;1803817;7;20020603 10:42;V;;;;;;
B;171;1803817;8;20020603 10:42;;1;6;ALVA ST;TWEED HEADS;2485;;;20020211;20020228;300000;;3;UNITS;1;;;;8586286;
C;171;1803817;8;20020603 10:42;1//15546;
D;171;1803817;8;20020603 10:42;P;;;;;;
D;171;1803817;8;20020603 10:42;V;;;;;;
D;171;1803817;8;20020603 10:42;V;;;;;;
B;171;1803853;9;20020603 10:42;GRANDVIEW MEWS;7;22;AMAROO DR;BANORA POINT;2486;;;20020426;20020510;123000;;R;RESIDENCE;7;;;;8602611;
C;171;1803853;9;20020603 10:42;7//35377;
D;171;1803853;9;20020603 10:42;P;;;;;;
D;171;1803853;9;20020603 10:42;V;;;;;;
B;171;1804267;10;20020603 10:42;;;8;ASH DR;BANORA POINT;2486;654;M;20020214;20020321;175000;A;R;RESIDENCE;;HQ;AC;;8591407;
C;171;1804267;10;20020603 10:42;55//801668;
D;171;1804267;10;20020603 10:42;P;;;;;;
D;171;1804267;10;20020603 10:42;V;;;;;;
D;171;1804267;10;20020603 10:42;V;;;;;;
B;171;1804469;11;20020603 10:42;;;78;AVONDALE DR;BANORA POINT;2486;630.8;M;20020410;20020424;230000;A;R;RESIDENCE;;HR;AC;;8632184;
C;171;1804469;11;20020603 10:42;809//856271;
D;171;1804469;11;20020603 10:42;P;;;;;;
D;171;1804469;11;20020603 10:42;P;;;;;;
D;171;1804469;11;20020603 10:42;V;;;;;;
D;171;1804469;11;20020603 10:42;V;;;;;;
B;171;1804518;12;20020603 10:42;;2;5;AZALEA CT;BANORA POINT;2486;;;20020328;20020516;155000;;3;UNIT;2;;;;8625236;
C;171;1804518;12;20020603 10:42;2//44101;
D;171;1804518;12;20020603 10:42;P;;;;;;
D;171;1804518;12;20020603 10:42;V;;;;;;
D;171;1804518;12;20020603 10:42;V;;;;;;
B;171;1804539;13;20020603 10:42;;;;BACK CREEK RD;BACK CREEK;2484;116.5;H;20020416;20020516;515000;R;3;FARM;;TA;RF;;8630672;
C;171;1804539;13;20020603 10:42;34//755748;
D;171;1804539;13;20020603 10:42;P;;;;;;
D;171;1804539;13;20020603 10:42;P;;;;;;
D;171;1804539;13;20020603 10:42;V;;;;;;
D;171;1804539;13;20020603 10:42;V;;;;;;
B;171;1804548;14;20020603 10:42;;;5;BAGOO AVE;MURWILLUMBAH;2484;613.4;M;20020429;20020510;148000;A;R;RESIDENCE;;LR;AC;;8599418;
C;171;1804548;14;20020603 10:42;10//511203;
D;171;1804548;14;20020603 10:42;P;;;;;;
D;171;1804548;14;20020603 10:42;P;;;;;;
D;171;1804548;14;20020603 10:42;V;;;;;;
D;171;1804548;14;20020603 10:42;V;;;;;;
B;171;1804558;15;20020603 10:42;;;7;BAILEY ST;TWEED HEADS WEST;2485;608;M;20020402;20020503;66000;A;R;RESIDENCE;;NJ;AC;;8617947;
C;171;1804558;15;20020603 10:42;1//1017105;
D;171;1804558;15;20020603 10:42;P;;;;;;
D;171;1804558;15;20020603 10:42;V;;;;;;
B;171;1804558;16;20020603 10:42;;;7;BAILEY ST;TWEED HEADS WEST;2485;608;M;20020402;20020503;235000;A;R;RESIDENCE;;NJ;AC;;8617948;
C;171;1804558;16;20020603 10:42;1//1017105;
D;171;1804558;16;20020603 10:42;P;;;;;;
D;171;1804558;16;20020603 10:42;P;;;;;;
D;171;1804558;16;20020603 10:42;V;;;;;;
B;171;1804583;17;20020603 10:42;;;21;BAKER ST;MURWILLUMBAH;2484;891.6;M;20020306;20020408;108000;A;R;RESIDENCE;;JM;AC;;8514554;
C;171;1804583;17;20020603 10:42;37//35585;
D;171;1804583;17;20020603 10:42;P;;;;;;
D;171;1804583;17;20020603 10:42;V;;;;;;
D;171;1804583;17;20020603 10:42;V;;;;;;
B;171;1805056;18;20020603 10:42;;;61;BANORA BVD;BANORA POINT;2486;1040;M;20020204;20020501;206000;A;R;RESIDENCE;;HM;AC;;8587977;
C;171;1805056;18;20020603 10:42;488//788212;
D;171;1805056;18;20020603 10:42;P;;;;;;
D;171;1805056;18;20020603 10:42;V;;;;;;
D;171;1805056;18;20020603 10:42;V;;;;;;
B;171;1805140;19;20020603 10:42;;;20;BARNBY ST;MURWILLUMBAH;2484;562.8;M;20020319;20020422;120000;A;R;RESIDENCE;;JM;AC;;8553848;
C;171;1805140;19;20020603 10:42;28//25665;
D;171;1805140;19;20020603 10:42;P;;;;;;
D;171;1805140;19;20020603 10:42;V;;;;;;
B;171;1805235;20;20020603 10:42;;6;3;BARRETT ST;TWEED HEADS WEST;2485;;;20020304;20020328;115000;;R;RESIDENCE;6;;;;8596484;
C;171;1805235;20;20020603 10:42;6//SP 51184;
D;171;1805235;20;20020603 10:42;P;;;;;;
D;171;1805235;20;20020603 10:42;P;;;;;;
D;171;1805235;20;20020603 10:42;V;;;;;;
B;171;1805235;21;20020603 10:42;;12;3;BARRETT ST;TWEED HEADS WEST;2485;;;20020312;20020412;112000;;R;RESIDENCE;12;;;;8558705;
C;171;1805235;21;20020603 10:42;12//SP 51184;
D;171;1805235;21;20020603 10:42;P;;;;;;
D;171;1805235;21;20020603 10:42;P;;;;;;
D;171;1805235;21;20020603 10:42;V;;;;;;
B;171;1805324;22;20020603 10:42;;;36;BAWDEN ST;TUMBULGUM;2490;1315.2;M;20020422;20020508;197000;A;R;RESIDENCE;;MA;AC;;8601842;
C;171;1805324;22;20020603 10:42;7, 8/6/1223;
D;171;1805324;22;20020603 10:42;P;;;;;;
D;171;1805324;22;20020603 10:42;P;;;;;;
D;171;1805324;22;20020603 10:42;V;;;;;;
B;171;1805652;23;20020603 10:42;;;;BELLBIRD DR;KINGSCLIFF;2487;450;M;20011101;20011213;233000;A;R;RESIDENCE;;JA;AC;;8264378;
C;171;1805652;23;20020603 10:42;62//879148;
D;171;1805652;23;20020603 10:42;P;;;;;;
D;171;1805652;23;20020603 10:42;V;;;;;;
D;171;1805652;23;20020603 10:42;V;;;;;;
B;171;1805678;24;20020603 10:42;;;13;BELLEVUE AVE;BRAY PARK;2484;566.5;M;20020426;20020509;187500;A;R;RESIDENCE;;LR;AC;;8586557;
C;171;1805678;24;20020603 10:42;3//814037;
D;171;1805678;24;20020603 10:42;P;;;;;;
D;171;1805678;24;20020603 10:42;P;;;;;;
D;171;1805678;24;20020603 10:42;V;;;;;;
B;171;1805736;25;20020603 10:42;;;7;BENSON ST;PIGGABEEN;2486;703;M;20010410;20020510;89000;A;V;VACANT LAND;;NE;AV;;8629497;
C;171;1805736;25;20020603 10:42;1//863486;
D;171;1805736;25;20020603 10:42;P;;;;;;
D;171;1805736;25;20020603 10:42;P;;;;;;
D;171;1805736;25;20020603 10:42;V;;;;;;
B;171;1805748;26;20020603 10:42;;;32;BENSON ST;TWEED HEADS WEST;2485;710.5;M;20020319;20020416;79000;A;V;VACANT LAND;;NE;AV;;8578935;
C;171;1805748;26;20020603 10:42;28//1001516;
D;171;1805748;26;20020603 10:42;P;;;;;;
D;171;1805748;26;20020603 10:42;V;;;;;;
B;171;1805940;27;20020603 10:42;;;31;BIMBADEEN AVE;BANORA POINT;2486;856.8;M;20020322;20020424;300000;A;R;RESIDENCE;;LE;AC;;8590211;
C;171;1805940;27;20020603 10:42;4//255413;
D;171;1805940;27;20020603 10:42;P;;;;;;
D;171;1805940;27;20020603 10:42;P;;;;;;
D;171;1805940;27;20020603 10:42;V;;;;;;
D;171;1805940;27;20020603 10:42;V;;;;;;
B;171;1806172;28;20020603 10:42;;;;ELSIE ST;BANORA POINT;2486;233.2;M;20020315;20020429;105000;A;R;RESIDENCE;;HM;AC;;8597022;
C;171;1806172;28;20020603 10:42;46//285117;
D;171;1806172;28;20020603 10:42;P;;;;;;
D;171;1806172;28;20020603 10:42;P;;;;;;
D;171;1806172;28;20020603 10:42;V;;;;;;
B;171;1806246;29;20020603 10:42;;17;16;BLUE JAY CCT;KINGSCLIFF;2487;;;20020311;20020424;173000;;R;RESIDENCE;17;;;;8604014;
C;171;1806246;29;20020603 10:42;17//SP 55069;
D;171;1806246;29;20020603 10:42;P;;;;;;
D;171;1806246;29;20020603 10:42;V;;;;;;
D;171;1806246;29;20020603 10:42;V;;;;;;
B;171;1806246;30;20020603 10:42;;18;16;BLUE JAY CCT;KINGSCLIFF;2487;;;20020311;20020424;165000;;R;RESIDENCE;18;;;;8604015;
C;171;1806246;30;20020603 10:42;18//SP 55069;
D;171;1806246;30;20020603 10:42;P;;;;;;
D;171;1806246;30;20020603 10:42;V;;;;;;
D;171;1806246;30;20020603 10:42;V;;;;;;
B;171;1806271;31;20020603 10:42;;3;19;BLUE JAY CCT;KINGSCLIFF;2487;;;20020305;20020411;211000;;R;RESIDENCE;3;;;;8614820;
C;171;1806271;31;20020603 10:42;3//SP 64431;
D;171;1806271;31;20020603 10:42;P;;;;;;
D;171;1806271;31;20020603 10:42;V;;;;;;
D;171;1806271;31;20020603 10:42;V;;;;;;
D;171;1806271;31;20020603 10:42;V;;;;;;
D;171;1806271;31;20020603 10:42;V;;;;;;
B;171;1806294;32;20020603 10:42;;16;1;BLUE JAY CCT;KINGSCLIFF;2487;;;20020410;20020424;136500;;R;RESIDENCE;16;;;;8587871;
C;171;1806294;32;20020603 10:42;16//SP 51791;
D;171;1806294;32;20020603 10:42;P;;;;;;
D;171;1806294;32;20020603 10:42;P;;;;;;
D;171;1806294;32;20020603 10:42;V;;;;;;
B;171;1806509;33;20020603 10:42;;;82;BONNYDOON RD;UKI;2484;1.07;H;20020116;20020220;218000;R;R;RESIDENCE;;RE;RR;;8608686;
C;171;1806509;33;20020603 10:42;89//807666;
D;171;1806509;33;20020603 10:42;P;;;;;;
D;171;1806509;33;20020603 10:42;V;;;;;;
B;171;1806530;34;20020603 10:42;;;67;BONNYDOON RD;UKI;2484;1.381;H;20020408;20020520;112000;R;R;RESIDENCE;;RE;;;8633067;
C;171;1806530;34;20020603 10:42;29//791785;
D;171;1806530;34;20020603 10:42;P;;;;;;
D;171;1806530;34;20020603 10:42;P;;;;;;
D;171;1806530;34;20020603 10:42;V;;;;;;
B;171;1806536;35;20020603 10:42;;;6;BONNY GLEN PL;BANORA POINT;2486;1060;M;20020404;20020423;249000;A;R;RESIDENCE;;HQ;AC;;8594727;
C;171;1806536;35;20020603 10:42;157//806789;
D;171;1806536;35;20020603 10:42;P;;;;;;
D;171;1806536;35;20020603 10:42;V;;;;;;
B;171;1806544;36;20020603 10:42;;6;5;BOOMERANG ST;KINGSCLIFF;2487;;;20020206;20020320;160000;;R;RESIDENCE;6;;;;8577137;
C;171;1806544;36;20020603 10:42;6//35180;
D;171;1806544;36;20020603 10:42;P;;;;;;
D;171;1806544;36;20020603 10:42;V;;;;;;
B;171;1806556;37;20020603 10:42;;;9;BOOMERANG ST;KINGSCLIFF;2487;1012;M;20020222;20020412;435000;A;3;DWELLING;;KK;AC;;8576609;
C;171;1806556;37;20020603 10:42;5/2/11315;
D;171;1806556;37;20020603 10:42;P;;;;;;
D;171;1806556;37;20020603 10:42;V;;;;;;
D;171;1806556;37;20020603 10:42;V;;;;;;
B;171;1806769;38;20020603 10:42;;;;BOTANICAL CCT;TWEED HEADS SOUTH;2486;749.6;M;20020201;20020405;300000;A;R;RESIDENCE;;NL;AC;;8544522;
C;171;1806769;38;20020603 10:42;46//881261;
D;171;1806769;38;20020603 10:42;P;;;;;;
D;171;1806769;38;20020603 10:42;P;;;;;;
D;171;1806769;38;20020603 10:42;V;;;;;;
D;171;1806769;38;20020603 10:42;V;;;;;;
B;171;1806778;39;20020603 10:42;;;69;BOTANICAL CCT;BANORA POINT;2486;706.6;M;20020422;20020522;275000;A;3;DWELLING;;NL;AC;;8627639;
C;171;1806778;39;20020603 10:42;162//1011335;
D;171;1806778;39;20020603 10:42;P;;;;;;
D;171;1806778;39;20020603 10:42;V;;;;;;
B;171;1806942;40;20020603 10:42;;2;36;BOUNDARY ST;TWEED HEADS;2485;;;20020130;20020301;109000;;R;RESIDENCE;2;;;;8588977;
C;171;1806942;40;20020603 10:42;2//19581;
D;171;1806942;40;20020603 10:42;P;;;;;;
D;171;1806942;40;20020603 10:42;P;;;;;;
D;171;1806942;40;20020603 10:42;V;;;;;;
D;171;1806942;40;20020603 10:42;V;;;;;;
B;171;1806942;41;20020603 10:42;;5;36;BOUNDARY ST;TWEED HEADS;2485;;;20020228;20020328;115000;;R;RESIDENCE;5;;;;8631711;
C;171;1806942;41;20020603 10:42;5//19581;
D;171;1806942;41;20020603 10:42;P;;;;;;
D;171;1806942;41;20020603 10:42;P;;;;;;
D;171;1806942;41;20020603 10:42;V;;;;;;
D;171;1806942;41;20020603 10:42;V;;;;;;
B;171;1807292;42;20020603 10:42;;;110;BRAYS CREEK RD;TYALGUM;2484;1306;M;20020318;20020412;126000;R;R;RESIDENCE;;RH;RR;;8577739;
C;171;1807292;42;20020603 10:42;1//631961;
D;171;1807292;42;20020603 10:42;P;;;;;;
D;171;1807292;42;20020603 10:42;P;;;;;;
D;171;1807292;42;20020603 10:43;V;;;;;;
B;171;1807355;43;20020603 10:43;;2;19;BRIGHTON ST;BANORA POINT;2486;;;20020412;20020502;225000;;R;RESIDENCE;2;;;;8583813;
C;171;1807355;43;20020603 10:43;2//SP 60922;
D;171;1807355;43;20020603 10:43;P;;;;;;
