A;091;20030619 09:02;PDANN;
B;091;897856;1;20030619 09:02;;2;58;ALBERT ST;HARBORD;2096;;;20030124;20030307;386000;;R;RESIDENCE;2;;;0;9469710;
C;091;897856;1;20030619 09:02;2//SP 6286;
D;091;897856;1;20030619 09:02;P;;;;;;
D;091;897856;1;20030619 09:02;V;;;;;;
B;091;897856;2;20030619 09:02;;29;58;ALBERT ST;HARBORD;2096;;;20021218;20030314;387500;;3;HOME UNIT;29;;;0;9458045;
C;091;897856;2;20030619 09:02;29//SP 6286;
D;091;897856;2;20030619 09:02;P;;;;;;
D;091;897856;2;20030619 09:02;V;;;;;;
B;091;898503;3;20030619 09:02;;;234;ALLAMBIE RD;ALLAMBIE HEIGHTS;2100;701.9;M;20030204;20030324;615000;A;R;RESIDENCE;;FB;;0;9482548;
C;091;898503;3;20030619 09:02;A//413955;
D;091;898503;3;20030619 09:02;P;;;;;;
D;091;898503;3;20030619 09:02;P;;;;;;
D;091;898503;3;20030619 09:02;V;;;;;;
B;091;898537;4;20030619 09:02;;;119;ALLAMBIE RD;ALLAMBIE HEIGHTS;2100;657.6;M;20021221;20030207;674000;A;R;RESIDENCE;;FB;;0;9462153;
C;091;898537;4;20030619 09:02;14//31508;
D;091;898537;4;20030619 09:02;P;;;;;;
D;091;898537;4;20030619 09:02;P;;;;;;
D;091;898537;4;20030619 09:02;V;;;;;;
B;091;898735;5;20030619 09:02;;;13;ALTONA AVE;FORESTVILLE;2087;695.6;M;20030221;20030318;600000;A;R;RESIDENCE;;EX;;0;9468805;
C;091;898735;5;20030619 09:02;41//29792;
D;091;898735;5;20030619 09:02;P;;;;;;
D;091;898735;5;20030619 09:02;P;;;;;;
D;091;898735;5;20030619 09:02;V;;;;;;
D;091;898735;5;20030619 09:02;V;;;;;;
B;091;899928;6;20030619 09:02;;2;32;AUSTRAL AVE;NORTH MANLY;2100;;;20030204;20030325;429000;;R;RESIDENCE;2;;;0;9484068;
C;091;899928;6;20030619 09:02;2//SP 47788;
D;091;899928;6;20030619 09:02;P;;;;;;
D;091;899928;6;20030619 09:02;P;;;;;;
D;091;899928;6;20030619 09:02;V;;;;;;
D;091;899928;6;20030619 09:02;V;;;;;;
B;091;899928;7;20030619 09:02;;5;32;AUSTRAL AVE;NORTH MANLY;2100;;;20030206;20030307;469000;;R;RESIDENCE;5;;;0;9451732;
C;091;899928;7;20030619 09:02;5//SP 47788;
D;091;899928;7;20030619 09:02;P;;;;;;
D;091;899928;7;20030619 09:02;V;;;;;;
D;091;899928;7;20030619 09:02;V;;;;;;
B;091;900742;8;20030619 09:02;;28;4;BEACH ST;CURL CURL;2096;;;20021223;20030203;609000;;R;RESIDENCE;28;;;0;9451930;
C;091;900742;8;20030619 09:02;28//SP 10717;
D;091;900742;8;20030619 09:02;P;;;;;;
D;091;900742;8;20030619 09:02;V;;;;;;
B;091;901277;9;20030619 09:02;;;1;BERRINDA PL;FRENCHS FOREST;2086;695.6;M;20030214;20030313;696000;A;R;RESIDENCE;;EW;;0;9465213;
C;091;901277;9;20030619 09:02;11//230828;
D;091;901277;9;20030619 09:02;P;;;;;;
D;091;901277;9;20030619 09:02;P;;;;;;
D;091;901277;9;20030619 09:02;V;;;;;;
D;091;901277;9;20030619 09:02;V;;;;;;
B;091;901661;10;20030619 09:02;;;150;BLACKBUTTS RD;FRENCHS FOREST;2086;695.6;M;20020913;20020913;106250;A;R;RESIDENCE;;EW;;0;9483270;
C;091;901661;10;20030619 09:02;23//224759;
D;091;901661;10;20030619 09:02;P;;;;;;
D;091;901661;10;20030619 09:02;P;;;;;;
D;091;901661;10;20030619 09:02;V;;;;;;
D;091;901661;10;20030619 09:02;V;;;;;;
D;091;901661;10;20030619 09:02;V;;;;;;
D;091;901661;10;20030619 09:02;V;;;;;;
B;091;901695;11;20030619 09:02;;;10;BLACKBUTTS RD;FRENCHS FOREST;2086;363.9;M;20030207;20030312;490500;A;R;RESIDENCE;;EW;;0;9449934;
C;091;901695;11;20030619 09:02;1//847095;
D;091;901695;11;20030619 09:02;P;;;;;;
D;091;901695;11;20030619 09:02;P;;;;;;
D;091;901695;11;20030619 09:02;V;;;;;;
B;091;902037;12;20030619 09:02;;;18 A;BOLTA PL;CROMER;2099;303.5;M;20030106;20030217;495000;A;R;RESIDENCE;;FE;;0;9454137;
C;091;902037;12;20030619 09:02;12//836076;
D;091;902037;12;20030619 09:02;P;;;;;;
D;091;902037;12;20030619 09:02;P;;;;;;
D;091;902037;12;20030619 09:02;V;;;;;;
B;091;902674;13;20030619 09:02;;;67;BRIGHTON ST;CURL CURL;2096;;;20030131;20030314;840000;A;R;RESIDENCE;;EQ;;0;9458995;
C;091;902674;13;20030619 09:02;13/2/987;
D;091;902674;13;20030619 09:02;P;;;;;;
D;091;902674;13;20030619 09:02;P;;;;;;
D;091;902674;13;20030619 09:02;P;;;;;;
D;091;902674;13;20030619 09:02;P;;;;;;
D;091;902674;13;20030619 09:02;V;;;;;;
B;091;902699;14;20030619 09:02;;;9 B;BRIGHTON ST;CURL CURL;2096;348.2;M;20030205;20030319;790000;A;R;RESIDENCE;;EQ;;0;9483432;
C;091;902699;14;20030619 09:02;1//706025;
D;091;902699;14;20030619 09:02;P;;;;;;
D;091;902699;14;20030619 09:02;P;;;;;;
D;091;902699;14;20030619 09:02;V;;;;;;
B;091;903392;15;20030619 09:02;;;33;CADOW ST;FRENCHS FOREST;2086;837.9;M;20030121;20030314;855000;A;R;RESIDENCE;;EU;;0;9483515;
C;091;903392;15;20030619 09:02;26//253905;
D;091;903392;15;20030619 09:02;P;;;;;;
D;091;903392;15;20030619 09:02;P;;;;;;
D;091;903392;15;20030619 09:02;V;;;;;;
D;091;903392;15;20030619 09:02;V;;;;;;
B;091;903432;16;20030619 09:02;;;31;CALCA CRES;FORESTVILLE;2087;695.6;M;20030206;20030312;670000;A;R;RESIDENCE;;EY;;0;9459815;
C;091;903432;16;20030619 09:02;18//29320;
D;091;903432;16;20030619 09:02;P;;;;;;
D;091;903432;16;20030619 09:02;P;;;;;;
D;091;903432;16;20030619 09:02;V;;;;;;
