A;102;20030501 12:42;PBARBER;
D;102;1108162;7;20030501 12:42;P;;;;;;
D;102;1108162;7;20030501 12:42;P;;;;;;
D;102;1108162;7;20030501 12:42;V;;;;;;
B;102;1108238;8;20030501 12:42;;;11;BONG BONG RD;MITTAGONG;2575;1189;M;20030221;20030404;296000;A;R;RESIDENCE;;LH;;;9532335;
C;102;1108238;8;20030501 12:42;A//392468;
D;102;1108238;8;20030501 12:42;P;;;;;;
D;102;1108238;8;20030501 12:42;P;;;;;;
D;102;1108238;8;20030501 12:42;V;;;;;;
B;102;1108279;9;20030501 12:42;;;41;BOOLWEY ST;BOWRAL;2576;1562;M;20030314;20030411;1100000;A;R;RESIDENCE;;NC;;;9532301;
C;102;1108279;9;20030501 12:42;5/B/11838;
D;102;1108279;9;20030501 12:42;P;;;;;;
D;102;1108279;9;20030501 12:42;V;;;;;;
B;102;1108809;10;20030501 12:42;;;21;BRISBANE ST;NEW BERRIMA;2577;695.6;M;20030227;20030318;120000;Z;V;VACANT LAND;;DR;;;9540160;
C;102;1108809;10;20030501 12:42;368//15995;
D;102;1108809;10;20030501 12:42;P;;;;;;
D;102;1108809;10;20030501 12:42;V;;;;;;
B;102;1109927;11;20030501 12:42;;;23;CHERRY TREE CL;MOSS VALE;2577;708.4;M;20030214;20030328;235000;A;R;RESIDENCE;;EA;;;9547327;
C;102;1109927;11;20030501 12:42;23//263656;
D;102;1109927;11;20030501 12:42;P;;;;;;
D;102;1109927;11;20030501 12:42;V;;;;;;
B;102;1109960;12;20030501 12:42;;;45;CHERRY TREE CL;MOSS VALE;2577;772.3;M;20030220;20030408;269000;A;R;RESIDENCE;;EA;;;9526612;
C;102;1109960;12;20030501 12:42;45//263656;
D;102;1109960;12;20030501 12:42;P;;;;;;
D;102;1109960;12;20030501 12:42;V;;;;;;
B;102;1110067;13;20030501 12:42;;;19;CHURCH ST;BUNDANOON;2578;;;20030210;20030314;328000;A;R;RESIDENCE;;QA;;;9549475;
C;102;1110067;13;20030501 12:42;42//10115;
D;102;1110067;13;20030501 12:42;P;;;;;;
D;102;1110067;13;20030501 12:42;P;;;;;;
D;102;1110067;13;20030501 12:42;V;;;;;;
B;102;1110096;14;20030501 12:42;;;;CHURCH ST;BURRAWANG;2577;961.1;M;20030108;20030404;495000;P;R;RESIDENCE;;MA;;;9521004;
C;102;1110096;14;20030501 12:42;51//159210;
D;102;1110096;14;20030501 12:42;P;;;;;;
D;102;1110096;14;20030501 12:42;V;;;;;;
B;102;1110492;15;20030501 12:42;;;3;COLO ST;MITTAGONG;2575;;;20021220;20030319;332500;A;R;RESIDENCE;;LH;;;9476448;
C;102;1110492;15;20030501 12:42;PT 19/2/2133;
D;102;1110492;15;20030501 12:42;P;;;;;;
D;102;1110492;15;20030501 12:42;P;;;;;;
D;102;1110492;15;20030501 12:42;V;;;;;;
D;102;1110492;15;20030501 12:42;V;;;;;;
B;102;1111595;16;20030501 12:42;;;37 A;ELIZABETH ST;MOSS VALE;2577;1258;M;20030320;20030410;270000;A;R;RESIDENCE;;EC;;;9535943;
C;102;1111595;16;20030501 12:42;1//546512;
D;102;1111595;16;20030501 12:42;P;;;;;;
D;102;1111595;16;20030501 12:42;V;;;;;;
D;102;1111595;16;20030501 12:42;V;;;;;;
B;102;1111596;17;20030501 12:42;;;39;ELIZABETH ST;MOSS VALE;2577;638.6;M;20030321;20030410;215500;A;R;RESIDENCE;;EC;;;9535895;
C;102;1111596;17;20030501 12:42;2//546512;
D;102;1111596;17;20030501 12:42;P;;;;;;
D;102;1111596;17;20030501 12:42;V;;;;;;
B;102;1111656;18;20030501 12:42;;;8;ELLA ST;HILL TOP;2575;2031;M;20030228;20030411;105000;Z;V;VACANT LAND;;CG;;;9534206;
C;102;1111656;18;20030501 12:42;1//262979;
D;102;1111656;18;20030501 12:42;P;;;;;;
D;102;1111656;18;20030501 12:42;V;;;;;;
D;102;1111656;18;20030501 12:42;V;;;;;;
B;102;1111710;19;20030501 12:42;;;6;ELLSMORE RD;BUNDANOON;2578;834.7;M;20030224;20030401;210000;A;V;VACANT LAND;;QA;;;9545158;
C;102;1111710;19;20030501 12:42;40//12553;
D;102;1111710;19;20030501 12:42;P;;;;;;
D;102;1111710;19;20030501 12:42;P;;;;;;
D;102;1111710;19;20030501 12:42;V;;;;;;
B;102;1112113;20;20030501 12:42;;;;EXETER-RINGWOOD RD;EXETER;2579;739.8;M;20030313;20030411;270000;A;R;RESIDENCE;;WE;;;9542382;
C;102;1112113;20;20030501 12:42;6//13527;
D;102;1112113;20;20030501 12:42;P;;;;;;
D;102;1112113;20;20030501 12:42;P;;;;;;
D;102;1112113;20;20030501 12:42;V;;;;;;
B;102;1112122;21;20030501 12:42;;;;EXETER-RINGWOOD RD;EXETER;2579;1429;M;20030214;20030414;438000;A;R;RESIDENCE;;WE;;;9552501;
C;102;1112122;21;20030501 12:42;19, 20//13527;
D;102;1112122;21;20030501 12:42;P;;;;;;
D;102;1112122;21;20030501 12:42;P;;;;;;
D;102;1112122;21;20030501 12:42;V;;;;;;
D;102;1112122;21;20030501 12:42;V;;;;;;
B;102;1112301;22;20030501 12:42;;;6;FIDELAS ST;BUNDANOON;2578;834.7;M;20030128;20030314;245000;A;R;RESIDENCE;;QA;;;9536934;
C;102;1112301;22;20030501 12:42;16//8906;
D;102;1112301;22;20030501 12:42;P;;;;;;
D;102;1112301;22;20030501 12:42;P;;;;;;
D;102;1112301;22;20030501 12:42;V;;;;;;
D;102;1112301;22;20030501 12:42;V;;;;;;
B;102;1113190;23;20030501 12:42;;;2;HELENA ST;MITTAGONG;2575;613.4;M;20030307;20030411;289000;A;R;RESIDENCE;;LG;;;9552235;
C;102;1113190;23;20030501 12:42;3//508268;
D;102;1113190;23;20030501 12:42;P;;;;;;
D;102;1113190;23;20030501 12:42;V;;;;;;
B;102;1113357;24;20030501 12:42;;;15;HILL ST;BUNDANOON;2578;1487;M;20020810;20020913;130000;A;3;FLATS;;QA;;;9528688;
C;102;1113357;24;20030501 12:42;1//776518;
D;102;1113357;24;20030501 12:42;P;;;;;;
D;102;1113357;24;20030501 12:42;P;;;;;;
D;102;1113357;24;20030501 12:42;V;;;;;;
D;102;1113357;24;20030501 12:42;V;;;;;;
D;102;1113357;24;20030501 12:42;V;;;;;;
B;102;1113922;25;20030501 12:42;;;;HUME HWY;YERRINBOOL;2575;1164;M;20030208;20030318;147750;Z;V;VACANT LAND;;CD;;;9521441;
C;102;1113922;25;20030501 12:42;21//11780;
D;102;1113922;25;20030501 12:42;P;;;;;;
D;102;1113922;25;20030501 12:42;P;;;;;;
D;102;1113922;25;20030501 12:42;V;;;;;;
B;102;1113981;26;20030501 12:42;;;;HUME HWY;BERRIMA;2577;73.73;H;20030131;20030131;27648;R;3;;;GD;;1;9480825;
C;102;1113981;26;20030501 12:42;5//614696 1, 9//718101 2//806934 PART OF WILDLIFE REFUGE NO. 368;
D;102;1113981;26;20030501 12:42;P;;;;;;
D;102;1113981;26;20030501 12:42;P;;;;;;
D;102;1113981;26;20030501 12:42;P;;;;;;
D;102;1113981;26;20030501 12:42;V;;;;;;
D;102;1113981;26;20030501 12:42;V;;;;;;
B;102;1114191;27;20030501 12:42;;;19;ISABELLA WAY;BOWRAL;2576;2000;M;20030110;20030401;515000;A;R;RESIDENCE;;NR;;;9531218;
C;102;1114191;27;20030501 12:42;203//847072;
D;102;1114191;27;20030501 12:42;P;;;;;;
D;102;1114191;27;20030501 12:42;P;;;;;;
D;102;1114191;27;20030501 12:42;V;;;;;;
D;102;1114191;27;20030501 12:42;V;;;;;;
B;102;1114718;28;20030501 12:42;;3;7;KANGALOON RD;BOWRAL;2576;;;20030228;20030411;230000;;3;HOMEUNIT;3;;;;9546842;
C;102;1114718;28;20030501 12:42;3//SP 30965;
D;102;1114718;28;20030501 12:42;P;;;;;;
D;102;1114718;28;20030501 12:42;V;;;;;;
D;102;1114718;28;20030501 12:42;V;;;;;;
B;102;1114930;29;20030501 12:42;;;;KELLY PL;EXETER;2579;1110;M;20030225;20030414;330000;A;R;RESIDENCE;;WE;;;9544524;
C;102;1114930;29;20030501 12:42;16//255091;
D;102;1114930;29;20030501 12:42;P;;;;;;
D;102;1114930;29;20030501 12:42;P;;;;;;
D;102;1114930;29;20030501 12:42;V;;;;;;
B;102;1115912;30;20030501 12:42;;;4;LORNA CL;BUNDANOON;2578;4000;M;20030128;20030404;472000;A;R;RESIDENCE;;QE;;;9539181;
C;102;1115912;30;20030501 12:42;3//263733;
D;102;1115912;30;20030501 12:42;P;;;;;;
D;102;1115912;30;20030501 12:42;V;;;;;;
B;102;1116067;31;20030501 12:42;;;29;LYTTON RD;MOSS VALE;2577;1821;M;20030220;20030407;235000;A;R;RESIDENCE;;EC;;;9543539;
C;102;1116067;31;20030501 12:42;3//22327;
D;102;1116067;31;20030501 12:42;P;;;;;;
D;102;1116067;31;20030501 12:42;P;;;;;;
D;102;1116067;31;20030501 12:42;V;;;;;;
D;102;1116067;31;20030501 12:42;V;;;;;;
B;102;1116944;32;20030501 12:42;BENTHAM;;124;MERRIGANG ST;BOWRAL;2576;1641;M;20030310;20030417;910000;A;R;RESIDENCE;;NC;;;9545305;
C;102;1116944;32;20030501 12:42;1//707330;
D;102;1116944;32;20030501 12:42;P;;;;;;
D;102;1116944;32;20030501 12:42;P;;;;;;
D;102;1116944;32;20030501 12:42;V;;;;;;
D;102;1116944;32;20030501 12:42;V;;;;;;
B;102;1117045;33;20030501 12:42;;;;MERYLA RD;MERYLA;2577;7.378;H;20030226;20030408;50000;S;V;VACANT LAND;;GZ;;;9544212;
C;102;1117045;33;20030501 12:42;100//792840;
D;102;1117045;33;20030501 12:42;P;;;;;;
D;102;1117045;33;20030501 12:42;V;;;;;;
D;102;1117045;33;20030501 12:42;V;;;;;;
B;102;1117055;34;20030501 12:42;;;;MERYLA RD;MERYLA;2577;2.067;H;20030228;20030404;600000;S;R;RESIDENCE;;GZ;;;9519874;
C;102;1117055;34;20030501 12:42;10//832562;
D;102;1117055;34;20030501 12:42;P;;;;;;
D;102;1117055;34;20030501 12:42;P;;;;;;
D;102;1117055;34;20030501 12:42;V;;;;;;
B;102;1118665;35;20030501 12:42;;;;OLD JAMBEROO RD;ROBERTSON;2577;701.9;M;20021025;20030115;112500;P;R;RESIDENCE;;MA;;;9514457;
C;102;1118665;35;20030501 12:42;PT 60//13350;
D;102;1118665;35;20030501 12:42;P;;;;;;
D;102;1118665;35;20030501 12:42;P;;;;;;
D;102;1118665;35;20030501 12:42;V;;;;;;
B;102;1118940;36;20030501 12:42;;;11;ORCHID ST;COLO VALE;2575;1275;M;20030207;20030321;205000;Z;R;RESIDENCE;;CA;;;9534585;
C;102;1118940;36;20030501 12:42;14/8/2389;
D;102;1118940;36;20030501 12:42;P;;;;;;
D;102;1118940;36;20030501 12:42;P;;;;;;
D;102;1118940;36;20030501 12:42;V;;;;;;
D;102;1118940;36;20030501 12:42;V;;;;;;
B;102;1119012;37;20030501 12:42;;;56;ORIENT ST;WILLOW VALE;2575;1391;M;20030311;20030410;250000;Z;R;RESIDENCE;;DH;;;9537141;
C;102;1119012;37;20030501 12:42;5/13/792;
D;102;1119012;37;20030501 12:42;P;;;;;;
D;102;1119012;37;20030501 12:42;V;;;;;;
D;102;1119012;37;20030501 12:42;V;;;;;;
B;102;1120565;38;20030501 12:42;;;34;RAILWAY PDE;BOWRAL;2576;923.2;M;20030314;20030403;320000;I;R;RESIDENCE;;AB;;;9536725;
C;102;1120565;38;20030501 12:42;A//157666;
D;102;1120565;38;20030501 12:42;P;;;;;;
D;102;1120565;38;20030501 12:42;P;;;;;;
D;102;1120565;38;20030501 12:42;V;;;;;;
B;102;1120961;39;20030501 12:42;;;19;REEYANA PL;MOSS VALE;2577;720;M;20030304;20030415;278000;A;R;RESIDENCE;;EA;;;9546627;
C;102;1120961;39;20030501 12:42;11//808767;
D;102;1120961;39;20030501 12:42;P;;;;;;
D;102;1120961;39;20030501 12:42;P;;;;;;
D;102;1120961;39;20030501 12:42;V;;;;;;
B;102;1121761;40;20030501 12:42;MEGLENA GORA;;;SHEEPWASH RD;AVOCA;2577;31.24;H;20021016;20030331;805000;P;R;RESIDENCE;;ME;;;9499087;
C;102;1121761;40;20030501 12:42;2//602938;
D;102;1121761;40;20030501 12:42;P;;;;;;
D;102;1121761;40;20030501 12:42;P;;;;;;
D;102;1121761;40;20030501 12:42;V;;;;;;
B;102;1122775;41;20030501 12:42;;;33;SUNSET POINT DR;MITTAGONG;2575;1208;M;20030225;20030408;265000;A;R;RESIDENCE;;LG;;;9546812;
C;102;1122775;41;20030501 12:42;18//215729;
D;102;1122775;41;20030501 12:42;P;;;;;;
D;102;1122775;41;20030501 12:42;P;;;;;;
D;102;1122775;41;20030501 12:42;V;;;;;;
B;102;1122969;42;20030501 12:42;;;36;SYDNEY ST;NEW BERRIMA;2577;695.6;M;20030225;20030408;215000;Z;R;RESIDENCE;;DR;;;9532260;
C;102;1122969;42;20030501 12:42;248//15995;
D;102;1122969;42;20030501 12:42;P;;;;;;
D;102;1122969;42;20030501 12:42;V;;;;;;
D;102;1122969;42;20030501 12:42;V;;;;;;
B;102;1122988;43;20030501 12:42;;;;TALLONG RD;WINGELLO;2579;;;20021203;20030116;64000;Z;V;VACANT LAND;;QD;;;9523369;
C;102;1122988;43;20030501 12:42;7/4/759097;
D;102;1122988;43;20030501 12:42;P;;;;;;
D;102;1122988;43;20030501 12:42;V;;;;;;
B;102;1124321;44;20030501 12:42;;;;VICTORIA ST;BUNDANOON;2578;2007;M;20030214;20030417;330000;A;R;RESIDENCE;;QA;;;9552204;
C;102;1124321;44;20030501 12:42;2//631363;
D;102;1124321;44;20030501 12:42;P;;;;;;
D;102;1124321;44;20030501 12:42;V;;;;;;
B;102;1124594;45;20030501 12:42;;;6;WATKINS DR;MOSS VALE;2577;4056;M;20030331;20030331;495000;A;R;RESIDENCE;;SA;;;9519291;
C;102;1124594;45;20030501 12:42;14//263854;
D;102;1124594;45;20030501 12:42;P;;;;;;
D;102;1124594;45;20030501 12:42;P;;;;;;
D;102;1124594;45;20030501 12:42;V;;;;;;
B;102;1124738;46;20030501 12:42;;;16;WATTLE RIDGE RD;HILL TOP;2575;2.118;H;20030213;20030317;575000;R;R;RESIDENCE;;CS;;;9521271;
C;102;1124738;46;20030501 12:42;3//807117;
D;102;1124738;46;20030501 12:42;P;;;;;;
D;102;1124738;46;20030501 12:42;P;;;;;;
D;102;1124738;46;20030501 12:42;V;;;;;;
D;102;1124738;46;20030501 12:42;V;;;;;;
B;102;1125110;47;20030501 12:42;;;6;WILLOW ST;WILLOW VALE;2575;696.8;M;20030228;20030411;218000;Z;R;RESIDENCE;;DH;;;9539098;
C;102;1125110;47;20030501 12:42;2//564434;
D;102;1125110;47;20030501 12:42;P;;;;;;
D;102;1125110;47;20030501 12:42;V;;;;;;
B;102;1125117;48;20030501 12:42;;;;WILLOW DR;MOSS VALE;2577;755.5;M;20030326;20030408;245000;A;R;RESIDENCE;;EA;;;9519988;
C;102;1125117;48;20030501 12:42;97//246679;
D;102;1125117;48;20030501 12:42;P;;;;;;
D;102;1125117;48;20030501 12:42;V;;;;;;
B;102;1125507;49;20030501 12:42;;;;WINGELLO ST;WINGELLO;2579;1214;M;20030128;20030314;60000;Z;V;VACANT LAND;;QD;;;9515146;
C;102;1125507;49;20030501 12:42;1/7/759097;
D;102;1125507;49;20030501 12:42;P;;;;;;
D;102;1125507;49;20030501 12:42;P;;;;;;
D;102;1125507;49;20030501 12:42;V;;;;;;
D;102;1125507;49;20030501 12:42;V;;;;;;
B;102;2845683;50;20030501 12:42;;;5;BLACKETT PL;EAST BOWRAL;2576;800;M;20030310;20030410;425000;A;R;RESIDENCE;;NA;;;9533022;
C;102;2845683;50;20030501 12:42;323//1031487;
D;102;2845683;50;20030501 12:42;P;;;;;;
D;102;2845683;50;20030501 12:42;P;;;;;;
D;102;2845683;50;20030501 12:42;V;;;;;;
B;102;2845698;51;20030501 12:42;;;58;WESTBROOK CRES;EAST BOWRAL;2576;900;M;20030307;20030404;448000;A;R;RESIDENCE;;NA;;;9521346;
C;102;2845698;51;20030501 12:42;338//1031487;
D;102;2845698;51;20030501 12:42;P;;;;;;
D;102;2845698;51;20030501 12:42;P;;;;;;
D;102;2845698;51;20030501 12:42;V;;;;;;
B;102;2849268;52;20030501 12:42;;;17 A;LINDEN WAY;BOWRAL;2576;1018;M;20030327;20030411;540000;A;R;RESIDENCE;;NA;;;9545338;
C;102;2849268;52;20030501 12:42;291//1031984;
D;102;2849268;52;20030501 12:42;P;;;;;;
D;102;2849268;52;20030501 12:42;P;;;;;;
D;102;2849268;52;20030501 12:42;V;;;;;;
D;102;2849268;52;20030501 12:42;V;;;;;;
B;102;2856229;53;20030501 12:42;;;29;MELBOURNE ST;NEW BERRIMA;2577;695.5;M;20030221;20030411;298000;Z;R;RESIDENCE;;DR;;;9532008;
C;102;2856229;53;20030501 12:42;335//15995;
D;102;2856229;53;20030501 12:42;P;;;;;;
D;102;2856229;53;20030501 12:42;V;;;;;;
D;102;2856229;53;20030501 12:42;V;;;;;;
B;102;2906943;54;20030501 12:42;;;;RAILWAY AVE;BUNDANOON;2578;1616;M;20030313;20030328;420000;A;R;RESIDENCE;;QA;;;9524667;
C;102;2906943;54;20030501 12:42;2//1040665;
D;102;2906943;54;20030501 12:42;P;;;;;;
D;102;2906943;54;20030501 12:42;P;;;;;;
D;102;2906943;54;20030501 12:42;V;;;;;;
B;102;2933556;55;20030501 12:42;;;;BOARDMAN RD;BOWRAL;2576;835.5;M;20020218;20021001;125000;A;V;VACANT LAND;;NA;;;9518589;
C;102;2933556;55;20030501 12:42;111//1043085;
D;102;2933556;55;20030501 12:42;P;;;;;;
D;102;2933556;55;20030501 12:42;P;;;;;;
B;102;2952884;56;20030501 12:42;LOT 46;;;ALICE AVE;BOWRAL;2576;1078;M;20030307;20030404;15670575;A;V;VACANT LAND;;NA;;;9526467;
C;102;2952884;56;20030501 12:42;46//1044937;
D;102;2952884;56;20030501 12:42;P;;;;;;
D;102;2952884;56;20030501 12:42;P;;;;;;
D;102;2952884;56;20030501 12:42;V;;;;;;
D;102;2952884;56;20030501 12:42;V;;;;;;
B;102;2952886;57;20030501 12:42;LOT 48;;;ALICE AVE;BOWRAL;2576;1168;M;20020305;20030401;200500;A;V;VACANT LAND;;NA;;;9544692;
C;102;2952886;57;20030501 12:42;48//1044937;
D;102;2952886;57;20030501 12:42;P;;;;;;
D;102;2952886;57;20030501 12:42;P;;;;;;
D;102;2952886;57;20030501 12:42;V;;;;;;
D;102;2952886;57;20030501 12:42;V;;;;;;
B;102;2972328;58;20030501 12:42;;;;DALTON ST;MITTAGONG;2575;;;20030206;20030320;137500;;3;INDUSTRAIL UN;1;;;;9476901;
C;102;2972328;58;20030501 12:42;1//SP 69556;
D;102;2972328;58;20030501 12:42;P;;;;;;
D;102;2972328;58;20030501 12:42;P;;;;;;
D;102;2972328;58;20030501 12:42;V;;;;;;
B;102;2972328;59;20030501 12:42;;;;DALTON ST;MITTAGONG;2575;;;20030217;20030324;132000;;3;INDUSTRIAL UN;2;;;;9496725;
C;102;2972328;59;20030501 12:42;2//SP 69556;
D;102;2972328;59;20030501 12:42;P;;;;;;
D;102;2972328;59;20030501 12:42;P;;;;;;
D;102;2972328;59;20030501 12:42;V;;;;;;
B;102;2972328;60;20030501 12:42;;;;DALTON ST;MITTAGONG;2575;;;20030129;20030312;132000;;3;INDUSTRIAL UN;3;;;;9481632;
C;102;2972328;60;20030501 12:42;3//SP 69556;
D;102;2972328;60;20030501 12:42;P;;;;;;
D;102;2972328;60;20030501 12:42;P;;;;;;
D;102;2972328;60;20030501 12:42;P;;;;;;
D;102;2972328;60;20030501 12:42;V;;;;;;
B;102;2972328;61;20030501 12:42;;;;DALTON ST;MITTAGONG;2575;;;20030110;20030221;132600;;R;RESIDENCE;5;;;;9466900;
C;102;2972328;61;20030501 12:42;5//SP 69556;
D;102;2972328;61;20030501 12:42;P;;;;;;
D;102;2972328;61;20030501 12:42;P;;;;;;
D;102;2972328;61;20030501 12:42;V;;;;;;
B;102;2972328;62;20030501 12:42;;;;DALTON ST;MITTAGONG;2575;;;20030109;20030202;129250;;3;INDUSTRIAL;7;;;;9407623;
C;102;2972328;62;20030501 12:42;7//SP 69556;
D;102;2972328;62;20030501 12:42;P;;;;;;
D;102;2972328;62;20030501 12:42;P;;;;;;
D;102;2972328;62;20030501 12:42;V;;;;;;
B;102;2977126;63;20030501 12:42;;;;ELLA ST;HILL TOP;2575;1011;M;20020304;20030408;79000;;V;VACANT LAND;;;;;9520973;
C;102;2977126;63;20030501 12:42;1//1050438;
D;102;2977126;63;20030501 12:42;P;;;;;;
D;102;2977126;63;20030501 12:42;V;;;;;;
B;102;2977128;64;20030501 12:42;;;;ELLA ST;HILL TOP;2575;1000;M;20011019;20030407;79000;;V;VACANT LAND;;;;;9526679;
C;102;2977128;64;20030501 12:42;2//1050438;
D;102;2977128;64;20030501 12:42;P;;;;;;
D;102;2977128;64;20030501 12:42;V;;;;;;
B;102;2977130;65;20030501 12:42;;;;ELLA ST;HILL TOP;2575;1000;M;20020315;20030408;83000;;V;VACANT LAND;;;;;9521877;
C;102;2977130;65;20030501 12:42;4//1050438;
D;102;2977130;65;20030501 12:42;P;;;;;;
D;102;2977130;65;20030501 12:42;V;;;;;;
B;102;2977132;66;20030501 12:42;;;;ELLA ST;HILL TOP;2575;1000;M;20011114;20030407;79000;;V;VACANT LAND;;;;;9534012;
C;102;2977132;66;20030501 12:42;6//1050438;
D;102;2977132;66;20030501 12:42;P;;;;;;
D;102;2977132;66;20030501 12:42;V;;;;;;
B;102;2977135;67;20030501 12:42;;;;ELLA ST;HILL TOP;2575;1003;M;20020122;20030407;79000;;V;VACANT LAND;;;;;9537139;
C;102;2977135;67;20030501 12:42;9//1050438;
D;102;2977135;67;20030501 12:42;P;;;;;;
D;102;2977135;67;20030501 12:42;P;;;;;;
D;102;2977135;67;20030501 12:42;V;;;;;;
B;102;2983893;68;20030501 12:42;;;;OXLEY DR;MITTAGONG;2575;4578;M;20020817;20030404;65000;;V;VACANT LAND;;;;;9531797;
C;102;2983893;68;20030501 12:42;500//1049267;
D;102;2983893;68;20030501 12:42;P;;;;;;
D;102;2983893;68;20030501 12:42;V;;;;;;
Z;346;68;68;208;
