A;102;20020603 10:13;PTHIRLWELL;
B;102;1105851;1;20020603 10:13;;;1;ALDER PL;BOWRAL;2576;2281;M;20020405;20020517;535000;A;R;RESIDENCE;;LY;;;8621881;
C;102;1105851;1;20020603 10:13;18//839174;
D;102;1105851;1;20020603 10:13;P;;;;;;
D;102;1105851;1;20020603 10:13;P;;;;;;
D;102;1105851;1;20020603 10:13;V;;;;;;
B;102;1106098;2;20020603 10:13;;;2;ANNE ST;MITTAGONG;2575;1012;M;20020313;20020426;205000;A;R;RESIDENCE;;LG;;;8572498;
C;102;1106098;2;20020603 10:13;6/24/111201;
D;102;1106098;2;20020603 10:13;P;;;;;;
D;102;1106098;2;20020603 10:13;V;;;;;;
B;102;1106520;3;20020603 10:13;;;190;ARGYLE ST;MOSS VALE;2577;1131;M;20020328;20020510;290000;A;R;RESIDENCE;;EC;;;8634961;
C;102;1106520;3;20020603 10:13;12//734051;
D;102;1106520;3;20020603 10:13;P;;;;;;
D;102;1106520;3;20020603 10:13;P;;;;;;
D;102;1106520;3;20020603 10:13;V;;;;;;
B;102;1106788;4;20020603 10:13;;;104;ASCOT RD;BOWRAL;2576;8659;M;20010827;20011101;535000;A;R;RESIDENCE;;NC;;;8214413;
C;102;1106788;4;20020603 10:13;1//503228 112//544065 101, 102//569396;
D;102;1106788;4;20020603 10:13;P;;;;;;
B;102;1106788;5;20020603 10:13;;;104;ASCOT RD;BOWRAL;2576;8659;M;20010827;20011109;535000;A;3;RESIDENCE(LOT 112/54;;NC;AC;;4334094;
C;102;1106788;5;20020603 10:13;1//503228 112//544065 101, 102//569396;
D;102;1106788;5;20020603 10:13;P;;;;;;
D;102;1106788;5;20020603 10:13;V;;;;;;
B;102;1106820;6;20020603 10:13;;3;49;ASCOT RD;BOWRAL;2576;;;20020225;20020408;212000;;3;TOWNHOUSE;3;;XA;;8550618;
C;102;1106820;6;20020603 10:13;3//SP 61062;
D;102;1106820;6;20020603 10:13;P;;;;;;
D;102;1106820;6;20020603 10:13;P;;;;;;
D;102;1106820;6;20020603 10:13;V;;;;;;
B;102;1107026;7;20020603 10:13;;;8;BALL RD;MOSS VALE;2577;992;M;20020321;20020418;195000;A;R;RESIDENCE;;EA;;;8562808;
C;102;1107026;7;20020603 10:13;22//255365;
D;102;1107026;7;20020603 10:13;P;;;;;;
D;102;1107026;7;20020603 10:13;V;;;;;;
B;102;1107081;8;20020603 10:13;;;16;BANKSIA ST;COLO VALE;2575;765.1;M;20020305;20020416;195000;Z;R;RESIDENCE;;CA;;;8585622;
C;102;1107081;8;20020603 10:13;2/6/2389;
D;102;1107081;8;20020603 10:13;P;;;;;;
D;102;1107081;8;20020603 10:13;V;;;;;;
B;102;1107083;9;20020603 10:13;;;20;BANKSIA ST;COLO VALE;2575;910.5;M;20020305;20020416;293000;Z;R;RESIDENCE;;CA;;;8623698;
C;102;1107083;9;20020603 10:13;14/5/2389;
D;102;1107083;9;20020603 10:13;P;;;;;;
D;102;1107083;9;20020603 10:13;P;;;;;;
D;102;1107083;9;20020603 10:13;P;;;;;;
D;102;1107083;9;20020603 10:13;V;;;;;;
D;102;1107083;9;20020603 10:13;V;;;;;;
B;102;1107102;10;20020603 10:13;;;62;BANKSIA ST;COLO VALE;2575;;;20020322;20020503;200000;Z;R;RESIDENCE;;CA;;;8581656;
C;102;1107102;10;20020603 10:13;4/4/2389;
D;102;1107102;10;20020603 10:13;P;;;;;;
D;102;1107102;10;20020603 10:13;V;;;;;;
D;102;1107102;10;20020603 10:13;V;;;;;;
B;102;1107317;11;20020603 10:13;;;8;BELLEVUE AVE;MOSS VALE;2577;1467;M;20011109;20011217;243000;A;R;RESIDENCE;;EC;;;8247581;
C;102;1107317;11;20020603 10:13;24//8915;
D;102;1107317;11;20020603 10:13;P;;;;;;
D;102;1107317;11;20020603 10:13;V;;;;;;
D;102;1107317;11;20020603 10:13;V;;;;;;
B;102;1107327;12;20020603 10:13;;;9;BELMORE ST;BOWRAL;2576;695.6;M;20020404;20020502;265000;A;R;RESIDENCE;;NC;;;8579176;
C;102;1107327;12;20020603 10:13;2//635549;
D;102;1107327;12;20020603 10:13;P;;;;;;
D;102;1107327;12;20020603 10:13;V;;;;;;
D;102;1107327;12;20020603 10:13;V;;;;;;
B;102;1107449;13;20020603 10:13;;5;78;BENDOOLEY ST;BOWRAL;2576;;;20020211;20020327;377500;;R;RESIDENCE;5;;;;8559561;
C;102;1107449;13;20020603 10:13;5//22316;
D;102;1107449;13;20020603 10:13;P;;;;;;
D;102;1107449;13;20020603 10:13;V;;;;;;
B;102;1107498;14;20020603 10:13;;;33;BEN NEVIS CCT;BUNDANOON;2578;6909;M;20011029;20011210;95000;A;V;VACANT LAND;;QE;AV;;8214588;
C;102;1107498;14;20020603 10:13;11//264269;
D;102;1107498;14;20020603 10:13;P;;;;;;
D;102;1107498;14;20020603 10:13;P;;;;;;
D;102;1107498;14;20020603 10:13;V;;;;;;
B;102;1107622;15;20020603 10:13;;;21;BERRIMA RD;MOSS VALE;2577;916.9;M;20020408;20020426;213500;A;R;RESIDENCE;;EB;;;8594618;
C;102;1107622;15;20020603 10:13;6//242935;
D;102;1107622;15;20020603 10:13;P;;;;;;
D;102;1107622;15;20020603 10:13;P;;;;;;
D;102;1107622;15;20020603 10:13;V;;;;;;
D;102;1107622;15;20020603 10:13;V;;;;;;
B;102;1107653;16;20020603 10:13;TRAQUAIR;;;BERRIMA RD;MOSS VALE;2577;63.7;H;20000804;20000804;157500;R;V;VACANT LAND;;JC;RV;;8065960;
C;102;1107653;16;20020603 10:13;1//103123 51//130176 5//613941;
D;102;1107653;16;20020603 10:13;P;;;;;;
D;102;1107653;16;20020603 10:13;P;;;;;;
D;102;1107653;16;20020603 10:13;P;;;;;;
D;102;1107653;16;20020603 10:13;P;;;;;;
D;102;1107653;16;20020603 10:13;P;;;;;;
B;102;1107680;17;20020603 10:13;;;20;BERTHA ST;HILL TOP;2575;1069;M;20020325;20020419;75000;Z;3;;;CG;AC;;8537468;
C;102;1107680;17;20020603 10:13;64/5/10173;
D;102;1107680;17;20020603 10:13;P;;;;;;
D;102;1107680;17;20020603 10:13;V;;;;;;
D;102;1107680;17;20020603 10:13;V;;;;;;
B;102;1107695;18;20020603 10:13;;;7;BESSEMER ST;MITTAGONG;2575;556.4;M;20020418;20020514;190000;A;R;RESIDENCE;;LG;;;8599590;
C;102;1107695;18;20020603 10:13;1//547363;
D;102;1107695;18;20020603 10:13;P;;;;;;
D;102;1107695;18;20020603 10:13;V;;;;;;
B;102;1107826;19;20020603 10:13;;;14;BIRCH PARK RD;BUNDANOON;2578;1659;M;20020315;20020426;250000;A;R;RESIDENCE;;QA;;;8592349;
C;102;1107826;19;20020603 10:13;30//800633;
D;102;1107826;19;20020603 10:13;P;;;;;;
D;102;1107826;19;20020603 10:13;V;;;;;;
B;102;1108051;20;20020603 10:13;;;411;BONG BONG ST;BOWRAL;2576;1239.4;M;20020323;20020503;1200000;B;3;SHOP;;BC;;;8587717;
C;102;1108051;20;20020603 10:13;2/C/3807 2, 3, 4//214163;
D;102;1108051;20;20020603 10:13;P;;;;;;
D;102;1108051;20;20020603 10:13;V;;;;;;
B;102;1108115;21;20020603 10:13;;;238;BONG BONG ST;BOWRAL;2576;182;M;20011115;20011220;350000;B;3;RESIDENCE SALE REFER;;BC;;;8247442;
C;102;1108115;21;20020603 10:13;PT 1//742489;
D;102;1108115;21;20020603 10:13;P;;;;;;
D;102;1108115;21;20020603 10:13;P;;;;;;
D;102;1108115;21;20020603 10:13;V;;;;;;
B;102;1108116;22;20020603 10:13;;;;BONG BONG ST;BOWRAL;2576;247.4;M;20011115;20011220;350000;B;3;RESIDENCE SALE REFER;;BC;;;8247442;
C;102;1108116;22;20020603 10:13;PT 1//742489;
D;102;1108116;22;20020603 10:13;P;;;;;;
D;102;1108116;22;20020603 10:13;P;;;;;;
D;102;1108116;22;20020603 10:13;V;;;;;;
B;102;1108292;23;20020603 10:13;;;54;BOOLWEY ST;BOWRAL;2576;784.1;M;20020207;20020314;455000;A;R;RESIDENCE;;NC;;;8592820;
C;102;1108292;23;20020603 10:13;B//158355;
D;102;1108292;23;20020603 10:13;P;;;;;;
D;102;1108292;23;20020603 10:13;P;;;;;;
D;102;1108292;23;20020603 10:13;V;;;;;;
D;102;1108292;23;20020603 10:13;V;;;;;;
B;102;1108318;24;20020603 10:13;TOP HOUSE;;;BORONIA ST;BOWRAL;2576;739.3;M;20020323;20020503;325000;A;R;RESIDENCE;;NC;;;8603516;
C;102;1108318;24;20020603 10:13;15//850954;
D;102;1108318;24;20020603 10:13;P;;;;;;
D;102;1108318;24;20020603 10:13;P;;;;;;
D;102;1108318;24;20020603 10:13;V;;;;;;
B;102;1108368;25;20020603 10:13;;;38;BORONIA ST;BOWRAL;2576;2.02;H;20011129;20011211;1530000;R;R;RESIDENCE;;EH;RR;;8248407;
C;102;1108368;25;20020603 10:13;2//714867;
D;102;1108368;25;20020603 10:13;P;;;;;;
D;102;1108368;25;20020603 10:13;V;;;;;;
D;102;1108368;25;20020603 10:13;V;;;;;;
B;102;1108462;26;20020603 10:13;;;105;BOWRAL ST;BOWRAL;2576;847.3;M;20020222;20020405;310000;A;R;RESIDENCE;;NC;AC;;8549221;
