A;203;20030619 09:13;PDANN;
B;203;1883229;1;20030619 09:13;;;80;BANKSIA ST;BOTANY;2019;;;20030124;20030307;520000;A;R;RESIDENCE;;AF;;0;9480677;
C;203;1883229;1;20030619 09:13;26/G/1787;
D;203;1883229;1;20030619 09:13;P;;;;;;
D;203;1883229;1;20030619 09:13;V;;;;;;
B;203;1883333;2;20030619 09:13;;31;125;BANKSIA ST;BOTANY;2019;;;20021211;20030305;410000;;3;UNIT;31;;;0;9463067;
C;203;1883333;2;20030619 09:13;31//SP 56811;
D;203;1883333;2;20030619 09:13;P;;;;;;
D;203;1883333;2;20030619 09:13;V;;;;;;
D;203;1883333;2;20030619 09:13;V;;;;;;
B;203;1883333;3;20030619 09:13;;37;125;BANKSIA ST;BOTANY;2019;;;20021120;20030212;426000;;R;RESIDENCE;37;;;0;9451460;
C;203;1883333;3;20030619 09:13;37//SP 56811;
D;203;1883333;3;20030619 09:13;P;;;;;;
D;203;1883333;3;20030619 09:13;P;;;;;;
D;203;1883333;3;20030619 09:13;V;;;;;;
D;203;1883333;3;20030619 09:13;V;;;;;;
B;203;1883333;4;20030619 09:13;;153;125;BANKSIA ST;BOTANY;2019;;;20030115;20030226;387000;;R;RESIDENCE;153;;;0;9454408;
C;203;1883333;4;20030619 09:13;153//SP 58359;
D;203;1883333;4;20030619 09:13;P;;;;;;
D;203;1883333;4;20030619 09:13;P;;;;;;
D;203;1883333;4;20030619 09:13;V;;;;;;
D;203;1883333;4;20030619 09:13;V;;;;;;
B;203;1883333;5;20030619 09:13;;154;125;BANKSIA ST;BOTANY;2019;;;20030124;20030311;380121;;R;RESIDENCE;154;;;0;9460577;
C;203;1883333;5;20030619 09:13;154//SP 58359;
D;203;1883333;5;20030619 09:13;P;;;;;;
D;203;1883333;5;20030619 09:13;P;;;;;;
D;203;1883333;5;20030619 09:13;V;;;;;;
D;203;1883333;5;20030619 09:13;V;;;;;;
B;203;1884625;6;20030619 09:13;;;1186;BOTANY RD;BOTANY;2019;;;20011004;20011115;595000;A;R;RESIDENCE;;AG;;0;8250231;
C;203;1884625;6;20030619 09:13;PT 8/1/773;
B;203;1884626;7;20030619 09:13;;;1188;BOTANY RD;BOTANY;2019;;;20011004;20011115;595000;A;R;RESIDENCE;;AG;;0;8250231;
C;203;1884626;7;20030619 09:13;PT 8/1/773;
B;203;1885745;8;20030619 09:13;;3;266 B;BUNNERONG RD;HILLSDALE;2036;;;20030113;20030224;281800;;V;VACANT LAND;3;;;0;9459599;
C;203;1885745;8;20030619 09:13;3//SP 3103;
D;203;1885745;8;20030619 09:13;P;;;;;;
D;203;1885745;8;20030619 09:13;P;;;;;;
D;203;1885745;8;20030619 09:13;P;;;;;;
D;203;1885745;8;20030619 09:13;V;;;;;;
B;203;1886251;9;20030619 09:13;;;19;COLLINS ST;EAST BOTANY;2019;411;M;20030319;20030319;262500;A;R;RESIDENCE;;AE;;0;9487346;
C;203;1886251;9;20030619 09:13;30/O/5884;
D;203;1886251;9;20030619 09:13;P;;;;;;
D;203;1886251;9;20030619 09:13;V;;;;;;
D;203;1886251;9;20030619 09:13;V;;;;;;
B;203;1887324;10;20030619 09:13;;5;1;ELLIOTT PL;HILLSDALE;2036;;;20030204;20030318;255000;;R;RESIDENCE;5;;;0;9470735;
C;203;1887324;10;20030619 09:13;5//SP 968;
D;203;1887324;10;20030619 09:13;P;;;;;;
D;203;1887324;10;20030619 09:13;V;;;;;;
B;203;1887537;11;20030619 09:13;;;;4 16 EVANS AV;MASCOT;2020;;;20021210;20030120;310000;;R;RESIDENCE;4;;;0;9450981;
C;203;1887537;11;20030619 09:13;4//SP 4736;
D;203;1887537;11;20030619 09:13;P;;;;;;
D;203;1887537;11;20030619 09:13;V;;;;;;
D;203;1887537;11;20030619 09:13;V;;;;;;
B;203;1889305;12;20030619 09:13;;4;19;GREEN ST;BANKSMEADOW;2019;;;20030207;20030306;487500;;3;INDUSTRIAL;4;;;0;9462877;
C;203;1889305;12;20030619 09:13;4//SP 62433;
D;203;1889305;12;20030619 09:13;P;;;;;;
D;203;1889305;12;20030619 09:13;V;;;;;;
B;203;1889323;13;20030619 09:13;;3;14;GREEN ST;EAST BOTANY;2019;;;20030217;20030314;310000;;V;VACANT LAND;3;;;0;9455401;
C;203;1889323;13;20030619 09:13;3//SP 55167;
D;203;1889323;13;20030619 09:13;P;;;;;;
D;203;1889323;13;20030619 09:13;V;;;;;;
B;203;1889382;14;20030619 09:13;;;1 A;HALE ST;BOTANY;2019;4.138;H;20030107;20030117;26000000;I;3;INDUSTRIAL;;HD;;0;9456842;
C;203;1889382;14;20030619 09:13;1//431430;
D;203;1889382;14;20030619 09:13;P;;;;;;
D;203;1889382;14;20030619 09:13;V;;;;;;
B;203;1890143;15;20030619 09:13;;3;104;HIGH ST;MASCOT;2020;;;20021202;20030221;385000;;R;RESIDENCE;3;;;0;9470969;
C;203;1890143;15;20030619 09:13;3//SP 50057;
D;203;1890143;15;20030619 09:13;P;;;;;;
D;203;1890143;15;20030619 09:13;V;;;;;;
B;203;1890143;16;20030619 09:13;;14;104;HIGH ST;MASCOT;2020;;;20030123;20030220;375000;;R;RESIDENCE;14;;;0;9487083;
C;203;1890143;16;20030619 09:13;14//SP 50057;
D;203;1890143;16;20030619 09:13;P;;;;;;
D;203;1890143;16;20030619 09:13;P;;;;;;
D;203;1890143;16;20030619 09:13;V;;;;;;
B;203;1892277;17;20030619 09:13;;12;33;MASCOT DR;MASCOT;2020;;;20030204;20030313;272000;;R;RESIDENCE;12;;;0;9486795;
C;203;1892277;17;20030619 09:13;12//SP 1936;
D;203;1892277;17;20030619 09:13;P;;;;;;
D;203;1892277;17;20030619 09:13;P;;;;;;
D;203;1892277;17;20030619 09:13;V;;;;;;
D;203;1892277;17;20030619 09:13;V;;;;;;
B;203;1892322;18;20030619 09:13;;10;39;MASCOT DR;EASTLAKES;2018;;;20030116;20030227;268000;;R;RESIDENCE;10;;;0;9458306;
C;203;1892322;18;20030619 09:13;10//SP 1355;
D;203;1892322;18;20030619 09:13;P;;;;;;
D;203;1892322;18;20030619 09:13;V;;;;;;
B;203;1892435;19;20030619 09:13;;33;66;MASCOT DR;MASCOT;2020;;;20030123;20030306;320000;;R;RESIDENCE;33;;;0;9465200;
C;203;1892435;19;20030619 09:13;33//SP 3939;
D;203;1892435;19;20030619 09:13;P;;;;;;
D;203;1892435;19;20030619 09:13;P;;;;;;
D;203;1892435;19;20030619 09:13;V;;;;;;
D;203;1892435;19;20030619 09:13;V;;;;;;
B;203;1894722;20;20030619 09:13;;;76;SUTHERLAND ST;MASCOT;2020;379;M;20010608;20010711;345000;A;R;RESIDENCE;;AJ;;0;4327038;
C;203;1894722;20;20030619 09:13;14/7/939789;
D;203;1894722;20;20030619 09:13;P;;;;;;
D;203;1894722;20;20030619 09:13;P;;;;;;
D;203;1894722;20;20030619 09:13;V;;;;;;
B;203;1894786;21;20030619 09:13;;;28;SWINBOURNE ST;BOTANY;2019;9.59;H;20021211;20021219;29755781;I;V;VACANT LAND;;HD;;0;9459773;
C;203;1894786;21;20030619 09:13;1//792081;
D;203;1894786;21;20030619 09:13;P;;;;;;
D;203;1894786;21;20030619 09:13;V;;;;;;
B;203;1894896;22;20030619 09:13;;4;12;TEMPLEMAN CRES;HILLSDALE;2036;;;20030121;20030307;270000;;R;RESIDENCE;4;;;0;9462796;
C;203;1894896;22;20030619 09:13;4//SP 1175;
