A;092;20020102 13:05;PTHIRLWELL;
B;092;949491;1;20020102 13:05;;62;96;ALBERT AVE;CHATSWOOD;2067;;;20010920;20011207;342000;;R;RESIDENCE;62;;;;8214753;
C;092;949491;1;20020102 13:05;62//9543;
D;092;949491;1;20020102 13:05;P;;;;;;
D;092;949491;1;20020102 13:05;V;;;;;;
B;092;949636;2;20020102 13:05;;;61;ALBERT AVE;CHATSWOOD;2067;3515;M;20011024;20011129;26000;B;3;SHOPPING CENT;;CE;;;8161454;
C;092;949636;2;20020102 13:05;1//840008;
D;092;949636;2;20020102 13:05;P;;;;;;
D;092;949636;2;20020102 13:05;P;;;;;;
D;092;949636;2;20020102 13:05;V;;;;;;
B;092;949681;3;20020102 13:05;;;2;ALEXANDER AVE;WILLOUGHBY;2068;;;20011027;20011213;755000;A;R;RESIDENCE;;EA;;;8207963;
C;092;949681;3;20020102 13:05;81//11757;
D;092;949681;3;20020102 13:05;P;;;;;;
D;092;949681;3;20020102 13:05;P;;;;;;
D;092;949681;3;20020102 13:05;V;;;;;;
D;092;949681;3;20020102 13:05;V;;;;;;
B;092;949837;4;20020102 13:05;;;45;ALPHA RD;WILLOUGHBY;2068;;;20011116;20011213;540000;A;R;RESIDENCE;;GM;;;8206047;
C;092;949837;4;20020102 13:05;4//9908;
D;092;949837;4;20020102 13:05;P;;;;;;
D;092;949837;4;20020102 13:05;P;;;;;;
D;092;949837;4;20020102 13:05;V;;;;;;
D;092;949837;4;20020102 13:05;V;;;;;;
B;092;950424;5;20020102 13:05;;;81;ARTARMON RD;ARTARMON;2064;999.1;M;20011008;20011116;722000;A;R;RESIDENCE;;ET;;;8204385;
C;092;950424;5;20020102 13:05;2//506398;
D;092;950424;5;20020102 13:05;P;;;;;;
D;092;950424;5;20020102 13:05;P;;;;;;
D;092;950424;5;20020102 13:06;V;;;;;;
B;092;950465;6;20020102 13:06;;160;2;ARTARMON RD;WILLOUGHBY;2068;;;20011026;20011207;375000;;R;RESIDENCE;160;;;;8202554;
C;092;950465;6;20020102 13:06;160//14189;
D;092;950465;6;20020102 13:06;P;;;;;;
D;092;950465;6;20020102 13:06;V;;;;;;
B;092;951237;7;20020102 13:06;;17;3;BARTON RD;ARTARMON;2064;;;20011030;20011204;390000;;R;RESIDENCE;17;;;;8177495;
C;092;951237;7;20020102 13:06;17//14352;
D;092;951237;7;20020102 13:06;P;;;;;;
D;092;951237;7;20020102 13:06;P;;;;;;
D;092;951237;7;20020102 13:06;V;;;;;;
D;092;951237;7;20020102 13:06;V;;;;;;
B;092;951871;8;20020102 13:06;;;4;BORLAISE ST;WILLOUGHBY;2068;259.2;M;20010908;20011015;601000;A;R;RESIDENCE;;EU;;;8181918;
C;092;951871;8;20020102 13:06;1//556812;
D;092;951871;8;20020102 13:06;P;;;;;;
D;092;951871;8;20020102 13:06;P;;;;;;
D;092;951871;8;20020102 13:06;V;;;;;;
B;092;952008;9;20020102 13:06;;;3;BOWEN ST;CHATSWOOD;2067;300;M;20011103;20011214;461000;A;R;RESIDENCE;;EY;;;8211697;
C;092;952008;9;20020102 13:06;2//580741;
D;092;952008;9;20020102 13:06;P;;;;;;
D;092;952008;9;20020102 13:06;V;;;;;;
B;092;952022;10;20020102 13:06;;23;8;BOWEN ST;CHATSWOOD;2067;;;20011019;20011130;400000;;R;RESIDENCE;23;;;;8192348;
C;092;952022;10;20020102 13:06;23//8704;
D;092;952022;10;20020102 13:06;P;;;;;;
D;092;952022;10;20020102 13:06;V;;;;;;
B;092;952022;11;20020102 13:06;;24;8;BOWEN ST;CHATSWOOD;2067;;;20011028;20011127;388000;;R;RESIDENCE;24;;;;8172315;
C;092;952022;11;20020102 13:06;24//8704;
D;092;952022;11;20020102 13:06;P;;;;;;
D;092;952022;11;20020102 13:06;V;;;;;;
B;092;952412;12;20020102 13:06;;11;7;BROUGHTON RD;ARTARMON;2064;;;20010906;20011011;344000;;R;RESIDENCE;11;;;;8169000;
C;092;952412;12;20020102 13:06;11//13284;
D;092;952412;12;20020102 13:06;P;;;;;;
D;092;952412;12;20020102 13:06;V;;;;;;
B;092;952575;13;20020102 13:06;CHELSEA APARTMENTS;23;8;BROWN ST;CHATSWOOD;2067;;;20011115;20011213;413000;;3;HOME UNIT;23;;;;8207369;
C;092;952575;13;20020102 13:06;23//SP 61287;
D;092;952575;13;20020102 13:06;P;;;;;;
D;092;952575;13;20020102 13:06;V;;;;;;
B;092;952575;14;20020102 13:06;CHELSEA APARTMENTS;55;8;BROWN ST;CHATSWOOD;2067;;;20010907;20011019;635000;;R;RESIDENCE;55;;;;8199772;
C;092;952575;14;20020102 13:06;55//SP 61287;
D;092;952575;14;20020102 13:06;P;;;;;;
D;092;952575;14;20020102 13:06;V;;;;;;
B;092;953025;15;20020102 13:06;;;15;BURRA RD;ARTARMON;2064;;;20010901;20011201;1262000;A;R;RESIDENCE;;ET;;;8198612;
C;092;953025;15;20020102 13:06;19/N/4186;
D;092;953025;15;20020102 13:06;P;;;;;;
D;092;953025;15;20020102 13:06;V;;;;;;
D;092;953025;15;20020102 13:06;V;;;;;;
B;092;953191;16;20020102 13:06;;;20;CAMERON AVE;ARTARMON;2064;;;20010914;20011207;920000;A;R;RESIDENCE;;ET;;;8215996;
C;092;953191;16;20020102 13:06;23//4637;
D;092;953191;16;20020102 13:06;P;;;;;;
D;092;953191;16;20020102 13:06;V;;;;;;
D;092;953191;16;20020102 13:06;V;;;;;;
B;092;953326;17;20020102 13:06;;;4;CARR ST;CHATSWOOD;2067;;;20010914;20011207;830000;A;R;RESIDENCE;;EY;;;8190177;
C;092;953326;17;20020102 13:06;B//331856;
D;092;953326;17;20020102 13:06;P;;;;;;
D;092;953326;17;20020102 13:06;P;;;;;;
D;092;953326;17;20020102 13:06;V;;;;;;
D;092;953326;17;20020102 13:06;V;;;;;;
B;092;953357;18;20020102 13:06;;;13;CENTENNIAL AVE;CHATSWOOD;2067;;;20011025;20011204;772000;A;R;RESIDENCE;;EY;;;8181890;
C;092;953357;18;20020102 13:06;B//361193;
D;092;953357;18;20020102 13:06;P;;;;;;
D;092;953357;18;20020102 13:06;P;;;;;;
D;092;953357;18;20020102 13:06;V;;;;;;
B;092;953413;19;20020102 13:06;;1;18;CENTENNIAL AVE;CHATSWOOD;2067;;;20011011;20011123;510000;;R;RESIDENCE;1;;;;8164202;
C;092;953413;19;20020102 13:06;1//SP 57268;
D;092;953413;19;20020102 13:06;P;;;;;;
D;092;953413;19;20020102 13:06;P;;;;;;
D;092;953413;19;20020102 13:06;P;;;;;;
D;092;953413;19;20020102 13:06;V;;;;;;
D;092;953413;19;20020102 13:06;V;;;;;;
B;092;953592;20;20020102 13:06;;35;56;CHANDOS ST;ST LEONARDS;2065;;;20011019;20011130;151000;;R;RESIDENCE;35;;;;8177932;
C;092;953592;20;20020102 13:06;35//33503;
D;092;953592;20;20020102 13:06;P;;;;;;
D;092;953592;20;20020102 13:06;P;;;;;;
D;092;953592;20;20020102 13:06;V;;;;;;
