A;208;20020102 13:30;PTHIRLWELL;
B;208;2020688;1;20020102 13:30;;62;1;ALLEN ST;PYRMONT;2009;;;20011031;20011212;299000;;R;RESIDENCE;62;;;;8208481;
C;208;2020688;1;20020102 13:30;62//30156;
D;208;2020688;1;20020102 13:30;P;;;;;;
D;208;2020688;1;20020102 13:30;V;;;;;;
B;208;2020835;2;20020102 13:30;PINNACLE HOUSE;20;2;BARRACK ST;SYDNEY;2000;;;20011015;20011116;217800;;3;UNIT;20;;;;8145244;
C;208;2020835;2;20020102 13:30;20//48653;
D;208;2020835;2;20020102 13:30;P;;;;;;
D;208;2020835;2;20020102 13:30;V;;;;;;
B;208;2021000;3;20020102 13:30;;80;38;BRIDGE ST;SYDNEY;2000;;;20011109;20011207;218000;;R;RESIDENCE;80;;;;8184232;
C;208;2021000;3;20020102 13:30;80//SP 57860;
D;208;2021000;3;20020102 13:30;P;;;;;;
D;208;2021000;3;20020102 13:30;V;;;;;;
B;208;2021170;4;20020102 13:30;CLIVEDEN;2;4;BRIDGE ST;SYDNEY;2000;;;20010822;20011003;355000;;R;RESIDENCE;2;;;;8188317;
C;208;2021170;4;20020102 13:30;2//22784;
D;208;2021170;4;20020102 13:30;P;;;;;;
D;208;2021170;4;20020102 13:30;V;;;;;;
B;208;2021170;5;20020102 13:30;CLIVEDEN;23;4;BRIDGE ST;SYDNEY;2000;;;20011120;20011123;200000;;3;COMMERCIAL ST;23;;;;8164819;
C;208;2021170;5;20020102 13:30;23//22784;
D;208;2021170;5;20020102 13:30;P;;;;;;
D;208;2021170;5;20020102 13:30;V;;;;;;
B;208;2021430;6;20020102 13:30;;69;152;BULWARA RD;ULTIMO;2007;;;20010816;20010928;535000;;R;RESIDENCE;69;;;;8166173;
C;208;2021430;6;20020102 13:30;69//SP 53188;
D;208;2021430;6;20020102 13:30;P;;;;;;
D;208;2021430;6;20020102 13:30;P;;;;;;
D;208;2021430;6;20020102 13:30;V;;;;;;
