A;060;20030701 14:15;PDANN;
B;060;529120;1;20030701 14:15;;;;SPLITTERS CREEK RD;SPLITTERS CREEK;2640;6.042;H;20030214;20030331;452000;R;R;RESIDENCE;;HB;RR;0;9539177;
C;060;529120;1;20030701 14:15;543//785192;
D;060;529120;1;20030701 14:15;P;;;;;;
D;060;529120;1;20030701 14:15;P;;;;;;
D;060;529120;1;20030701 14:15;V;;;;;;
D;060;529120;1;20030701 14:15;V;;;;;;
B;060;529131;2;20030701 14:15;;;;SPLITTERS CREEK RD;SPLITTERS CREEK;2640;24.17;H;20021219;20030214;330000;R;R;RESIDENCE;;HC;RR;0;9510736;
C;060;529131;2;20030701 14:15;3//248326;
D;060;529131;2;20030701 14:15;P;;;;;;
D;060;529131;2;20030701 14:15;P;;;;;;
D;060;529131;2;20030701 14:15;V;;;;;;
D;060;529131;2;20030701 14:15;V;;;;;;
B;060;529283;3;20030701 14:15;;;;TABLE TOP RD;TABLE TOP;2640;16.88;H;20030219;20030328;387000;R;R;RESIDENCE;;HE;RR;0;9551143;
C;060;529283;3;20030701 14:15;25//616172;
D;060;529283;3;20030701 14:15;P;;;;;;
D;060;529283;3;20030701 14:15;V;;;;;;
B;060;529546;4;20030701 14:15;;;73;HOWLONG RD;BURRUMBUTTOCK;2642;1010;M;20030128;20030402;124000;A;R;RESIDENCE;;BD;AC;0;9594239;
C;060;529546;4;20030701 14:15;9//248452;
D;060;529546;4;20030701 14:15;P;;;;;;
D;060;529546;4;20030701 14:15;V;;;;;;
D;060;529546;4;20030701 14:15;V;;;;;;
B;060;529636;5;20030701 14:15;;;;HORE RD;CUMBOROONA;2644;625.27;H;20021211;20021217;885660;P;3;FARMING LAND;;EL;RG;0;9507709;
C;060;529636;5;20030701 14:15;B//384501 108, 143, 177, 185, 190, 191, 192//753335 1, 2//986403 . Enc;
C;060;529636;5;20030701 14:15;losure Permit 14561;
D;060;529636;5;20030701 14:15;P;;;;;;
D;060;529636;5;20030701 14:16;V;;;;;;
B;060;529637;6;20030701 14:16;;;;HORE RD;CUMBOROONA;2644;64.75;H;20021211;20021217;482982;P;R;RESIDENCE;;EL;RGI;0;9507708;
C;060;529637;6;20030701 14:16;3//753335;
D;060;529637;6;20030701 14:16;P;;;;;;
D;060;529637;6;20030701 14:16;V;;;;;;
B;060;529638;7;20030701 14:16;;;;HORE RD;CUMBOROONA;2644;113.3;H;20021211;20021217;482982;P;R;RESIDENCE;;EL;RGI;0;9507708;
C;060;529638;7;20030701 14:16;4, 55, 56, 57//753335 . Enclosure Permit 149478;
D;060;529638;7;20030701 14:16;P;;;;;;
D;060;529638;7;20030701 14:16;V;;;;;;
B;060;529734;8;20030701 14:16;;;;ROSE ST;GEROGERY;2642;1012;M;20030501;20030606;93500;A;R;RESIDENCE;;BC;;0;9724769;
C;060;529734;8;20030701 14:16;7/3/758435;
D;060;529734;8;20030701 14:16;P;;;;;;
D;060;529734;8;20030701 14:16;V;;;;;;
D;060;529734;8;20030701 14:16;V;;;;;;
B;060;529737;9;20030701 14:16;;;;HUON ST;GEROGERY;2642;4502;M;20030328;20030422;105000;A;R;RESIDENCE;;BC;;0;9722251;
C;060;529737;9;20030701 14:16;10, 11, 12, 13/3/758435;
D;060;529737;9;20030701 14:16;P;;;;;;
D;060;529737;9;20030701 14:16;P;;;;;;
D;060;529737;9;20030701 14:16;P;;;;;;
D;060;529737;9;20030701 14:16;P;;;;;;
D;060;529737;9;20030701 14:16;V;;;;;;
B;060;529764;10;20030701 14:16;;;;MAIN ST;GEROGERY;2642;1265;M;20030326;20030401;47900;A;R;RESIDENCE;;BC;AC;0;9577183;
C;060;529764;10;20030701 14:16;113//10311;
D;060;529764;10;20030701 14:16;P;;;;;;
D;060;529764;10;20030701 14:16;V;;;;;;
B;060;529767;11;20030701 14:16;;;;MAIN ST;GEROGERY;2642;9.322;H;20030110;20030207;135000;A;R;RESIDENCE;;BC;AC;0;9615306;
C;060;529767;11;20030701 14:16;131//10311 2//519594;
D;060;529767;11;20030701 14:16;P;;;;;;
D;060;529767;11;20030701 14:16;P;;;;;;
D;060;529767;11;20030701 14:16;V;;;;;;
D;060;529767;11;20030701 14:16;V;;;;;;
B;060;530082;12;20030701 14:16;;;31;CLARKE ST W;HOWLONG;2643;2023;M;20030328;20030521;110000;A;R;RESIDENCE;;AK;;0;9717777;
C;060;530082;12;20030701 14:16;5/26/758528;
D;060;530082;12;20030701 14:16;P;;;;;;
D;060;530082;12;20030701 14:16;P;;;;;;
D;060;530082;12;20030701 14:16;V;;;;;;
B;060;530164;13;20030701 14:16;;;178;GOLF CLUB DR;HOWLONG;2643;2023;M;20030122;20030228;179000;A;R;RESIDENCE;;AG;;0;9689034;
C;060;530164;13;20030701 14:16;6/34/758528;
D;060;530164;13;20030701 14:16;P;;;;;;
D;060;530164;13;20030701 14:16;P;;;;;;
D;060;530164;13;20030701 14:16;V;;;;;;
D;060;530164;13;20030701 14:16;V;;;;;;
B;060;530203;14;20030701 14:16;;;103;HAMMER ST;HOWLONG;2643;999.2;M;20030321;20030426;142000;A;R;RESIDENCE;;AA;;0;9705982;
C;060;530203;14;20030701 14:16;22//248003;
D;060;530203;14;20030701 14:16;P;;;;;;
D;060;530203;14;20030701 14:16;P;;;;;;
D;060;530203;14;20030701 14:16;V;;;;;;
B;060;530726;15;20030701 14:16;;;28;PELL ST;HOWLONG;2643;2023;M;20021024;20021210;23500;A;V;VACANT LAND;;AK;;0;9699143;
C;060;530726;15;20030701 14:16;16/44/758528;
D;060;530726;15;20030701 14:16;P;;;;;;
D;060;530726;15;20030701 14:16;P;;;;;;
D;060;530726;15;20030701 14:16;V;;;;;;
D;060;530726;15;20030701 14:16;V;;;;;;
B;060;530793;16;20030701 14:16;;;28;RUSSELL ST;HOWLONG;2643;1012;M;20030423;20030530;178000;A;R;RESIDENCE;;AB;;0;9684521;
C;060;530793;16;20030701 14:16;15/107/758528;
D;060;530793;16;20030701 14:16;P;;;;;;
D;060;530793;16;20030701 14:16;V;;;;;;
D;060;530793;16;20030701 14:16;V;;;;;;
B;060;530905;17;20030701 14:16;;;172;VICTORIA ST;HOWLONG;2643;2023;M;20030410;20030610;157000;A;R;RESIDENCE;;AM;;0;9724668;
C;060;530905;17;20030701 14:16;14//247771;
D;060;530905;17;20030701 14:16;P;;;;;;
D;060;530905;17;20030701 14:16;P;;;;;;
D;060;530905;17;20030701 14:16;V;;;;;;
D;060;530905;17;20030701 14:16;V;;;;;;
B;060;531240;18;20030701 14:16;;;75;HUON ST;JINDERA;2642;905.2;M;20030401;20030417;105000;A;R;RESIDENCE;;AN;;0;9722164;
C;060;531240;18;20030701 14:16;1//880439;
D;060;531240;18;20030701 14:16;P;;;;;;
D;060;531240;18;20030701 14:16;V;;;;;;
D;060;531240;18;20030701 14:16;V;;;;;;
B;060;531272;19;20030701 14:16;;;74;ADAMS ST;JINDERA;2642;993;M;20030313;20030403;137000;A;R;RESIDENCE;;AM;AC;0;9565853;
C;060;531272;19;20030701 14:16;11//633175;
D;060;531272;19;20030701 14:16;P;;;;;;
D;060;531272;19;20030701 14:16;P;;;;;;
D;060;531272;19;20030701 14:16;V;;;;;;
D;060;531272;19;20030701 14:16;V;;;;;;
B;060;531386;20;20030701 14:16;;;112;WATSON ST;JINDERA;2642;862.2;M;20030303;20030424;232000;A;R;RESIDENCE;;AN;AC;0;9574308;
C;060;531386;20;20030701 14:16;8//718084;
D;060;531386;20;20030701 14:16;P;;;;;;
D;060;531386;20;20030701 14:16;P;;;;;;
D;060;531386;20;20030701 14:16;V;;;;;;
B;060;531509;21;20030701 14:16;;;;HUESKE RD;JINDERA;2642;16.19;H;20030508;20030523;380000;R;R;RESIDENCE;;HB;;0;9696511;
C;060;531509;21;20030701 14:16;3//243541;
D;060;531509;21;20030701 14:16;P;;;;;;
D;060;531509;21;20030701 14:16;P;;;;;;
D;060;531509;21;20030701 14:16;V;;;;;;
B;060;531550;22;20030701 14:16;;;;LAKEVIEW DR;JINDERA;2642;1.002;H;20030317;20030530;76200;R;V;VACANT LAND;;HA;;0;9716457;
C;060;531550;22;20030701 14:16;307//1013886;
D;060;531550;22;20030701 14:16;P;;;;;;
D;060;531550;22;20030701 14:16;P;;;;;;
D;060;531550;22;20030701 14:16;V;;;;;;
B;060;531697;23;20030701 14:16;;;;JINDERA-TABLE TOP RD;JINDERA;2642;50.12;H;20021209;20030311;495000;R;R;RESIDENCE;;RE;RR;0;9523620;
C;060;531697;23;20030701 14:16;22//718641;
D;060;531697;23;20030701 14:16;P;;;;;;
D;060;531697;23;20030701 14:16;V;;;;;;
B;060;532088;24;20030701 14:16;;;89;BENNETT RD;THURGOONA;2640;4313;M;20030305;20030326;365000;A;R;RESIDENCE;;BA;RR;0;9679830;
C;060;532088;24;20030701 14:16;78//800696;
D;060;532088;24;20030701 14:16;P;;;;;;
D;060;532088;24;20030701 14:16;P;;;;;;
D;060;532088;24;20030701 14:16;V;;;;;;
D;060;532088;24;20030701 14:16;V;;;;;;
B;060;532310;25;20030701 14:16;;;41;ROSBOROUGH CT;THURGOONA;2640;4684;M;20030213;20030514;375000;A;R;RESIDENCE;;BA;;0;9712805;
C;060;532310;25;20030701 14:16;107//811918;
D;060;532310;25;20030701 14:16;P;;;;;;
D;060;532310;25;20030701 14:16;P;;;;;;
D;060;532310;25;20030701 14:16;V;;;;;;
