A;RTSALEDATA;088;20250519 01:15;VALNET;
B;088;786268;1;20250519 01:15;;7;80;KURRABA RD;NEUTRAL BAY;2089;;;20250221;20250404;2400000;;R;RESIDENCE;8;;;0;AU950978;
C;088;786268;1;20250519 01:15;8/SP403;
D;088;786268;1;20250519 01:15;P;;;;;;
D;088;786268;1;20250519 01:15;P;;;;;;
D;088;786268;1;20250519 01:15;V;;;;;;
B;088;786268;2;20250519 01:15;;7;80;KURRABA RD;NEUTRAL BAY;2089;;;20250221;20250404;2400000;;R;RESIDENCE;10;;;0;AU950978;
C;088;786268;2;20250519 01:15;10/SP45710;
D;088;786268;2;20250519 01:15;P;;;;;;
D;088;786268;2;20250519 01:15;P;;;;;;
D;088;786268;2;20250519 01:15;V;;;;;;
B;088;772366;3;20250519 01:15;;;36;BEN BOYD RD;NEUTRAL BAY;2089;362.9;M;20250219;20250513;3400000;R2;R;RESIDENCE;;RAC;;0;AV53708;
C;088;772366;3;20250519 01:15;102/619141;
D;088;772366;3;20250519 01:15;P;;;;;;
D;088;772366;3;20250519 01:15;V;;;;;;
B;088;772569;4;20250519 01:15;;1;30;BENELONG RD;CREMORNE;2090;;;20250423;20250509;1500000;;R;RESIDENCE;1;;;0;AV45308;
C;088;772569;4;20250519 01:15;1/SP414;
D;088;772569;4;20250519 01:15;P;;;;;;
D;088;772569;4;20250519 01:15;P;;;;;;
D;088;772569;4;20250519 01:15;V;;;;;;
B;088;772764;5;20250519 01:15;;2;59;LOWER BENT ST;NEUTRAL BAY;2089;;;20250320;20250515;660000;;R;RESIDENCE;2;;;0;AV61814;
C;088;772764;5;20250519 01:15;2/SP45396;
D;088;772764;5;20250519 01:15;P;;;;;;
D;088;772764;5;20250519 01:15;V;;;;;;
D;088;772764;5;20250519 01:15;V;;;;;;
B;088;778365;6;20250519 01:15;;;61;EARLE ST;CREMORNE;2090;265.6;M;20250110;20250514;2820000;R2;R;RESIDENCE;;RAB;;0;AV60229;
C;088;778365;6;20250519 01:15;A/411219;
D;088;778365;6;20250519 01:15;P;;;;;;
D;088;778365;6;20250519 01:15;P;;;;;;
D;088;778365;6;20250519 01:15;V;;;;;;
D;088;778365;6;20250519 01:15;V;;;;;;
B;088;783931;7;20250519 01:15;;4;33;CARABELLA ST;KIRRIBILLI;2061;;;20250331;20250512;1530000;;R;RESIDENCE;4;;;0;AV51932;
C;088;783931;7;20250519 01:15;4/SP3019;
D;088;783931;7;20250519 01:15;P;;;;;;
D;088;783931;7;20250519 01:15;P;;;;;;
D;088;783931;7;20250519 01:15;V;;;;;;
D;088;783931;7;20250519 01:15;V;;;;;;
B;088;787431;8;20250519 01:15;;;22;MARGARET ST;NORTH SYDNEY;2060;139.1;M;20250327;20250508;2050000;R2;R;RESIDENCE;;RAE;;0;AV41109;
C;088;787431;8;20250519 01:15;B/441280;
D;088;787431;8;20250519 01:15;P;;;;;;
D;088;787431;8;20250519 01:15;V;;;;;;
B;088;784367;9;20250519 01:15;;24;3;CHRISTIE ST;WOLLSTONECRAFT;2065;;;20250329;20250512;1350000;;R;RESIDENCE;24;;;0;AV51507;
C;088;784367;9;20250519 01:15;24/SP11045;
D;088;784367;9;20250519 01:15;P;;;;;;
D;088;784367;9;20250519 01:15;V;;;;;;
B;088;779158;10;20250519 01:15;;2;27 B;ELAMANG AVE;KIRRIBILLI;2061;44.6;M;20250329;20250512;789000;;R;RESIDENCE;2;;;0;AV52129;
C;088;779158;10;20250519 01:15;2/SP54;
D;088;779158;10;20250519 01:15;P;;;;;;
D;088;779158;10;20250519 01:15;V;;;;;;
B;088;773750;11;20250519 01:15;;75;14;BLUES POINT RD;MCMAHONS POINT;2060;70.4;M;20250327;20250513;1575000;;R;RESIDENCE;75;;;0;AV54650;
C;088;773750;11;20250519 01:15;75/SP125;
D;088;773750;11;20250519 01:15;P;;;;;;
D;088;773750;11;20250519 01:15;V;;;;;;
B;088;773750;12;20250519 01:15;;75;14;BLUES POINT RD;MCMAHONS POINT;2060;13.4;M;20250327;20250513;1575000;;R;RESIDENCE;222;;;0;AV54650;
C;088;773750;12;20250519 01:15;222/SP125;
D;088;773750;12;20250519 01:15;P;;;;;;
D;088;773750;12;20250519 01:15;V;;;;;;
B;088;782087;13;20250519 01:15;;3;8;HAMPDEN AVE;CREMORNE;2090;;;20250208;20250509;1500000;;R;RESIDENCE;3;;;0;AV47809;
C;088;782087;13;20250519 01:15;3/SP18291;
D;088;782087;13;20250519 01:15;P;;;;;;
D;088;782087;13;20250519 01:15;V;;;;;;
