iter	MultiClass
304	1.910462938
305	1.910382782
306	1.910320601
307	1.910268321
308	1.910179509
309	1.910118206
310	1.910060748
311	1.910006878
312	1.909940234
313	1.909875857
314	1.909832891
315	1.909780835
316	1.90972226
317	1.909659051
318	1.90961376
319	1.909553171
320	1.909463005
321	1.909393264
322	1.909332432
323	1.909263862
324	1.909195896
325	1.909164377
326	1.909119603
327	1.909061063
328	1.909004589
329	1.908954261
330	1.908923169
331	1.908848341
332	1.908783102
333	1.908752621
334	1.908690964
335	1.908621039
336	1.908563102
337	1.908515328
338	1.908470107
339	1.908385787
340	1.908351166
341	1.908293793
342	1.908237265
343	1.908196266
344	1.908146619
345	1.908119609
346	1.908072102
347	1.908038594
348	1.907996405
349	1.907926822
350	1.907882869
351	1.907807962
352	1.90774507
353	1.907676787
354	1.907613269
355	1.907570709
356	1.907514045
357	1.907458556
358	1.907383076
359	1.907327405
360	1.907257784
361	1.907190538
362	1.907115115
363	1.907059039
364	1.906995028
365	1.906926038
366	1.906874554
367	1.906809409
368	1.906742335
369	1.906692778
370	1.906631229
371	1.906604965
372	1.906551833
373	1.906476478
374	1.906417314
375	1.906346398
376	1.906287147
377	1.906235171
378	1.906209458
379	1.906183139
380	1.906119291
381	1.906071188
382	1.906017846
383	1.905985686
384	1.905919658
385	1.905873951
386	1.905783157
387	1.905724352
388	1.905666556
389	1.905617256
390	1.905547708
391	1.905474512
392	1.905418651
393	1.905369917
394	1.90532837
395	1.90526518
396	1.905196915
397	1.905136367
398	1.90508385
399	1.905025847
400	1.904944054
401	1.904895229
402	1.904834883
403	1.904760821
404	1.904726328
405	1.90464924
406	1.904613911
407	1.904542787
408	1.90447752
409	1.904413991
410	1.904355999
411	1.90431829
412	1.904256191
413	1.904200196
414	1.904123895
415	1.904074231
416	1.904009636
417	1.903972117
418	1.903902506
419	1.903838369
420	1.903782333
421	1.903724788
422	1.903671883
423	1.903605731
424	1.903534741
425	1.903476449
426	1.903443836
427	1.903400101
428	1.903343805
429	1.903282782
430	1.90321277
431	1.90315162
432	1.903090158
433	1.903061767
434	1.903008011
435	1.902933396
436	1.902902664
437	1.902863425
438	1.902797497
439	1.902760092
440	1.902707205
441	1.902663881
442	1.902571754
443	1.902506942
444	1.902464947
445	1.902404892
446	1.902368397
447	1.902335473
448	1.902308201
449	1.902261827
450	1.902209975
451	1.902134189
452	1.902085598
453	1.902035459
454	1.901964587
455	1.901922323
456	1.901885222
457	1.901833522
458	1.901776259
459	1.901745927
460	1.901703562
461	1.901661407
462	1.901617909
463	1.901536519
464	1.901477648
465	1.901446762
466	1.901393049
467	1.901343448
468	1.901265159
469	1.90122488
470	1.901169278
471	1.901107015
472	1.901065465
473	1.900988119
474	1.900932279
475	1.900878182
476	1.900812998
477	1.900765272
478	1.900711075
479	1.900655362
480	1.900618302
481	1.900559324
482	1.900487285
483	1.900427362
484	1.900369347
485	1.900331622
486	1.900285939
487	1.900237011
488	1.900177108
489	1.900128246
490	1.900088667
491	1.900037718
492	1.900001528
493	1.899963077
494	1.899920559
495	1.899876393
496	1.899841619
497	1.899788012
498	1.899743135
499	1.899697269
500	1.899652998
501	1.899618562
502	1.899561054
503	1.899512286
504	1.899456676
505	1.899406981
506	1.899379996
507	1.899314397
508	1.89925533
509	1.89919327
510	1.899145835
511	1.899092184
512	1.899050743
513	1.898992691
514	1.898958818
515	1.898909997
516	1.898865811
517	1.89880354
518	1.898753567
519	1.898687992
520	1.898608539
521	1.898545806
522	1.898479952
523	1.898457723
524	1.898404627
525	1.898355101
526	1.898299935
527	1.898254877
528	1.898200183
529	1.898153291
530	1.898120012
531	1.898079859
532	1.898017708
533	1.897981724
534	1.897954202
535	1.897930919
536	1.897868312
537	1.897808216
538	1.897757609
539	1.897700398
540	1.897663747
541	1.897620295
542	1.897581153
543	1.897527491
544	1.897460815
545	1.897429734
546	1.897378546
547	1.897330709
548	1.897276852
549	1.897238126
550	1.89718793
551	1.897141796
552	1.897117313
553	1.897083136
554	1.897029959
555	1.896984264
556	1.896946023
557	1.896884029
558	1.896830359
559	1.896777604
560	1.896732497
