iter	MultiClass
0	1.041807217
1	0.9931034559
2	0.950080957
3	0.9124957186
4	0.8787817007
5	0.8488681031
6	0.8217974533
7	0.7975136856
8	0.7755008103
9	0.7555002765
10	0.7373837355
11	0.7208740559
12	0.7057407196
13	0.6917572398
14	0.6790829172
15	0.666782752
16	0.6556750718
17	0.6451904621
18	0.6354325288
19	0.6265883736
20	0.618223974
21	0.610449608
22	0.6034111389
23	0.597040176
24	0.5911539266
25	0.5853769357
26	0.5800481461
27	0.5751313235
28	0.5703068008
29	0.566145614
30	0.5620275191
31	0.5582924316
32	0.5544201454
33	0.5510814563
34	0.5481509348
35	0.5453108134
36	0.5419971454
37	0.5391609161
38	0.5366979177
39	0.5341474381
40	0.5319596712
41	0.5297932186
42	0.5278283244
43	0.5259404858
44	0.5239364384
45	0.5222883849
46	0.5208458748
47	0.51907962
48	0.5177466001
49	0.5165788582
50	0.5147593642
51	0.5136093687
52	0.5121472124
53	0.5110020358
54	0.5099258061
55	0.5085672091
56	0.5077188101
57	0.5068977488
58	0.5059436589
59	0.5050838613
60	0.5043833644
61	0.5037344388
62	0.5030633648
63	0.5018616591
64	0.5012734327
65	0.5002105012
66	0.4995835848
67	0.498846066
68	0.4983008387
69	0.4975059569
70	0.4967409149
71	0.4961628359
72	0.4954783247
73	0.495010431
74	0.4945899383
75	0.4937376007
76	0.4929764509
77	0.4923664005
78	0.491816864
79	0.4913661144
80	0.4908152805
81	0.4900983809
82	0.4895747922
83	0.4890593585
84	0.4885780275
85	0.4882025263
86	0.4876112881
87	0.4871351467
88	0.4866085462
89	0.4862104334
90	0.4858699617
91	0.4854489593
92	0.4850517269
93	0.484684566
94	0.4840823
95	0.4838640608
96	0.4833594695
97	0.4828512178
98	0.4822611379
99	0.4818318878
100	0.4815292257
101	0.4812796639
102	0.4808759908
103	0.4805232866
104	0.4801869851
105	0.4799279709
106	0.4794216652
107	0.4789077142
108	0.4786965643
109	0.4783166613
110	0.4778342183
111	0.4774257264
112	0.4770508276
113	0.4767518723
114	0.4764626475
115	0.4761491429
116	0.4758737723
117	0.4755093916
118	0.4752644169
119	0.4749137052
120	0.474679434
121	0.474071376
122	0.4737718647
123	0.4733829726
124	0.4729043755
125	0.4726525432
126	0.4724579813
127	0.4721856225
128	0.4718760564
129	0.4715773792
130	0.4711832976
131	0.4709860483
132	0.470750248
133	0.4704834031
134	0.470269334
135	0.4697983359
136	0.4695125861
137	0.4692008423
138	0.4688322915
139	0.4685900506
140	0.4684012343
141	0.4680924096
142	0.4678887197
143	0.46756289
144	0.4673414073
145	0.4671655649
146	0.4668869508
147	0.4666637074
148	0.466536378
149	0.4663261085
150	0.4661421574
151	0.4657935307
152	0.4656067068
153	0.4655093101
154	0.465278931
155	0.4650813573
156	0.4648640449
157	0.4645470188
158	0.4643525496
159	0.4641379246
160	0.4638746011
161	0.4635855153
162	0.4633548119
163	0.4630969097
164	0.4629414548
165	0.4627882704
166	0.4625127144
167	0.462337984
168	0.4622536538
169	0.4620786454
170	0.4618004484
171	0.4615769733
172	0.4614065521
173	0.4612008234
174	0.4610260004
175	0.4608125801
176	0.4605238649
177	0.4603065987
178	0.4601508658
179	0.4599915188
180	0.4597808322
181	0.4595826562
182	0.4592938484
183	0.4591554912
184	0.4588620498
185	0.4586264349
186	0.4584520289
187	0.4582680315
188	0.4580393668
189	0.4579649987
190	0.4577677957
191	0.457616511
192	0.4574666164
193	0.457339565
194	0.4570883814
195	0.4569507656
196	0.4567008331
197	0.4565712796
198	0.4563074928
199	0.4561555594
200	0.4559572907
201	0.4557543422
202	0.4556282639
203	0.4554229522
204	0.4550879481
205	0.4549340223
206	0.4547850543
207	0.4546453998
208	0.4544630704
209	0.454397506
210	0.4541153704
211	0.4539861876
212	0.4538037193
213	0.4535788541
214	0.4534709856
215	0.4533485678
216	0.4531789343
217	0.4530233867
218	0.4528851222
219	0.4525780119
220	0.4525107794
221	0.4523172369
222	0.4521769337
223	0.4519760239
224	0.4518500383
225	0.4517411503
226	0.4516240147
227	0.4514646213
228	0.4513400258
229	0.4511677975
230	0.4509758304
231	0.4508417824
232	0.4507479998
233	0.450532448
234	0.4504038213
235	0.4502974355
236	0.4501234928
237	0.4500146049
238	0.4498931601
239	0.4496865974
240	0.4495002369
241	0.4493984846
242	0.4493239774
243	0.4491010584
244	0.44891113
245	0.4487463618
246	0.4485641714
247	0.4483864756
248	0.4482596559
249	0.4481623055
250	0.4480162103
251	0.447677175
252	0.447543127
253	0.4473858651
254	0.4472366654
255	0.4471090581
256	0.44692608
257	0.4467168299
258	0.4465987212
259	0.4465180515
260	0.446404252
261	0.4462610297
262	0.4461078452
263	0.4460537719
264	0.4458878453
265	0.4458103263
266	0.4457054696
267	0.4455786962
268	0.4454256044
269	0.4453630981
270	0.4451759962
271	0.4450550611
272	0.4449545599
273	0.4448068894
274	0.4447195937
275	0.4446830815
276	0.444631742
277	0.4443426098
278	0.4441540715
279	0.4440235913
280	0.4439322181
281	0.4438427447
282	0.4437729174
283	0.4436636588
284	0.4435758998
285	0.443414792
286	0.4433357903
287	0.4430406346
288	0.4430065318
289	0.4429396236
290	0.4428245268
291	0.4426738908
292	0.4425260812
293	0.442394767
294	0.4421792616
295	0.4420341395
296	0.4419613931
297	0.4419143164
298	0.4417763299
299	0.4416375558
300	0.4415183351
301	0.4413928591
302	0.4412946283
303	0.4412320757
304	0.4410672147
305	0.4409341861
306	0.4408094978
307	0.440640096
308	0.4405297717
309	0.4403823792
310	0.4402701088
311	0.4401805427
312	0.4401368022
313	0.4400777247
314	0.4400115579
315	0.4399408039
316	0.4398489674
317	0.4397040306
318	0.439564793
319	0.4395339801
320	0.4394921856
321	0.4394613727
322	0.4394062337
323	0.4392482304
324	0.4390784579
325	0.43893834
326	0.4388029019
327	0.4386825692
328	0.4385881842
329	0.4384744311
330	0.4384095153
331	0.4382753284
332	0.4381920638
333	0.4380030159
334	0.43788778
335	0.4378460319
336	0.4377478011
337	0.4375673252
338	0.4374557498
339	0.437389166
340	0.4373281424
341	0.437151049
342	0.4369247011
343	0.4367817104
344	0.436653269
345	0.4365929404
346	0.4365089346
347	0.4364267358
348	0.4362063188
349	0.436131858
350	0.4360672666
351	0.4359646339
352	0.4357766054
353	0.4356674394
354	0.4354880755
355	0.4353867866
356	0.4353631093
357	0.4352727091
358	0.4351791582
359	0.4350401986
360	0.4349756073
361	0.4348744573
362	0.4347578777
363	0.4346608053
364	0.4345942215
365	0.4344488214
366	0.434352722
367	0.43424907
368	0.4342323429
369	0.4341460203
370	0.4340971829
371	0.4339938552
372	0.4339047061
373	0.4338517449
374	0.4338048536
375	0.433695734
376	0.4335681729
377	0.433475178
378	0.4334212437
379	0.4332614333
380	0.4330533879
381	0.4328859785
382	0.4327984511
383	0.4327682869
384	0.4326677856
385	0.4325865135
386	0.4324530679
387	0.4323646602
388	0.4322717579
389	0.4321915979
390	0.4321317327
391	0.4320436957
392	0.4319307302
393	0.4319025584
394	0.4318561304
395	0.4317939021
396	0.4317009535
397	0.4316571667
398	0.4315539317
399	0.4314890623
400	0.431371695
401	0.4312518719
402	0.4311293151
403	0.4310965561
404	0.4310156547
405	0.4309965182
406	0.4309260422
407	0.4308484306
408	0.4308033927
409	0.4307055789
410	0.4305556843
411	0.4304821502
412	0.4303781274
413	0.4302904611
414	0.4301675336
415	0.4300604991
416	0.4298418428
417	0.4297641849
418	0.4296191091
419	0.4295156424
420	0.4293794167
421	0.4291778582
422	0.4290695726
423	0.4289794042
424	0.4289003562
425	0.4287427698
426	0.4286004742
427	0.4284523866
428	0.4282736714
429	0.4282356765
430	0.4281954111
431	0.4281314684
432	0.4280374541
433	0.4279576184
434	0.4278222267
435	0.4276929513
436	0.4276382293
437	0.4275990296
438	0.4274670204
439	0.4273939496
440	0.4273546573
441	0.4272988696
442	0.4272590676
443	0.4270889708
444	0.4270285032
445	0.4270005167
446	0.4269293921
447	0.4268600745
448	0.4267433559
449	0.426667366
450	0.4265794216
451	0.4265544933
452	0.4263955169
453	0.4263091943
454	0.4262358918
455	0.4261176442
456	0.426090538
457	0.4260086173
458	0.4259304496
459	0.4257702685
460	0.4257037311
461	0.4255884025
462	0.4255519367
463	0.4255234868
464	0.4254351254
465	0.425408807
466	0.4253220673
467	0.4252780951
468	0.4251712923
469	0.4250932173
470	0.425005273
471	0.4248774339
472	0.424808765
473	0.4247359259
474	0.4246568316
475	0.4246269917
476	0.4245313093
477	0.4244903026
478	0.424381739
479	0.4243394349
480	0.4242754459
481	0.4242352268
482	0.4241394981
483	0.4240100373
484	0.4239978048
485	0.4238894729
486	0.4238221014
487	0.4237603365
488	0.4237071899
489	0.4236011748
490	0.4234563307
