iter	Passed	Remaining
212	605	2659
213	607	2655
214	610	2650
215	612	2645
216	614	2640
217	618	2640
218	622	2644
219	625	2640
220	627	2635
221	630	2631
222	633	2630
223	636	2627
224	638	2623
225	644	2630
226	646	2627
227	649	2622
228	652	2620
229	654	2616
230	657	2611
231	659	2607
232	662	2603
233	665	2600
234	667	2596
235	670	2593
236	673	2591
237	675	2587
238	678	2584
239	681	2580
240	683	2576
241	686	2574
242	691	2577
243	694	2576
244	697	2572
245	699	2568
246	702	2563
247	704	2559
248	706	2555
249	709	2551
250	712	2550
251	717	2554
252	720	2552
253	723	2550
254	726	2546
255	728	2542
256	731	2538
257	734	2535
258	736	2531
259	739	2526
260	741	2523
261	744	2520
262	747	2516
263	749	2512
264	751	2508
265	754	2505
266	757	2501
267	760	2499
268	763	2497
269	768	2502
270	771	2500
271	774	2496
272	776	2492
273	779	2489
274	781	2484
275	784	2481
276	787	2478
277	789	2474
278	792	2471
279	797	2474
280	800	2471
281	802	2468
282	805	2464
283	808	2462
284	810	2458
285	814	2458
286	817	2454
287	819	2450
288	822	2446
289	825	2443
290	828	2442
291	830	2438
292	833	2436
293	836	2432
294	838	2428
295	841	2425
296	845	2424
297	847	2420
298	850	2418
299	853	2414
300	855	2410
301	859	2411
302	862	2409
303	865	2405
304	869	2405
305	873	2407
306	876	2403
307	878	2399
308	882	2399
309	884	2395
310	887	2391
311	890	2389
312	893	2385
313	895	2381
314	898	2378
315	900	2374
316	903	2370
317	907	2370
318	910	2368
319	912	2364
320	915	2360
321	917	2356
322	919	2352
323	922	2349
324	925	2345
325	927	2341
326	930	2338
327	932	2334
328	935	2332
329	938	2328
330	940	2325
331	943	2322
332	946	2318
333	948	2315
334	952	2313
335	955	2312
336	960	2314
337	963	2312
338	966	2309
339	970	2308
340	974	2310
341	977	2306
342	979	2302
343	982	2300
344	985	2296
345	987	2292
346	990	2288
347	993	2285
348	996	2283
349	998	2279
350	1000	2275
351	1003	2272
352	1006	2268
353	1008	2265
354	1012	2264
355	1014	2260
356	1017	2256
357	1019	2253
358	1022	2249
359	1025	2247
360	1027	2243
361	1030	2240
362	1033	2236
363	1035	2233
364	1038	2230
365	1041	2227
366	1044	2224
367	1047	2223
368	1050	2221
369	1053	2217
370	1056	2214
371	1058	2211
372	1061	2207
373	1063	2204
374	1066	2201
375	1069	2198
376	1071	2195
377	1074	2191
378	1077	2188
379	1079	2185
380	1082	2181
381	1085	2179
382	1088	2177
383	1091	2174
384	1093	2170
385	1096	2166
386	1099	2164
387	1101	2160
388	1104	2157
389	1106	2154
390	1109	2150
391	1112	2147
392	1114	2143
393	1117	2140
394	1119	2137
395	1122	2133
396	1125	2131
397	1128	2129
398	1132	2128
399	1135	2125
400	1137	2122
401	1140	2119
402	1143	2115
403	1145	2112
404	1148	2109
405	1150	2106
406	1153	2103
407	1156	2099
408	1159	2097
409	1161	2094
410	1164	2091
411	1167	2088
412	1171	2088
413	1174	2085
414	1178	2084
415	1181	2082
416	1184	2079
417	1188	2078
418	1191	2076
419	1194	2072
420	1196	2069
421	1199	2067
422	1202	2063
423	1204	2060
424	1207	2057
425	1210	2054
426	1213	2051
427	1216	2049
428	1219	2047
429	1223	2045
430	1225	2042
431	1228	2039
432	1231	2036
433	1233	2032
434	1236	2029
435	1239	2026
436	1242	2023
437	1244	2020
438	1247	2016
439	1249	2013
440	1252	2011
441	1255	2008
442	1258	2005
443	1260	2001
444	1263	1998
445	1265	1994
446	1268	1992
447	1271	1988
448	1273	1985
449	1276	1982
450	1278	1979
451	1282	1977
452	1285	1974
453	1287	1970
454	1289	1967
455	1292	1963
456	1295	1961
457	1297	1958
458	1301	1956
459	1304	1953
460	1308	1953
461	1311	1950
462	1315	1948
463	1317	1945
464	1320	1942
465	1323	1939
466	1325	1935
467	1328	1933
468	1331	1930
469	1333	1926
470	1336	1924
471	1339	1920
472	1341	1917
473	1344	1914
474	1346	1910
475	1349	1908
476	1352	1904
477	1361	1910
478	1389	1943
479	1392	1940
480	1402	1947
481	1405	1944
482	1407	1940
483	1410	1937
484	1412	1934
485	1415	1930
486	1418	1927
487	1421	1924
488	1423	1921
489	1426	1918
490	1428	1915
491	1431	1911
492	1434	1908
493	1437	1905
494	1439	1902
495	1442	1898
496	1445	1896
497	1450	1896
498	1453	1892
499	1455	1889
500	1458	1886
501	1461	1883
502	1463	1879
503	1466	1876
504	1469	1873
505	1471	1870
506	1474	1866
507	1477	1864
508	1479	1860
509	1482	1857
510	1485	1854
511	1487	1850
512	1490	1847
513	1493	1844
514	1495	1841
515	1498	1838
516	1501	1835
517	1503	1831
518	1506	1828
519	1511	1828
520	1513	1824
521	1516	1821
522	1519	1818
523	1524	1817
524	1526	1814
525	1529	1811
526	1532	1808
527	1535	1805
528	1537	1802
529	1540	1798
530	1542	1795
531	1545	1792
532	1548	1789
533	1550	1785
534	1553	1782
535	1556	1779
536	1558	1776
537	1561	1773
538	1564	1770
539	1567	1767
540	1569	1764
541	1572	1761
542	1575	1758
543	1578	1755
544	1580	1751
545	1582	1748
546	1586	1746
547	1589	1743
548	1593	1740
549	1595	1737
550	1598	1734
551	1600	1731
552	1603	1728
553	1606	1725
554	1609	1722
555	1612	1719
556	1614	1716
557	1617	1712
558	1620	1710
559	1623	1707
560	1626	1704
561	1628	1701
562	1631	1697
563	1633	1694
564	1636	1691
565	1640	1689
566	1642	1686
567	1645	1683
568	1648	1680
569	1651	1677
570	1655	1675
571	1657	1672
572	1660	1668
573	1663	1666
574	1666	1663
575	1669	1660
576	1671	1657
577	1674	1653
578	1676	1650
579	1679	1647
580	1681	1644
581	1684	1640
582	1686	1637
583	1689	1634
584	1691	1631
585	1694	1627
586	1696	1624
587	1699	1621
588	1701	1618
589	1704	1614
590	1706	1611
591	1710	1609
592	1713	1606
593	1716	1603
594	1718	1600
595	1721	1597
596	1724	1594
597	1727	1591
598	1729	1588
599	1732	1584
600	1734	1581
601	1737	1578
602	1740	1575
603	1743	1573
604	1747	1571
605	1750	1568
606	1755	1567
607	1758	1564
608	1762	1563
609	1766	1560
610	1769	1557
611	1771	1554
612	1774	1551
613	1777	1548
614	1780	1545
615	1783	1543
616	1786	1540
617	1789	1537
618	1792	1534
619	1795	1531
620	1798	1528
621	1801	1526
622	1804	1523
623	1807	1520
624	1810	1518
625	1813	1514
626	1816	1512
627	1819	1509
628	1823	1507
629	1828	1506
630	1831	1503
631	1833	1500
632	1838	1498
633	1843	1497
634	1846	1494
635	1849	1492
636	1852	1489
637	1855	1486
638	1858	1483
639	1861	1480
640	1865	1478
641	1868	1475
642	1870	1472
643	1873	1469
644	1876	1466
645	1879	1463
646	1881	1460
647	1885	1457
648	1887	1454
649	1891	1451
650	1894	1449
651	1898	1447
652	1901	1444
653	1906	1442
654	1909	1439
655	1912	1437
656	1915	1434
657	1918	1431
658	1922	1429
659	1924	1426
660	1927	1422
661	1930	1420
662	1933	1417
663	1936	1414
664	1940	1412
665	1943	1409
666	1946	1406
667	1948	1403
668	1952	1400
669	1955	1397
670	1957	1394
671	1961	1392
672	1963	1388
673	1966	1385
674	1969	1382
675	1971	1379
676	1974	1376
677	1977	1373
678	1980	1371
679	1984	1368
680	1986	1365
681	1989	1362
682	1992	1359
683	1994	1355
684	1998	1353
685	2004	1352
686	2007	1350
687	2010	1347
688	2013	1344
689	2015	1340
690	2019	1338
691	2022	1335
692	2025	1332
693	2028	1329
694	2031	1327
695	2035	1324
696	2037	1321
697	2040	1318
698	2044	1316
699	2047	1313
700	2050	1310
701	2053	1307
702	2055	1304
703	2059	1301
704	2064	1299
705	2068	1298
706	2071	1294
707	2075	1292
708	2077	1289
709	2080	1286
710	2084	1283
711	2086	1280
712	2089	1277
713	2092	1274
714	2095	1272
715	2098	1269
716	2101	1266
717	2104	1263
718	2107	1260
719	2110	1257
720	2114	1255
721	2120	1253
722	2122	1250
723	2125	1247
724	2128	1245
725	2131	1241
726	2135	1239
727	2137	1236
728	2141	1233
729	2143	1230
730	2146	1227
731	2150	1224
732	2152	1221
733	2156	1219
734	2158	1216
735	2161	1213
736	2164	1210
737	2168	1207
738	2170	1204
739	2173	1201
740	2176	1198
741	2179	1195
742	2182	1192
743	2184	1189
744	2187	1186
745	2190	1183
746	2194	1180
747	2197	1178
748	2200	1175
749	2203	1172
750	2209	1170
751	2212	1168
752	2215	1165
753	2218	1162
754	2221	1159
755	2224	1156
756	2227	1153
757	2230	1150
758	2233	1147
759	2235	1144
760	2238	1141
761	2242	1138
762	2247	1136
763	2250	1134
764	2253	1130
765	2256	1128
766	2259	1125
767	2262	1122
768	2264	1119
769	2267	1116
770	2270	1113
771	2273	1110
772	2276	1107
773	2279	1104
774	2282	1101
775	2285	1098
776	2287	1095
777	2290	1092
778	2294	1089
779	2297	1087
780	2300	1083
781	2304	1081
782	2307	1078
783	2310	1075
784	2313	1072
785	2316	1069
786	2319	1066
787	2321	1063
788	2325	1061
789	2328	1058
790	2331	1055
791	2335	1052
792	2338	1049
793	2341	1046
794	2344	1043
795	2347	1040
796	2350	1038
797	2353	1035
798	2356	1032
799	2359	1029
800	2361	1026
801	2365	1023
802	2368	1020
803	2371	1017
804	2374	1014
805	2376	1011
806	2380	1008
807	2383	1005
808	2386	1002
809	2388	999
810	2391	996
811	2396	994
812	2400	992
813	2403	989
814	2406	986
815	2409	983
816	2414	981
817	2419	978
818	2422	975
819	2424	972
820	2427	970
821	2430	966
822	2433	963
823	2435	960
824	2438	957
825	2442	955
826	2445	952
827	2448	949
828	2451	946
829	2454	943
830	2457	940
831	2460	937
832	2462	934
833	2465	931
834	2468	928
835	2471	925
836	2474	922
837	2476	919
838	2479	916
839	2482	913
840	2484	910
841	2489	907
842	2491	904
843	2495	901
844	2499	899
845	2501	896
846	2504	893
847	2507	890
848	2510	887
849	2513	884
850	2516	881
851	2518	878
852	2522	875
853	2525	872
854	2527	869
855	2531	866
856	2534	863
857	2537	860
858	2539	857
859	2543	854
860	2545	851
861	2548	848
862	2551	845
863	2553	842
864	2556	839
865	2559	836
866	2563	833
867	2565	830
868	2569	827
869	2571	824
870	2574	821
871	2580	819
872	2583	816
873	2586	813
874	2589	810
875	2592	807
876	2594	804
877	2598	802
878	2601	799
879	2605	796
880	2608	793
881	2611	790
882	2613	787
883	2617	784
884	2619	781
885	2624	778
886	2626	775
887	2629	772
888	2632	769
889	2635	766
890	2638	763
891	2640	760
892	2644	758
893	2646	754
894	2649	751
895	2652	749
896	2655	745
897	2657	742
898	2660	739
899	2663	736
900	2667	734
901	2669	731
902	2672	728
903	2675	725
904	2678	722
905	2682	719
906	2685	716
907	2688	713
908	2691	710
909	2694	707
910	2697	704
911	2701	701
912	2704	699
913	2709	696
914	2714	694
915	2717	691
916	2720	688
917	2723	685
918	2726	682
919	2729	679
920	2731	676
921	2734	673
922	2738	670
923	2741	667
924	2744	664
925	2746	661
926	2749	658
927	2751	655
928	2755	652
929	2759	649
930	2763	647
931	2766	644
932	2769	641
933	2771	638
934	2774	635
935	2778	632
936	2782	629
937	2786	626
938	2789	623
939	2792	620
940	2794	617
941	2797	614
942	2803	612
943	2805	609
944	2808	606
945	2812	603
946	2814	600
947	2817	597
948	2823	594
949	2827	592
950	2830	589
951	2833	586
952	2836	583
953	2839	580
954	2842	577
955	2846	574
956	2849	571
957	2852	568
958	2855	565
959	2858	562
960	2861	559
961	2864	556
962	2866	553
963	2869	550
964	2871	547
965	2875	544
966	2879	541
967	2881	538
968	2884	535
969	2887	532
970	2890	529
971	2895	527
972	2901	524
973	2906	522
974	2909	519
975	2911	516
976	2915	513
977	2917	510
978	2921	507
979	2924	504
980	2927	501
981	2930	498
982	2933	495
983	2937	492
984	2940	489
985	2943	486
986	2945	483
987	2948	480
988	2951	477
989	2954	474
990	2957	471
991	2960	468
992	2962	465
993	2965	462
994	2967	459
995	2970	456
996	2973	453
997	2976	450
998	2979	447
999	2983	444
1000	2986	441
1001	2989	438
1002	2992	435
1003	2995	432
1004	2997	429
1005	3000	426
1006	3005	423
1007	3009	420
1008	3012	417
1009	3015	414
1010	3018	411
1011	3020	408
1012	3023	405
1013	3026	402
1014	3030	400
1015	3032	397
1016	3035	394
1017	3038	390
1018	3041	387
1019	3043	384
1020	3046	381
1021	3051	379
1022	3054	376
1023	3057	373
1024	3060	370
1025	3063	367
1026	3065	364
1027	3068	361
1028	3072	358
1029	3076	355
1030	3080	352
1031	3084	349
1032	3086	346
1033	3089	343
1034	3092	340
1035	3095	337
1036	3098	334
1037	3100	331
1038	3104	328
1039	3106	325
1040	3110	322
1041	3113	319
1042	3116	316
1043	3119	313
1044	3123	310
1045	3126	307
1046	3128	304
1047	3132	301
1048	3135	298
1049	3137	295
1050	3140	292
1051	3143	289
1052	3146	286
1053	3150	283
1054	3154	281
1055	3157	278
1056	3160	275
1057	3164	272
1058	3169	269
1059	3174	266
1060	3178	263
1061	3181	260
1062	3184	257
1063	3187	254
1064	3190	251
1065	3192	248
1066	3195	245
1067	3198	242
1068	3202	239
1069	3206	236
1070	3210	233
1071	3213	230
1072	3217	227
1073	3221	224
1074	3224	221
1075	3227	218
1076	3230	215
1077	3233	212
1078	3235	209
1079	3238	206
1080	3241	203
1081	3243	200
1082	3246	197
1083	3249	194
1084	3252	191
1085	3255	188
1086	3258	185
1087	3261	182
1088	3263	179
1089	3267	176
1090	3270	173
1091	3273	170
1092	3276	167
1093	3279	164
1094	3283	161
1095	3287	158
1096	3290	155
1097	3293	152
1098	3295	149
1099	3298	146
1100	3302	143
1101	3305	140
1102	3308	137
1103	3311	134
1104	3314	131
1105	3317	128
1106	3320	125
1107	3323	122
1108	3326	119
1109	3329	116
1110	3332	113
1111	3334	110
1112	3337	107
1113	3340	104
1114	3343	101
1115	3347	98
1116	3350	95
1117	3353	92
1118	3356	89
1119	3358	86
1120	3362	83
1121	3364	80
1122	3368	77
1123	3371	74
1124	3375	72
1125	3379	69
1126	3382	66
1127	3384	63
1128	3387	60
1129	3389	56
1130	3393	54
1131	3396	51
1132	3399	48
1133	3402	45
1134	3405	42
1135	3407	38
1136	3411	36
1137	3414	33
1138	3416	29
1139	3420	27
1140	3423	24
1141	3425	20
1142	3429	18
1143	3431	14
1144	3434	11
1145	3437	8
1146	3440	5
1147	3443	2
1148	3446	0
